類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.45	10.4	0.05
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.81	14.75	0.06
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	29.79	29.81	-0.02
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.56	21.4	0.16
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	25.66	25.41	0.25
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	14.53	14.54	-0.01
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2071	12.2069	0.0002
AA2	A0001	兆豐國際投信	25600852	兆豐國際巨龍領航基金	TWD	8.33	8.34	-0.01
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	7.93	7.93	0
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.02	8.99	0.03
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.8	9.83	-0.03
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	9.94	9.96	-0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	9.94	9.96	-0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.3001	9.3258	-0.0257
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.0921	9.1632	-0.0711
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.08	17.02	0.06
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.06	11	0.06
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.75	10.7	0.05
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.57	7.56	0.01
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	173.955	173.952	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.53	10.49	0.04
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.69	15.73	-0.04
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.52	16.48	0.04
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	12.92	12.92	0
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	21.01	21	0.01
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9026	14.9024	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.79	6.78	0.01
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	13.6459	13.6578	-0.0119
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	10.9927	11.0023	-0.0096
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.34	7.34	0
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.76	10.01	-0.25
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.51	11.49	0.02
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3362	9.3216	0.0146
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.3923	8.3792	0.0131
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.44	11.44	0
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.4579	9.4825	-0.0246
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.1966	9.2206	-0.024
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.02	10.01	0.01
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	9.72	9.67	0.05
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	6.7657	6.7702	-0.0045
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.4879	5.4916	-0.0037
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	7.14	7.13	0.01
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	20.49	20.46	0.03
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.43	10.39	0.04
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.29	12.32	-0.03
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	10.91	10.91	0
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	17.34	17.32	0.02
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.5	20.43	0.07
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	35.42	35.22	0.2
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.43	13.46	-0.03
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.14	11.13	0.01
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.5357	11.5517	-0.016
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	6.33	6.35	-0.02
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.6171	9.673	-0.0559
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.9103	7.9661	-0.0558
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	10.8126	10.8204	-0.0078
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.5651	9.5728	-0.0077
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	8.89	9.03	-0.14
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣)	TWD	10.9241	10.9249	-0.0008
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2296	2.2299	-0.0003
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2296	2.2299	-0.0003
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	10.57	10.66	-0.09
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.2401	12.2572	-0.0171
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	8.87	8.91	-0.04
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	9.64	9.7	-0.06
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	7.35	7.37	-0.02
AA2	A0004	匯豐中華投信	48998019	匯豐全球新富基金	TWD	10.14	10.16	-0.02
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	16.8	16.7	0.1
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	31.56	31.26	0.3
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	22.29	22.18	0.11
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.6082	15.608	0.0002
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.7715	14.7713	0.0002
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	7.72	7.69	0.03
