類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.3	10.46	-0.16
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.67	14.78	-0.11
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	29.27	29.76	-0.49
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.52	21.61	-0.09
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	25.55	25.71	-0.16
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	14.52	14.51	0.01
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2079	12.2077	0.0002
AA2	A0001	兆豐國際投信	25600852	兆豐國際巨龍領航基金	TWD	8.14	8.31	-0.17
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	7.91	7.91	0
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	8.89	8.98	-0.09
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.7	9.79	-0.09
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	9.91	9.92	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	9.91	9.92	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.1866	9.2346	-0.048
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.9811	9.0281	-0.047
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	16.8	17	-0.2
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.94	11.06	-0.12
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.55	10.67	-0.12
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.49	7.55	-0.06
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	173.965	173.963	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.38	10.52	-0.14
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.71	15.66	0.05
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.24	16.41	-0.17
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	12.77	12.97	-0.2
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	20.6	20.87	-0.27
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9035	14.9033	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.63	6.81	-0.18
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	13.6127	13.6265	-0.0138
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	10.9659	10.9771	-0.0112
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.21	7.34	-0.13
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.38	9.48	-0.1
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.24	11.42	-0.18
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.2591	9.2163	0.0428
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.323	8.2845	0.0385
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.43	11.42	0.01
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.4549	9.4301	0.0248
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.1937	9.1696	0.0241
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	9.91	9.91	0
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	9.59	9.69	-0.1
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	6.745	6.7011	0.0439
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.4711	5.4355	0.0356
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	6.96	7.06	-0.1
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	20.17	20.5	-0.33
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.29	10.42	-0.13
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.01	12.19	-0.18
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	10.71	10.87	-0.16
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	17.16	17.3	-0.14
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.36	20.46	-0.1
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	35.01	35.31	-0.3
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.1	13.3	-0.2
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	10.95	11.12	-0.17
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.4812	11.5037	-0.0225
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	6.34	6.26	0.08
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.5735	9.5319	0.0416
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.8669	7.8253	0.0416
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	10.7103	10.7611	-0.0508
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.463	9.5137	-0.0507
