類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.36	10.37	-0.01
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.65	14.64	0.01
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	28.95	29.13	-0.18
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.3	21.37	-0.07
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	25.28	25.37	-0.09
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	14.37	14.36	0.01
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2095	12.2093	0.0002
AA2	A0001	兆豐國際投信	25600852	兆豐國際巨龍領航基金	TWD	8.06	8.13	-0.07
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	7.84	7.86	-0.02
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	8.8	8.87	-0.07
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.63	9.66	-0.03
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	9.88	9.9	-0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	9.88	9.9	-0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.1077	9.1407	-0.033
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.9039	8.9362	-0.0323
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	16.86	16.79	0.07
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.89	10.9	-0.01
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.57	10.54	0.03
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.43	7.47	-0.04
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	173.986	173.983	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.32	10.33	-0.01
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.48	15.52	-0.04
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.09	16.12	-0.03
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	12.76	12.85	-0.09
