類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	11.69	11.61	0.08
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.62	16.56	0.06
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.2	30.27	-0.07
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.19	23.17	0.02
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.53	27.45	0.08
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.86	17.08	-0.22
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.25	12.2498	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.84	8.94	-0.1
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.62	9.69	-0.07
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.44	10.54	-0.1
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.36	10.37	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.36	10.37	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.6271	9.6348	-0.0077
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1938	9.2011	-0.0073
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	19.82	19.59	0.23
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.59	12.53	0.06
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.65	8.64	0.01
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.494	174.492	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.32	12.2	0.12
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.25	17.46	-0.21
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	18.96	18.76	0.2
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.36	14.36	0
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.38	26.32	0.06
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9505	14.9503	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.64	7.53	0.11
