類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	11.98	11.83	0.15
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.77	16.7	0.07
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.92	30.67	0.25
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.74	22.61	0.13
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.58	27.41	0.17
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.86	16.77	0.09
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2537	12.2531	0.0006
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.94	8.89	0.05
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.79	9.74	0.05
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.31	10.19	0.12
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.42	10.42	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.42	10.42	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.7432	9.721	0.0222
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2757	9.2546	0.0211
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0087	10.0066	0.0021
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	19.98	19.77	0.21
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.74	12.59	0.15
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.75	8.61	0.14
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.54	174.533	0.007
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.5	12.34	0.16
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.28	17.16	0.12
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	19.01	18.82	0.19
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.23	14.14	0.09
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.51	26.09	0.42
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9544	14.9538	0.0006
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.6	7.54	0.06
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.5002	14.49	0.0102
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.2768	11.2689	0.0079
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.28	7.28	0
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.22	10.2	0.02
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.62	13.44	0.18
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4329	9.3803	0.0526
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.1894	8.1438	0.0456
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.8566	9.8546	0.002
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3767	9.3748	0.0019
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.47	10.48	-0.01
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.5808	7.514	0.0668
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	6.0884	6.0347	0.0537
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	8.38	8.29	0.09
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	23.91	23.59	0.32
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	11.87	11.78	0.09
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	18.75	18.63	0.12
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	21.66	21.55	0.11
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	38.64	38.32	0.32
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.51	13.46	0.05
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.1	11.07	0.03
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	12.0273	12.0295	-0.0022
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.66	5.72	-0.06
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.988	9.9927	-0.0047
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.9896	7.9942	-0.0046
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.1342	11.1204	0.0138
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.5615	9.5474	0.0141
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	8.99	8.93	0.06
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	10.9717	10.9844	-0.0127
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2861	2.2848	0.0013
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2282	2.2268	0.0014
AC23	A0004	匯豐中華投信	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	10.9716	10.9843	-0.0127
AC23	A0004	匯豐中華投信	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3673	0.3676	-0.0003
AC23	A0004	匯豐中華投信	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3673	0.3676	-0.0003
AA2	A0004	匯豐中華投信	38482745	匯豐中國A股匯聚基金	TWD	9.49	9.5	-0.01
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	10.96	10.89	0.07
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.6411	12.6507	-0.0096
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	9.24	9.16	0.08
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	10.33	10.28	0.05
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	8.32	8.3	0.02
AA2	A0004	匯豐中華投信	48998019	匯豐全球新富基金	TWD	10.93	10.89	0.04
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	18.33	18.18	0.15
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	33.2	32.9	0.3
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	25.51	25.26	0.25
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.6522	15.6517	0.0005
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8146	14.8141	0.0005
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	8.5	8.36	0.14
AA1	A0005	元大寶來投信	00974066	元大寶來2001基金	TWD	47.03	46.45	0.58
AA1	A0005	元大寶來投信	01032058	元大寶來多福基金	TWD	49.14	48.45	0.69
AH1	A0005	元大寶來投信	10342511	元大寶來新台灣基金	TWD	30.59	30.38	0.21
