類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	11.55	11.46	0.09
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.57	16.41	0.16
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.8	30.85	-0.05
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.13	22.99	0.14
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.44	27.3	0.14
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.33	17.36	-0.03
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2484	12.2481	0.0003
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	9.04	9	0.04
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.83	9.82	0.01
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.68	10.66	0.02
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.39	10.37	0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.39	10.37	0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.6448	9.6321	0.0127
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2107	9.1986	0.0121
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	19.54	19.24	0.3
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.55	12.45	0.1
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.7	8.58	0.12
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.473	174.471	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.23	12.12	0.11
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.66	17.66	0
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	18.24	17.88	0.36
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.43	14.33	0.1
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.21	25.74	0.47
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9487	14.9485	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.55	7.33	0.22
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.4485	14.4528	-0.0043
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.2928	11.2961	-0.0033
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.5	7.53	-0.03
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.14	10.08	0.06
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.45	13.21	0.24
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.2527	9.2152	0.0375
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.0763	8.0435	0.0328
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	12.47	12.5	-0.03
