類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	11.95	12.04	-0.09
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	16.23	16.22	0.01
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	33.04	33.41	-0.37
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	22.24	22.34	-0.1
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	26.91	27.03	-0.12
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	18.59	18.68	-0.09
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2954	12.2952	0.0002
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.47	8.51	-0.04
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	9.97	9.98	-0.01
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.37	10.38	-0.01
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.55	10.55	0
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.52	10.52	0
AC23	A0001	兆豐國際投信	T0007A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0705	10.0673	0.0032
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3378	9.3349	0.0029
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1662	10.1655	0.0007
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.28	10.29	-0.01
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	10.12	10.15	-0.03
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	19.83	19.93	-0.1
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	12.14	12.19	-0.05
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.076	175.074	0.002
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	17.71	17.66	0.05
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	18.96	19.1	-0.14
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	14.59	14.44	0.15
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	24.13	24.18	-0.05
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.002	15.0017	0.0003
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	7.18	7.19	-0.01
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.4724	14.5083	-0.0359
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.8851	10.912	-0.0269
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.771	9.8009	-0.0299
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.731	9.7607	-0.0297
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	8.1	8.1	0
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	9.89	9.93	-0.04
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	10.93	10.91	0.02
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	13.19	13.22	-0.03
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.2573	9.2543	0.003
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.7445	7.7419	0.0026
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0431	10.0364	0.0067
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.343	9.3369	0.0061
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9.44	9.6	-0.16
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.0123	10.0044	0.0079
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.0123	10.0044	0.0079
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	7.6465	7.6122	0.0343
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	6.0116	5.9846	0.027
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	23.71	23.67	0.04
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	19.08	19.11	-0.03
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	22.26	22.28	-0.02
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	40.47	40.56	-0.09
AA2	A0004	匯豐中華投信	T0417Y	18031954	匯豐太平洋精典基金	TWD	13.95	13.97	-0.02
AA2	A0004	匯豐中華投信	T0436Y	25500903	匯豐中國動力基金	TWD	12.78	12.77	0.01
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	12.0071	12.0066	0.0005
AA2	A0004	匯豐中華投信	T0439Y	25651866	匯豐黃金及礦業股票型基金	TWD	4.49	4.54	-0.05
AC21	A0004	匯豐中華投信	T0440A	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.8064	9.787	0.0194
AC21	A0004	匯豐中華投信	T0440B	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.4849	7.4654	0.0195
AC23	A0004	匯豐中華投信	T0443A	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.4057	11.4117	-0.006
AC23	A0004	匯豐中華投信	T0443B	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.4649	9.4708	-0.0059
AA2	A0004	匯豐中華投信	T0447Y	26335699	匯豐拉丁美洲基金	TWD	9.05	9.01	0.04
AC23	A0004	匯豐中華投信	T0449Y	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.3445	11.3233	0.0212
AC23	A0004	匯豐中華投信	T0449A	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.331	2.3309	0.0001
AC23	A0004	匯豐中華投信	T0449B	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2147	2.2149	-0.0002
AC23	A0004	匯豐中華投信	T0449C	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	11.009	10.9884	0.0206
AC23	A0004	匯豐中華投信	T0449D	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3802	0.3796	0.0006
AC23	A0004	匯豐中華投信	T0449E	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3689	0.3682	0.0007
AA2	A0004	匯豐中華投信	T0453Y	38482745	匯豐中國A股匯聚基金	TWD	10.53	10.55	-0.02
AE22	A0004	匯豐中華投信	T0427Y	48745129	匯豐五福全球債券組合基金	TWD	12.8793	12.8721	0.0072
AA2	A0004	匯豐中華投信	T0428Y	48784327	匯豐新鑽動力基金	TWD	9.72	9.7	0.02
AE21	A0004	匯豐中華投信	T0429Y	48865209	匯豐全球趨勢組合基金	TWD	10.33	10.36	-0.03
AA2	A0004	匯豐中華投信	T0431Y	48925001	匯豐全球關鍵資源基金	TWD	7.9	8	-0.1
AA1	A0004	匯豐中華投信	T0415Y	73987671	匯豐台灣精典基金	TWD	19.2	19.25	-0.05
AA1	A0004	匯豐中華投信	T0406Y	76941376	匯豐成功基金	TWD	31.21	31.24	-0.03
AA1	A0004	匯豐中華投信	T0410Y	92017794	匯豐龍騰電子基金	TWD	27.12	27.24	-0.12
AD1	A0004	匯豐中華投信	T0411Y	92025871	匯豐富泰貨幣市場基金	TWD	15.6911	15.6909	0.0002
AD1	A0004	匯豐中華投信	T0413Y	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8516	14.8514	0.0002
AA1	A0004	匯豐中華投信	T0414Y	97995664	匯豐中小基金	TWD	8.03	8.03	0
AA1	A0005	元大寶來投信	T0567Y	00974066	元大寶來2001基金	TWD	46.97	46.86	0.11
AA1	A0005	元大寶來投信	T0502Y	01032058	元大寶來多福基金	TWD	48.29	48.41	-0.12
AH1	A0005	元大寶來投信	0060	10342511	元大寶來新台灣基金	TWD	31.97	32.04	-0.07
AA2	A0005	元大寶來投信	T0553Y	10348058	元大寶來全球農業商機基金	TWD	16.44	16.39	0.05
AD1	A0005	元大寶來投信	T0571Y	13530495	元大寶來得寶貨幣市場基金	TWD	11.8009	11.8007	0.0002
AA1	A0005	元大寶來投信	T0572Y	14542287	元大寶來精準中小基金	TWD	16.61	16.61	0
AA2	A0005	元大寶來投信	T0519Y	14696466	元大寶來全球成長基金	TWD	17.53	17.56	-0.03
AA1	A0005	元大寶來投信	T0513Y	17139204	元大寶來新主流基金	TWD	17.82	17.81	0.01
AA1	A0005	元大寶來投信	T0516Y	18036281	元大寶來巴菲特基金	TWD	20.5	20.51	-0.01
AA1	A0005	元大寶來投信	T0506Y	20080023	元大寶來店頭基金	TWD	6.89	6.9	-0.01
AD1	A0005	元大寶來投信	T0507Y	20081331	元大寶來萬泰貨幣市場基金	TWD	14.8763	14.8761	0.0002
AG	A0005	元大寶來投信	T0576A	21718388A	元大寶來全球不動產證券化基金(A)-不配息型	TWD	11.83	11.65	0.18
AG	A0005	元大寶來投信	T0576B	21718388B	元大寶來全球不動產證券化基金(B)-配息型	TWD	8.89	8.75	0.14
AA2	A0005	元大寶來投信	T0556Y	25520400	元大寶來新中國基金	TWD	7.72	7.73	-0.01
AI2	A0005	元大寶來投信	T0581Y	25591306	元大寶來大中華價值指數基金	TWD	14.447	14.413	0.034
AH2	A0005	元大寶來投信	0061	25610486	元大寶來標智滬深300基金	TWD	13.31	13.35	-0.04
AE22	A0005	元大寶來投信	T0583A	25638920A	元大寶來全球靈活配置債券組合基金(A)-不配息型	TWD	10.8	10.79	0.01
AE22	A0005	元大寶來投信	T0583B	25638920B	元大寶來全球靈活配置債券組合基金(B)-配息型	TWD	10.75	10.75	0
AA2	A0005	元大寶來投信	T0558Y	25643156	元大寶來新興亞洲基金	TWD	9.18	9.18	0
AI2	A0005	元大寶來投信	T0587Y	26203846	元大寶來印尼指數基金	TWD	9.303	9.307	-0.004
AI2	A0005	元大寶來投信	T0585Y	26203851	元大寶來巴西指數基金	TWD	6.269	6.236	0.033
AA2	A0005	元大寶來投信	T0560Y	26206323	元大寶來華夏中小基金	TWD	6.82	6.86	-0.04
AH1	A0005	元大寶來投信	006201	26282102	元大寶來富櫃50基金	TWD	12.1	12.04	0.06
AE22	A0005	元大寶來投信	T0561A	26283518A	元大寶來新興市場債券組合基金-不配息型	TWD	10.8746	10.8752	-0.0006
AE22	A0005	元大寶來投信	T0561B	26283518B	元大寶來新興市場債券組合基金-配息型	TWD	9.5686	9.5691	-0.0005
AC21	A0005	元大寶來投信	T0588A	26297576A	元大寶來全球國富債券基金(A)-不配息型	TWD	8.475	8.4563	0.0187
AC21	A0005	元大寶來投信	T0588B	26297576B	元大寶來全球國富債券基金(B)-配息型	TWD	6.7896	6.7747	0.0149
AH1	A0005	元大寶來投信	006203	26306553	元大寶來摩臺基金	TWD	32.19	32.22	-0.03
AI1	A0005	元大寶來投信	T0564Y	26307568	元大寶來台股指數基金	TWD	10.483	10.499	-0.016
AA2	A0005	元大寶來投信	T0589Y	26326707	元大寶來新興市場ESG策略基金	TWD	12.17	12.15	0.02
AC23	A0005	元大寶來投信	T0566Y	26394367	元大寶來中國高收益點心債券基金	TWD	11.1069	11.0789	0.028
AB2	A0005	元大寶來投信	T0591Y	31830473A	元大寶來中國平衡基金-新台幣	TWD	10.29	10.32	-0.03
AB2	A0005	元大寶來投信	T0591A	31830473B	元大寶來中國平衡基金-人民幣	CNY	2.07	2.08	-0.01
AH2	A0005	元大寶來投信	006206	31830488	元大寶來上證50基金	TWD	19.62	19.67	-0.05
AI2	A0005	元大寶來投信	T0593A	31931789A	元大寶來亞太政府公債指數基金(A)-不配息型	TWD	9.0473	9.0014	0.0459
AI2	A0005	元大寶來投信	T0593B	31931789B	元大寶來亞太政府公債指數基金(B)-配息型	TWD	8.5299	8.4867	0.0432
AC21	A0005	元大寶來投信	T0594A	38546950A	元大寶來中國機會債券基金-新台幣	TWD	10.441	10.4011	0.0399
AC21	A0005	元大寶來投信	T0594B	38546950B	元大寶來中國機會債券基金-人民幣(A)不配息	CNY	10.0693	10.067	0.0023
AC21	A0005	元大寶來投信	T0594C	38546950C	元大寶來中國機會債券基金-人民幣(B)配息	CNY	10.0393	10.037	0.0023
AD2	A0005	元大寶來投信	T0595A	38546966A	元大寶來人民幣貨幣市場基金-新台幣	TWD	10.4534	10.4151	0.0383
AD2	A0005	元大寶來投信	T0595B	38546966B	元大寶來人民幣貨幣市場基金-人民幣	CNY	10.0898	10.0891	0.0007
AH1	A0005	元大寶來投信		38619904	元大寶來台灣50單日正向2倍基金	TWD	20.51	20.48	0.03
AH1	A0005	元大寶來投信		38619910	元大寶來台灣50單日反向1倍基金	TWD	19.74	19.76	-0.02
AA2	A0005	元大寶來投信	T0537Y	48708243	元大寶來亞太成長基金	TWD	10.39	10.28	0.11
AA2	A0005	元大寶來投信	T0538Y	48753324	元大寶來泛歐成長基金	TWD	8.86	8.91	-0.05
AE21	A0005	元大寶來投信	T0577Y	48760113	元大寶來全球新興市場精選組合基金	TWD	12.79	12.8	-0.01
AH1	A0005	元大寶來投信	0051	48772770	元大寶來台灣中型100基金	TWD	29.31	29.4	-0.09
AE21	A0005	元大寶來投信	T0578Y	48789815	元大寶來全球ETF成長組合基金	TWD	9.66	9.64	0.02
AC22	A0005	元大寶來投信	T0539A	48849362A	元大寶來全球滿意入息基金-不配息型	TWD	11.08	11.05	0.03
AC22	A0005	元大寶來投信	T0539B	48849362B	元大寶來全球滿意入息基金-配息型	TWD	8.28	8.26	0.02
AG	A0005	元大寶來投信	T0542A	48885346A	元大寶來全球地產建設入息基金-不配息型	TWD	8.65	8.59	0.06
AG	A0005	元大寶來投信	T0542B	48885346B	元大寶來全球地產建設入息基金-配息型	TWD	7.21	7.16	0.05
AH1	A0005	元大寶來投信	0055	48903175	元大寶來台灣金融基金	TWD	15.31	15.34	-0.03
AH1	A0005	元大寶來投信	0054	48903180	元大寶來台商收成基金	TWD	22.91	23	-0.09
AH1	A0005	元大寶來投信	0053	48903196	元大寶來台灣電子科技基金	TWD	28.92	28.92	0
AA2	A0005	元大寶來投信	T0546A	48952816A	元大寶來全球公用能源效率基金-不配息型	TWD	8.03	8.06	-0.03
AA2	A0005	元大寶來投信	T0546B	48952816B	元大寶來全球公用能源效率基金-配息型	TWD	6.48	6.51	-0.03
AH1	A0005	元大寶來投信	0056	48966213	元大寶來台灣高股息基金	TWD	23.52	23.58	-0.06
AA1	A0005	元大寶來投信	T0510Y	77537509	元大寶來多元基金	TWD	10.55	10.59	-0.04
AA1	A0005	元大寶來投信	T0508Y	81584335	元大寶來高科技基金	TWD	11.78	11.79	-0.01
AA1	A0005	元大寶來投信	T0509Y	83863951	元大寶來經貿基金	TWD	27.46	27.46	0
AA1	A0005	元大寶來投信	T0503Y	92001765	元大寶來多多基金	TWD	14.94	14.97	-0.03
AA1	A0005	元大寶來投信	T0568Y	92004566	元大寶來績效基金	TWD	33.64	33.61	0.03
AD1	A0005	元大寶來投信	T0569Y	92017204	元大寶來得利貨幣市場基金	TWD	16.0038	16.0036	0.0002
AA1	A0005	元大寶來投信	T0504Y	92026219	元大寶來卓越基金	TWD	37.68	37.69	-0.01
AB1	A0005	元大寶來投信	T0518Y	98636553	元大寶來雙盈基金	TWD	22.78	22.79	-0.01
AH1	A0005	元大寶來投信	0050	98764389	元大寶來台灣卓越50基金	TWD	65.65	65.71	-0.06
