類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	12.01	12	0.01
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	16.22	16.22	0
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	33.63	33.77	-0.14
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	22.38	22.34	0.04
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	27.1	27.04	0.06
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	19.21	19.25	-0.04
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2999	12.2997	0.0002
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.38	8.58	-0.2
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	10.29	10.28	0.01
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.61	10.52	0.09
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.61	10.6	0.01
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.58	10.57	0.01
AC23	A0001	兆豐國際投信	T0007A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.9862	9.9821	0.0041
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2284	9.2246	0.0038
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1859	10.1852	0.0007
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.95	10.8	0.15
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	10.6	10.49	0.11
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	20.16	20.18	-0.02
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	12.14	12.17	-0.03
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.135	175.132	0.003
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	18.5	18.43	0.07
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	19.33	19.3	0.03
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	14.93	14.86	0.07
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	25.01	25.01	0
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0074	15.0071	0.0003
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	7.31	7.33	-0.02
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.3984	14.4337	-0.0353
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.7777	10.8041	-0.0264
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.6709	9.7012	-0.0303
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.5844	9.6144	-0.03
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	8.41	8.38	0.03
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	10.17	10.15	0.02
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	11.34	11.31	0.03
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	13.63	13.64	-0.01
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3523	9.353	-0.0007
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.7805	7.781	-0.0005
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.1562	10.1339	0.0223
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.418	9.3973	0.0207
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9.37	9.87	-0.5
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.244	10.2238	0.0202
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.244	10.2238	0.0202
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	7.8374	7.7989	0.0385
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	6.1617	6.1315	0.0302
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	24.02	24.09	-0.07
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	19.27	19.34	-0.07
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	22.51	22.46	0.05
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	41.21	41.08	0.13
AA2	A0004	匯豐中華投信	T0417Y	18031954	匯豐太平洋精典基金	TWD	14.38	14.37	0.01
AA2	A0004	匯豐中華投信	T0436Y	25500903	匯豐中國動力基金	TWD	13.55	13.44	0.11
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	11.9922	11.9894	0.0028
