類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.46	10.54	-0.08
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.22	15.25	-0.03
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.64	31.03	-0.39
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.8	22.9	-0.1
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.86	26.96	-0.1
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.03	15.3	-0.27
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2211	12.2209	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.6	8.69	-0.09
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.47	9.54	-0.07
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.01	10.12	-0.11
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.15	10.15	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.15	10.15	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.5331	9.522	0.0111
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2409	9.2301	0.0108
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.52	17.58	-0.06
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.21	11.3	-0.09
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.96	10.99	-0.03
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.67	7.71	-0.04
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.132	174.13	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.24	11.28	-0.04
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.3	16.38	-0.08
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.67	16.78	-0.11
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.57	13.65	-0.08
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22.15	22.22	-0.07
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9184	14.9182	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.11	7.14	-0.03
