類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.47	10.37	0.1
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.26	15.14	0.12
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.84	30.6	0.24
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.96	22.87	0.09
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.03	26.92	0.11
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.26	15.27	-0.01
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2201	12.2199	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.57	8.48	0.09
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.52	9.42	0.1
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.03	9.91	0.12
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.11	10.08	0.03
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.11	10.08	0.03
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.481	9.4521	0.0289
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1904	9.1623	0.0281
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.54	17.35	0.19
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.27	11.13	0.14
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.95	10.86	0.09
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.65	7.58	0.07
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.119	174.117	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.25	11.18	0.07
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.28	16.16	0.12
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.75	16.66	0.09
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.61	13.52	0.09
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22	21.81	0.19
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9173	14.917	0.0003
