類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.46	10.46	0
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.98	15	-0.02
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.46	30.39	0.07
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.23	22.19	0.04
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.21	26.11	0.1
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.18	15.04	0.14
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2165	12.2163	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.29	8.25	0.04
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.25	9.24	0.01
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.82	9.76	0.06
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	9.99	10	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	9.99	10	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.2842	9.2827	0.0015
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.0343	9.0329	0.0014
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.36	17.3	0.06
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.22	11.22	0
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.83	10.79	0.04
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.74	7.73	0.01
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.074	174.072	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.89	10.83	0.06
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.93	15.85	0.08
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.41	16.39	0.02
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.35	13.38	-0.03
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22.14	22.06	0.08
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9132	14.9129	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.1	7.1	0
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	13.7233	13.7245	-0.0012
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	10.9996	11.0006	-0.001
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.59	9.52	0.07
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.46	11.4	0.06
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4947	9.4904	0.0043
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.496	8.4921	0.0039
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.51	11.44	0.07
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.5687	9.585	-0.0163
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.2809	9.2967	-0.0158
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.06	10.08	-0.02
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	9.8	9.81	-0.01
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	6.9575	6.8975	0.06
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.6435	5.5948	0.0487
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	7.23	7.2	0.03
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	20.35	20.3	0.05
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.42	10.43	-0.01
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.13	12.08	0.05
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	11.32	11.19	0.13
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	17.42	17.38	0.04
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.69	20.67	0.02
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	36.1	36.06	0.04
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.5896	11.5982	-0.0086
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.67	5.78	-0.11
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.7165	9.7622	-0.0457
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.9258	8.0153	-0.0895
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	9.18	9.03	0.15
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	11	10.96	0.04
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.296	12.2975	-0.0015
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	9.26	9.21	0.05
