類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.64	10.6	0.04
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.09	15.05	0.04
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.38	30.41	-0.03
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.58	22.57	0.01
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.48	26.49	-0.01
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.13	15.02	0.11
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2172	12.217	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.29	8.26	0.03
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.25	9.25	0
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.84	9.81	0.03
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10	10.01	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10	10.01	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.3182	9.3115	0.0067
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.0675	9.061	0.0065
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.58	17.56	0.02
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.45	11.38	0.07
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.99	10.98	0.01
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.87	7.78	0.09
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.082	174.079	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.14	11.14	0
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.79	15.77	0.02
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.71	16.74	-0.03
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.31	13.31	0
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22.5	22.32	0.18
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9139	14.9136	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.31	7.23	0.08
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	13.7446	13.7401	0.0045
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.0166	11.013	0.0036
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.5	7.49	0.01
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.78	9.72	0.06
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.64	11.61	0.03
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.5776	9.5464	0.0312
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.5702	8.5423	0.0279
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.43	11.39	0.04
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.5682	9.5858	-0.0176
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.2805	9.2975	-0.017
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10	9.96	0.04
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	10.02	9.99	0.03
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	6.8128	6.8429	-0.0301
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.5261	5.5505	-0.0244
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	7.41	7.35	0.06
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	20.66	20.66	0
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.71	10.65	0.06
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.42	12.25	0.17
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	11.58	11.57	0.01
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	17.72	17.66	0.06
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.93	20.94	-0.01
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	36.76	36.79	-0.03
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.66	13.67	-0.01
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.41	11.46	-0.05
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.6055	11.6065	-0.001
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.61	5.64	-0.03
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.7442	9.7187	0.0255
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.9536	7.9281	0.0255
