類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	13.22	13.18	0.04
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	17.72	17.7	0.02
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	36.54	36.76	-0.22
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	23.74	23.79	-0.05
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	29.82	29.91	-0.09
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	20.17	20.56	-0.39
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.3307	12.3305	0.0002
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.58	8.65	-0.07
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	10.62	10.65	-0.03
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.57	10.69	-0.12
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.62	10.63	-0.01
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.59	10.6	-0.01
AC23	A0001	兆豐國際投信	T0117A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.8547	9.8516	0.0031
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.9407	8.9379	0.0028
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.3185	10.3176	0.0009
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	17.17	17.08	0.09
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	16.81	16.76	0.05
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	21.57	21.5	0.07
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	13.33	13.29	0.04
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.527	175.525	0.002
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	18.63	18.79	-0.16
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	20.59	20.62	-0.03
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	16.19	16.33	-0.14
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	26.71	26.74	-0.03
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0431	15.0428	0.0003
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	8.06	8.09	-0.03
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.4173	14.4186	-0.0013
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.5325	10.5334	-0.0009
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.6515	9.6583	-0.0068
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.3463	9.3529	-0.0066
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	12.25	12.18	0.07
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	15.08	15.01	0.07
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	11.13	11.2	-0.07
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	15.34	15.3	0.04
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.2343	9.2468	-0.0125
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.471	7.4811	-0.0101
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0378	10.0354	0.0024
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.1614	9.1593	0.0021
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.4638	10.503	-0.0392
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.2401	10.2784	-0.0383
AD2	A0003	第一金投信	T0344A	38646796A	第一金人民幣貨幣市場基金-新臺幣	TWD	9.8957	9.878	0.0177
AD2	A0003	第一金投信	T0344B	38646796B	第一金人民幣貨幣市場基金-人民幣	CNY	10.0754	10.0745	0.0009
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	8.1657	8.144	0.0217
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	6.3504	6.3335	0.0169
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	27.17	27.12	0.05
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	20.8	20.77	0.03
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	23	23.05	-0.05
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	43.37	43.56	-0.19
AA2	A0004	匯豐中華投信	T0417Y	18031954	匯豐太平洋精典基金	TWD	15.84	15.93	-0.09
AA2	A0004	匯豐中華投信	T0436Y	25500903	匯豐中國動力基金	TWD	17.62	17.59	0.03
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	11.937	11.9476	-0.0106
AA2	A0004	匯豐中華投信	T0439Y	25651866	匯豐黃金及礦業股票型基金	TWD	4.87	4.98	-0.11
AC21	A0004	匯豐中華投信	T0440A	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.4377	9.5441	-0.1064
AC21	A0004	匯豐中華投信	T0440B	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	6.935	7.0413	-0.1063
AC23	A0004	匯豐中華投信	T0443A	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.3497	11.3512	-0.0015
AC23	A0004	匯豐中華投信	T0443B	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.1875	9.189	-0.0015
AA2	A0004	匯豐中華投信	T0447Y	26335699	匯豐拉丁美洲基金	TWD	8.14	8.22	-0.08
AC23	A0004	匯豐中華投信	T0449Y	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.2181	11.2265	-0.0084
AC23	A0004	匯豐中華投信	T0449A	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2749	2.2744	0.0005
AC23	A0004	匯豐中華投信	T0449B	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.1235	2.1232	0.0003
AC23	A0004	匯豐中華投信	T0449C	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	10.6858	10.6937	-0.0079
AC23	A0004	匯豐中華投信	T0449D	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3657	0.3661	-0.0004
AC23	A0004	匯豐中華投信	T0449E	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3486	0.349	-0.0004
AA2	A0004	匯豐中華投信	T0453Y	38482745A	匯豐中國A股匯聚基金(台幣)	TWD	16.7231	16.6947	0.0284
AA2	A0004	匯豐中華投信	T0453A	38482745B	匯豐中國A股匯聚基金(人民幣)	CNY	3.3766	3.373	0.0036
AA2	A0004	匯豐中華投信	T0453B	38482745C	匯豐中國A股匯聚基金(美元)	USD	0.5438	0.5439	-0.0001
AB2	A0004	匯豐中華投信	T0458A	38647535A	匯豐中國多元資產入息平衡基金(台幣不配息)	TWD	10.7551	10.7416	0.0135
AB2	A0004	匯豐中華投信	T0458B	38647535B	匯豐中國多元資產入息平衡基金(台幣配息)	TWD	10.7551	10.7416	0.0135
AB2	A0004	匯豐中華投信	T0458C	38647535C	匯豐中國多元資產入息平衡基金(人民幣不配息)	CNY	10.9234	10.9163	0.0071
AB2	A0004	匯豐中華投信	T0458D	38647535D	匯豐中國多元資產入息平衡基金(人民幣配息)	CNY	10.9234	10.9163	0.0071
AB2	A0004	匯豐中華投信	T0458E	38647535E	匯豐中國多元資產入息平衡基金(美元不配息)	USD	11.0073	11.0138	-0.0065
AB2	A0004	匯豐中華投信	T0458F	38647535F	匯豐中國多元資產入息平衡基金(美元配息)	USD	11.0073	11.0138	-0.0065
