類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	12.91	12.85	0.06
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	17.36	17.23	0.13
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	37.72	37.57	0.15
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	23.09	22.86	0.23
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	28.87	28.67	0.2
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	21.37	21.36	0.01
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.3279	12.3277	0.0002
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.76	8.76	0
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	10.71	10.68	0.03
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.7	10.69	0.01
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.71	10.72	-0.01
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.69	10.69	0
AC23	A0001	兆豐國際投信	T0117A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.8365	9.8471	-0.0106
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.9555	8.9652	-0.0097
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.3051	10.3041	0.001
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	16.72	16.32	0.4
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	16.08	15.65	0.43
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	21.25	21.04	0.21
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	13.17	13.08	0.09
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.49	175.488	0.002
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	19.37	19.48	-0.11
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	20.65	20.47	0.18
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	16.5	16.4	0.1
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	26.97	26.97	0
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0398	15.0396	0.0002
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	8.06	8.02	0.04
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.5189	14.5226	-0.0037
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.6067	10.6094	-0.0027
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.6526	9.6472	0.0054
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.3514	9.3461	0.0053
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	12.04	11.83	0.21
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	14.55	14.28	0.27
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	12.06	11.98	0.08
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	15.31	15.13	0.18
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3852	9.3903	-0.0051
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.5931	7.5972	-0.0041
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.3107	10.3279	-0.0172
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.4105	9.4263	-0.0158
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9.36	9.44	-0.08
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.5816	10.5899	-0.0083
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.3553	10.3634	-0.0081
AD2	A0003	第一金投信	T0344A	38646796A	第一金人民幣貨幣市場基金-新臺幣	TWD	10.0608	10.0664	-0.0056
AD2	A0003	第一金投信	T0344B	38646796B	第一金人民幣貨幣市場基金-人民幣	CNY	10.0625	10.0615	0.001
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	8.272	8.2327	0.0393
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	6.4735	6.4427	0.0308
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	26.76	26.64	0.12
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	20.78	20.69	0.09
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	22.82	22.65	0.17
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	42.65	42.06	0.59
AA2	A0004	匯豐中華投信	T0417Y	18031954	匯豐太平洋精典基金	TWD	16.06	15.89	0.17
AA2	A0004	匯豐中華投信	T0436Y	25500903	匯豐中國動力基金	TWD	17.27	17.06	0.21
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	11.9646	11.9657	-0.0011
AA2	A0004	匯豐中華投信	T0439Y	25651866	匯豐黃金及礦業股票型基金	TWD	4.83	4.83	0
AC21	A0004	匯豐中華投信	T0440A	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.602	9.5483	0.0537
AC21	A0004	匯豐中華投信	T0440B	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.0979	7.0441	0.0538
AC23	A0004	匯豐中華投信	T0443A	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.3674	11.3603	0.0071
AC23	A0004	匯豐中華投信	T0443B	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.2038	9.1966	0.0072
AA2	A0004	匯豐中華投信	T0447Y	26335699	匯豐拉丁美洲基金	TWD	8.21	8.19	0.02
AC23	A0004	匯豐中華投信	T0449Y	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.1841	11.1619	0.0222
AC23	A0004	匯豐中華投信	T0449A	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2568	2.255	0.0018
AC23	A0004	匯豐中華投信	T0449B	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.1039	2.1021	0.0018
AC23	A0004	匯豐中華投信	T0449C	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	10.6533	10.6322	0.0211
AC23	A0004	匯豐中華投信	T0449D	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3638	0.3629	0.0009
AC23	A0004	匯豐中華投信	T0449E	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3463	0.3454	0.0009
AA2	A0004	匯豐中華投信	T0453Y	38482745A	匯豐中國A股匯聚基金(台幣)	TWD	16.3369	16.129	0.2079
AA2	A0004	匯豐中華投信	T0453A	38482745B	匯豐中國A股匯聚基金(人民幣)	CNY	3.2373	3.1929	0.0444
AA2	A0004	匯豐中華投信	T0453B	38482745C	匯豐中國A股匯聚基金(美元)	USD	0.5227	0.5148	0.0079
AB2	A0004	匯豐中華投信	T0458A	38647535A	匯豐中國多元資產入息平衡基金(台幣不配息)	TWD	10.8077	10.7543	0.0534
AB2	A0004	匯豐中華投信	T0458B	38647535B	匯豐中國多元資產入息平衡基金(台幣配息)	TWD	10.8077	10.7543	0.0534
AB2	A0004	匯豐中華投信	T0458C	38647535C	匯豐中國多元資產入息平衡基金(人民幣不配息)	CNY	10.7727	10.7086	0.0641
AB2	A0004	匯豐中華投信	T0458D	38647535D	匯豐中國多元資產入息平衡基金(人民幣配息)	CNY	10.7726	10.7086	0.064
AB2	A0004	匯豐中華投信	T0458E	38647535E	匯豐中國多元資產入息平衡基金(美元不配息)	USD	10.8838	10.8034	0.0804
AB2	A0004	匯豐中華投信	T0458F	38647535F	匯豐中國多元資產入息平衡基金(美元配息)	USD	10.8838	10.8034	0.0804
AA2	A0004	匯豐中華投信	T0425Y	48686374	匯豐金磚動力基金	TWD	13.73	13.6	0.13
AE22	A0004	匯豐中華投信	T0427Y	48745129	匯豐五福全球債券組合基金	TWD	13.1836	13.1941	-0.0105
AA2	A0004	匯豐中華投信	T0428Y	48784327	匯豐新鑽動力基金	TWD	10.58	10.48	0.1
AE21	A0004	匯豐中華投信	T0429Y	48865209	匯豐全球趨勢組合基金	TWD	11.12	11.15	-0.03
AA2	A0004	匯豐中華投信	T0431Y	48925001	匯豐全球關鍵資源基金	TWD	8.14	8.14	0
AA1	A0004	匯豐中華投信	T0415Y	73987671	匯豐台灣精典基金	TWD	20.16	19.88	0.28
AA1	A0004	匯豐中華投信	T0406Y	76941376	匯豐成功基金	TWD	34.46	34.18	0.28
AA1	A0004	匯豐中華投信	T0410Y	92017794	匯豐龍騰電子基金	TWD	28.39	28.02	0.37
AD1	A0004	匯豐中華投信	T0411Y	92025871	匯豐富泰貨幣市場基金	TWD	15.7207	15.7206	0.0001
AD1	A0004	匯豐中華投信	T0413Y	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8804	14.8802	0.0002
AA1	A0004	匯豐中華投信	T0414Y	97995664	匯豐中小基金	TWD	9.05	8.99	0.06
AA1	A0005	元大寶來投信	T0567Y	00974066	元大寶來2001基金	TWD	53.49	53.11	0.38
AA1	A0005	元大寶來投信	T0502Y	01032058	元大寶來多福基金	TWD	53.11	52.55	0.56
AH1	A0005	元大寶來投信	0060	10342511	元大寶來新台灣基金	TWD	33.43	33.07	0.36
AA2	A0005	元大寶來投信	T0553Y	10348058	元大寶來全球農業商機基金	TWD	16.99	16.96	0.03
AD1	A0005	元大寶來投信	T0571Y	13530495	元大寶來得寶貨幣市場基金	TWD	11.8307	11.8305	0.0002
AA1	A0005	元大寶來投信	T0572Y	14542287	元大寶來精準中小基金	TWD	18.86	18.64	0.22
AA2	A0005	元大寶來投信	T0519Y	14696466	元大寶來全球成長基金	TWD	19.07	19.11	-0.04
AA1	A0005	元大寶來投信	T0513Y	17139204	元大寶來新主流基金	TWD	20.04	19.89	0.15
AA1	A0005	元大寶來投信	T0516Y	18036281	元大寶來巴菲特基金	TWD	23.25	23.11	0.14
AA1	A0005	元大寶來投信	T0506Y	20080023	元大寶來店頭基金	TWD	7.77	7.69	0.08
AD1	A0005	元大寶來投信	T0507Y	20081331	元大寶來萬泰貨幣市場基金	TWD	14.9137	14.9135	0.0002
AG	A0005	元大寶來投信	T0576A	21718388A	元大寶來全球不動產證券化基金(A)-不配息型	TWD	12.19	12.14	0.05
AG	A0005	元大寶來投信	T0576B	21718388B	元大寶來全球不動產證券化基金(B)-配息型	TWD	9.08	9.05	0.03
AA2	A0005	元大寶來投信	T0556Y	25520400	元大寶來新中國基金	TWD	10.61	10.33	0.28
AI2	A0005	元大寶來投信	T0581Y	25591306	元大寶來大中華價值指數基金	TWD	17.459	17.373	0.086
AH2	A0005	元大寶來投信	0061	25610486	元大寶來標智滬深300基金	TWD	22.05	21.05	1
AA2	A0005	元大寶來投信	T0557Y	25622390	元大寶來印度基金	TWD	10.75	10.84	-0.09
