類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	11.16	11.14	0.02
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.02	15.93	0.09
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.88	31.81	0.07
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.6	23.55	0.05
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.84	27.84	0
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.73	16.65	0.08
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2398	12.2396	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	9.05	9.02	0.03
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.85	9.85	0
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.62	10.54	0.08
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.29	10.28	0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.29	10.28	0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.5634	9.5722	-0.0088
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.167	9.1755	-0.0085
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	18.52	18.47	0.05
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.05	12.03	0.02
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.23	8.22	0.01
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.365	174.362	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.09	12.07	0.02
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.59	17.56	0.03
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.8	17.84	-0.04
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.5	14.38	0.12
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	23.92	23.87	0.05
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9391	14.9389	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.87	6.88	-0.01
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.2782	14.2791	-0.0009
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.2157	11.2164	-0.0007
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.54	7.43	0.11
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.95	9.91	0.04
