類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.93	10.88	0.05
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.85	15.85	0
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.66	31.75	-0.09
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.51	23.49	0.02
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.73	27.74	-0.01
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.08	16.24	-0.16
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2358	12.2354	0.0004
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.82	8.88	-0.06
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.77	9.8	-0.03
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.49	10.47	0.02
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.19	10.2	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.19	10.2	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.5136	9.5084	0.0052
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1542	9.1491	0.0051
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	18.32	18.22	0.1
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.77	11.71	0.06
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	11.31	11.24	0.07
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.13	8.04	0.09
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.315	174.31	0.005
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.06	11.98	0.08
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.21	17.31	-0.1
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.74	17.62	0.12
