類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.93	12.96	-0.03
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	17.12	17.11	0.01
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.36	31.49	-0.13
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.42	23.37	0.05
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.37	28.31	0.06
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.71	17.66	0.05
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2731	12.2729	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	9.14	9.13	0.01
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.85	9.84	0.01
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.33	10.35	-0.02
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.63	10.63	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.63	10.63	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0907	10.086	0.0047
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.5095	9.5052	0.0043
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0793	10.0786	0.0007
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	21.68	21.77	-0.09
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	13.18	13.22	-0.04
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.788	174.786	0.002
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.82	17.77	0.05
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.81	20.98	-0.17
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	15.21	15.37	-0.16
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	27.16	27.43	-0.27
