類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.99	12.89	0.1
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	17.2	17.17	0.03
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.64	30.58	0.06
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.71	23.65	0.06
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.8	28.76	0.04
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.64	17.63	0.01
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2754	12.2748	0.0006
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	9	9.03	-0.03
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.92	9.96	-0.04
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.37	10.34	0.03
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.61	10.61	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.58	10.58	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0837	10.0857	-0.002
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.472	9.4739	-0.0019
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0883	10.0859	0.0024
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	21.62	21.47	0.15
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	13.18	13.13	0.05
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.817	174.81	0.007
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.86	17.9	-0.04
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.96	20.8	0.16
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	15.17	15.15	0.02
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	27.01	26.88	0.13
