類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	12.75	12.76	-0.01
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	16.82	16.78	0.04
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	35.05	34.87	0.18
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	22.92	23.01	-0.09
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	27.57	27.67	-0.1
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	21.05	21.02	0.03
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.3187	12.3179	0.0008
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.48	8.45	0.03
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	10.55	10.49	0.06
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.38	10.34	0.04
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.69	10.65	0.04
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.66	10.62	0.04
AC23	A0001	兆豐國際投信	T0007A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.7237	9.6591	0.0646
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.882	8.8226	0.0594
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.2625	10.2592	0.0033
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	13.96	13.89	0.07
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	13.28	13.26	0.02
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	21.13	21.08	0.05
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	12.9	12.85	0.05
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.372	175.361	0.011
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	19.75	19.48	0.27
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	20.29	20.36	-0.07
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	15.61	15.53	0.08
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	26.81	26.77	0.04
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0293	15.0283	0.001
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	7.9	7.9	0
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.4483	14.4295	0.0188
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.6564	10.6425	0.0139
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.5733	9.5696	0.0037
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.3463	9.3427	0.0036
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	9.8	9.68	0.12
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	11.91	11.76	0.15
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	12.16	11.95	0.21
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	14.46	14.43	0.03
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4524	9.4508	0.0016
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.7344	7.7331	0.0013
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.2951	10.324	-0.0289
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.4563	9.483	-0.0267
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9.55	9.62	-0.07
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.5312	10.5139	0.0173
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.3743	10.3573	0.017
AD2	A0003	第一金投信	T0344A	38646796A	第一金人民幣貨幣市場基金-新臺幣	TWD	9.9897	9.9967	-0.007
AD2	A0003	第一金投信	T0344B	38646796B	第一金人民幣貨幣市場基金-人民幣	CNY	10.0262	10.0226	0.0036
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	8.351	8.2833	0.0677
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	6.5353	6.4824	0.0529
