類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	12.89	12.9	-0.01
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	17.34	17.33	0.01
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	35.14	35.16	-0.02
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	22.47	22.34	0.13
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	27.95	27.77	0.18
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	21.65	21.94	-0.29
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.323	12.3224	0.0006
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.38	8.42	-0.04
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	10.6	10.61	-0.01
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.48	10.47	0.01
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.63	10.63	0
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.6	10.6	0
AC23	A0001	兆豐國際投信	T0117A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.641	9.6146	0.0264
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.7776	8.7536	0.024
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.2808	10.2776	0.0032
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	15.03	14.83	0.2
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	14.34	14.13	0.21
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	21.86	21.76	0.1
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	13.28	13.29	-0.01
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.428	175.42	0.008
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	19.91	20.05	-0.14
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	21.16	21.14	0.02
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	16.39	16.21	0.18
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	27.18	27.21	-0.03
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0342	15.0335	0.0007
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	8.2	8.21	-0.01
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.3641	14.3637	0.0004
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.5422	10.542	0.0002
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.5214	9.5143	0.0071
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.261	9.2541	0.0069
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	10.69	10.44	0.25
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	12.85	12.52	0.33
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	11.96	11.94	0.02
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	15.37	15.4	-0.03
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3997	9.3772	0.0225
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.648	7.6297	0.0183
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.3351	10.3449	-0.0098
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.4629	9.4719	-0.009
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9.23	9.23	0
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.5363	10.54	-0.0037
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.3449	10.3485	-0.0036
AD2	A0003	第一金投信	T0344A	38646796A	第一金人民幣貨幣市場基金-新臺幣	TWD	10.0955	10.1111	-0.0156
