日期,會員代號,公司名稱,基金統編,基金代號,基金名稱,基金淨值,漲跌,漲跌幅,類型代號,幣別,受益憑證代號
20150709,A0001,兆豐國際投信,00971976,DDO02,兆豐國際萬全基金,17.03,0.08,0.47198,AB1,TWD,T0105Y
20150709,A0001,兆豐國際投信,38522710,DIM01,兆豐國際人民幣貨幣市場基金,10.3795,0.0008,0.00771,AD2,CNY,T0118Y
20150709,A0003,第一金投信,99353151,DDO15,第一金中概平衡基金,21.07,0.2,0.95831,AB1,TWD,T0320Y
20150709,A0004,匯豐中華投信,00971080,DDO02,匯豐安富基金,22.11,-0.03,-0.13550,AB1,TWD,T0405Y
20150709,A0005,元大投信,25610486,DFE01,元大寶來標智滬深300基金,18.89,3.14,19.93651,AH2,TWD,0061
20150709,A0005,元大投信,31830488,DFE02,元大寶來上證50基金,33.44,2.08,6.63265,AH2,TWD,006206
20150709,A0005,元大投信,42300232,DIE02,元大寶來滬深300單日反向1倍基金,19.26,-4.21,-17.93779,AH2,TWD,
20150709,A0005,元大投信,42300253,DIE01,元大寶來滬深300單日正向2倍基金,15.11,3.86,34.31111,AH2,TWD,
20150709,A0005,元大投信,98636553,DDO18,元大寶來雙盈基金,24.69,0.11,0.44752,AB1,TWD,T0518Y
20150709,A0007,瀚亞投信,18036769,DDO15,瀚亞理財通基金,21.38,-0.02,-0.09346,AB1,TWD,T0717Y
20150709,A0008,保德信投信,18044064,DDO11,保德信金平衡基金,23.06,0.07,0.30448,AB1,TWD,T0814Y
20150709,A0010,富邦投信,26334740,DFE01,富邦上証180基金,34.63,2.36,7.31329,AH2,TWD,006205
20150709,A0010,富邦投信,38633011,DIE01,富邦中國ETF傘型基金之富邦上証180單日正向兩倍基金,41.91,10.53,33.55641,AH2,TWD,00633L
20150709,A0010,富邦投信,38633027,DIE02,富邦中國ETF傘型基金之富邦上証180單日反向一倍基金,10.47,-1.89,-15.29126,AH2,TWD,00634R
20150709,A0010,富邦投信,42302273,DFE02,富邦深証100基金,11.31,0.76,7.20379,AH2,TWD,
20150709,A0011,摩根投信,18036846,DDO08,摩根平衡基金,25.49,0.03,0.11783,AB1,TWD,T1114Y
20150709,A0012,華南永昌投信,18477625,DDO07,華南永昌龍盈平衡基金,15.9835,0.037,0.23203,AB1,TWD,T1207Y
20150709,A0014,新光投信,99975518,DDO34,新光福運平衡基金,14.575,-0.0191,-0.13087,AB1,TWD,T1414Y
20150709,A0016,群益投信,17147605,DDO07,群益真善美基金,16.4187,-0.0069,-0.04201,AB1,TWD,T1616Y
20150709,A0016,群益投信,18037845,DDO09,群益平衡王基金,18.5162,-0.0033,-0.01782,AB1,TWD,T1617Y
20150709,A0016,群益投信,29243337,DDO11,群益安家基金,17.5052,0.0527,0.30196,AB1,TWD,T1618Y
20150709,A0022,復華投信,15742001,DDO10,復華人生目標基金,25.1937,0.2455,0.98404,AB1,TWD,T2212Y
20150709,A0022,復華投信,17138818,DDO04,復華傳家基金,17.3611,0.1418,0.82349,AB1,TWD,T2206Y
20150709,A0022,復華投信,18035945,DDO07,復華傳家二號基金,19.5285,0.1604,0.82817,AB1,TWD,T2209Y
20150709,A0022,復華投信,31835478,DIE01,復華滬深300 A股基金,25.1,1.67,7.12761,AH2,TWD,006207
20150709,A0022,復華投信,31939240,DIM01,復華人民幣貨幣市場基金,10.5682,0.0009,0.00852,AD2,CNY,T2284Y
20150709,A0022,復華投信,99607599,DDO11,復華神盾基金,17.4598,0.1757,1.01654,AB1,TWD,T2214Y
20150709,A0025,永豐投信,14706582,DDO06,永豐趨勢平衡基金,36.84,0.08,0.21763,AB1,TWD,T2507Y
20150709,A0025,永豐投信,80916244,DDO07,永豐中概平衡基金,30.18,0.08,0.26578,AB1,TWD,T2508Y
20150709,A0026,中國信託投信,18038078,DDO04,中國信託精穩基金,14.3337,0.0279,0.19503,AB1,TWD,T2605Y
20150709,A0032,野村投信,00971103,DDO08,野村鴻利基金,17.66,0.03,0.17016,AB1,TWD,T3221Y
20150709,A0032,野村投信,17602250,DDO04,野村平衡基金,16.8,0.06,0.35842,AB1,TWD,T3204Y
20150709,A0033,聯邦投信,98669575,DDO08,聯邦金鑽平衡基金,15.2783,0.0885,0.58263,AB1,TWD,T3308Y
20150709,A0037,國泰投信,18494624,DDO04,國泰平衡基金,22.82,0.11,0.48437,AB1,TWD,T3704Y
20150709,A0037,國泰投信,42260528,DIE01,國泰富時中國A50基金,20.32,1.3,6.83491,AH2,TWD,
20150709,A0047,台新投信,21719942,DDO03,台新高股息平衡基金,22.5902,-0.047,-0.20762,AB1,TWD,T4703Y
