類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AC23	A0004	匯豐中華投信	T0449C	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	10.671	10.663	0.008
AC23	A0004	匯豐中華投信	T0449D	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3666	0.3663	0.0003
AC23	A0004	匯豐中華投信	T0449E	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3481	0.3477	0.0004
AA2	A0004	匯豐中華投信	T0453Y	38482745A	匯豐中國A股匯聚基金(台幣)	TWD	16.0266	16.2362	-0.2096
AA2	A0004	匯豐中華投信	T0453A	38482745B	匯豐中國A股匯聚基金(人民幣)	CNY	3.2325	3.2742	-0.0417
AA2	A0004	匯豐中華投信	T0453B	38482745C	匯豐中國A股匯聚基金(美元)	USD	0.5211	0.5275	-0.0064
AB2	A0004	匯豐中華投信	T0458A	38647535A	匯豐中國多元資產入息平衡基金(台幣不配息)	TWD	10.5835	10.6396	-0.0561
AB2	A0004	匯豐中華投信	T0458B	38647535B	匯豐中國多元資產入息平衡基金(台幣配息)	TWD	10.5393	10.5951	-0.0558
AB2	A0004	匯豐中華投信	T0458C	38647535C	匯豐中國多元資產入息平衡基金(人民幣不配息)	CNY	10.7373	10.7923	-0.055
AB2	A0004	匯豐中華投信	T0458D	38647535D	匯豐中國多元資產入息平衡基金(人民幣配息)	CNY	10.6935	10.7483	-0.0548
AB2	A0004	匯豐中華投信	T0458E	38647535E	匯豐中國多元資產入息平衡基金(美元不配息)	USD	10.8313	10.8787	-0.0474
AB2	A0004	匯豐中華投信	T0458F	38647535F	匯豐中國多元資產入息平衡基金(美元配息)	USD	10.788	10.8352	-0.0472
AA2	A0004	匯豐中華投信	T0425Y	48686374	匯豐金磚動力基金	TWD	13.24	13.38	-0.14
AE22	A0004	匯豐中華投信	T0427Y	48745129	匯豐五福全球債券組合基金	TWD	12.9517	12.9889	-0.0372
AA2	A0004	匯豐中華投信	T0428Y	48784327	匯豐新鑽動力基金	TWD	10.18	10.26	-0.08
AE21	A0004	匯豐中華投信	T0429Y	48865209	匯豐全球趨勢組合基金	TWD	10.82	10.82	0
AA2	A0004	匯豐中華投信	T0431Y	48925001	匯豐全球關鍵資源基金	TWD	8.04	8.04	0
AA1	A0004	匯豐中華投信	T0415Y	73987671	匯豐台灣精典基金	TWD	20.44	20.51	-0.07
AA1	A0004	匯豐中華投信	T0406Y	76941376	匯豐成功基金	TWD	34.93	35.06	-0.13
AA1	A0004	匯豐中華投信	T0410Y	92017794	匯豐龍騰電子基金	TWD	28.44	28.45	-0.01
AD1	A0004	匯豐中華投信	T0411Y	92025871	匯豐富泰貨幣市場基金	TWD	15.7242	15.7241	0.0001
AD1	A0004	匯豐中華投信	T0413Y	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8838	14.8836	0.0002
AA1	A0004	匯豐中華投信	T0414Y	97995664	匯豐中小基金	TWD	9.36	9.41	-0.05
AA1	A0005	元大寶來投信	T0567Y	00974066	元大寶來2001基金	TWD	54.35	54.36	-0.01
AA1	A0005	元大寶來投信	T0502Y	01032058	元大寶來多福基金	TWD	53.96	53.88	0.08
AH1	A0005	元大寶來投信	0060	10342511	元大寶來新台灣基金	TWD	34.71	34.85	-0.14
AA2	A0005	元大寶來投信	T0553Y	10348058	元大寶來全球農業商機基金	TWD	16.69	16.67	0.02
AD1	A0005	元大寶來投信	T0571Y	13530495	元大寶來得寶貨幣市場基金	TWD	11.8343	11.8342	0.0001
AA1	A0005	元大寶來投信	T0572Y	14542287	元大寶來精準中小基金	TWD	18.96	19	-0.04
AA2	A0005	元大寶來投信	T0519Y	14696466	元大寶來全球成長基金	TWD	18.51	18.54	-0.03
AA1	A0005	元大寶來投信	T0513Y	17139204	元大寶來新主流基金	TWD	20.34	20.35	-0.01
AA1	A0005	元大寶來投信	T0516Y	18036281	元大寶來巴菲特基金	TWD	23.49	23.49	0
AA1	A0005	元大寶來投信	T0506Y	20080023	元大寶來店頭基金	TWD	7.73	7.7	0.03
AD1	A0005	元大寶來投信	T0507Y	20081331	元大寶來萬泰貨幣市場基金	TWD	14.9183	14.9181	0.0002
AA2	A0005	元大寶來投信	T0556Y	25520400	元大寶來新中國基金	TWD	10.51	10.42	0.09
AI2	A0005	元大寶來投信	T0581Y	25591306	元大寶來大中華價值指數基金	TWD	17.112	17.266	-0.154
AH2	A0005	元大寶來投信	0061	25610486	元大寶來標智滬深300基金	TWD	21.64	21.97	-0.33
AA2	A0005	元大寶來投信	T0557Y	25622390	元大寶來印度基金	TWD	9.68	9.97	-0.29
AE22	A0005	元大寶來投信	T0583A	25638920A	元大寶來全球靈活配置債券組合基金(A)-不配息型	TWD	10.68	10.71	-0.03
AE22	A0005	元大寶來投信	T0583B	25638920B	元大寶來全球靈活配置債券組合基金(B)-配息型	TWD	10.63	10.66	-0.03
AA2	A0005	元大寶來投信	T0558Y	25643156	元大寶來新興亞洲基金	TWD	10.56	10.7	-0.14
AI2	A0005	元大寶來投信	T0586Y	26203825	元大寶來印度指數基金	TWD	8.729	8.994	-0.265
AI2	A0005	元大寶來投信	T0587Y	26203846	元大寶來印尼指數基金	TWD	8.895	8.873	0.022
AI2	A0005	元大寶來投信	T0585Y	26203851	元大寶來巴西指數基金	TWD	5.542	5.593	-0.051
AA2	A0005	元大寶來投信	T0560Y	26206323	元大寶來華夏中小基金	TWD	9.03	9.02	0.01
AH1	A0005	元大寶來投信	006201	26282102	元大寶來富櫃50基金	TWD	13.27	13.3	-0.03
AC21	A0005	元大寶來投信	T0588A	26297576A	元大寶來全球國富債券基金(A)-不配息型	TWD	8.1566	8.1686	-0.012
AC21	A0005	元大寶來投信	T0588B	26297576B	元大寶來全球國富債券基金(B)-配息型	TWD	6.3189	6.3282	-0.0093
AH1	A0005	元大寶來投信	006203	26306553	元大寶來摩臺基金	TWD	34.01	34.07	-0.06
AI1	A0005	元大寶來投信	T0564Y	26307568	元大寶來台股指數基金	TWD	11.405	11.407	-0.002
AA2	A0005	元大寶來投信	T0589Y	26326707	元大寶來新興市場ESG策略基金	TWD	12.21	12.3	-0.09
AC23	A0005	元大寶來投信	T0566Y	26394367	元大寶來中國高收益點心債券基金	TWD	11.0821	11.078	0.0041
AB2	A0005	元大寶來投信	T0591Y	31830473A	元大寶來中國平衡基金-新台幣	TWD	13.68	13.79	-0.11
AB2	A0005	元大寶來投信	T0591A	31830473B	元大寶來中國平衡基金-人民幣	CNY	2.77	2.79	-0.02
AH2	A0005	元大寶來投信	006206	31830488	元大寶來上證50基金	TWD	36.8	37.08	-0.28
AI2	A0005	元大寶來投信	T0593A	31931789A	元大寶來亞太政府公債指數基金(A)-不配息型	TWD	8.9613	8.9748	-0.0135
AI2	A0005	元大寶來投信	T0593B	31931789B	元大寶來亞太政府公債指數基金(B)-配息型	TWD	8.2732	8.2857	-0.0125
AC21	A0005	元大寶來投信	T0594A	38546950A	元大寶來中國機會債券基金-新台幣	TWD	10.4814	10.4795	0.0019
AC21	A0005	元大寶來投信	T0594B	38546950B	元大寶來中國機會債券基金-人民幣(A)不配息	CNY	10.1981	10.1948	0.0033
AC21	A0005	元大寶來投信	T0594C	38546950C	元大寶來中國機會債券基金-人民幣(B)配息	CNY	10.0564	10.0532	0.0032
AD2	A0005	元大寶來投信	T0595A	38546966A	元大寶來人民幣貨幣市場基金-新台幣	TWD	10.5293	10.5298	-0.0005
AD2	A0005	元大寶來投信	T0595B	38546966B	元大寶來人民幣貨幣市場基金-人民幣	CNY	10.2485	10.2475	0.001
AH1	A0005	元大寶來投信		38619904	元大寶來台灣50單日正向2倍基金	TWD	23.98	24	-0.02
AH1	A0005	元大寶來投信		38619910	元大寶來台灣50單日反向1倍基金	TWD	17.94	17.94	0
AA2	A0005	元大寶來投信	T0596A	38639090A	元大寶來大中華TMT基金-新台幣	TWD	11.4	11.37	0.03
AA2	A0005	元大寶來投信	T0596B	38639090B	元大寶來大中華TMT基金-人民幣	CNY	11.56	11.53	0.03
AH2	A0005	元大寶來投信		42300232	元大寶來滬深300單日反向1倍基金	TWD	19.99	0	19.99
AH2	A0005	元大寶來投信		42300253	元大寶來滬深300單日正向2倍基金	TWD	20	0	20
AA2	A0005	元大寶來投信	T0537Y	48708243	元大寶來亞太成長基金	TWD	11.23	11.3	-0.07
AA2	A0005	元大寶來投信	T0538Y	48753324	元大寶來泛歐成長基金	TWD	9.45	9.39	0.06
AE21	A0005	元大寶來投信	T0577Y	48760113	元大寶來全球新興市場精選組合基金	TWD	13.36	13.47	-0.11
AH1	A0005	元大寶來投信	0051	48772770	元大寶來台灣中型100基金	TWD	30.71	30.72	-0.01
AE21	A0005	元大寶來投信	T0578Y	48789815	元大寶來全球ETF成長組合基金	TWD	10.26	10.3	-0.04
AC22	A0005	元大寶來投信	T0539A	48849362A	元大寶來全球滿意入息基金-不配息型	TWD	10.93	10.95	-0.02
AC22	A0005	元大寶來投信	T0539B	48849362B	元大寶來全球滿意入息基金-配息型	TWD	8.03	8.05	-0.02
AH1	A0005	元大寶來投信	0055	48903175	元大寶來台灣金融基金	TWD	16.83	16.93	-0.1
AH1	A0005	元大寶來投信	0054	48903180	元大寶來台商收成基金	TWD	24.29	24.36	-0.07
AH1	A0005	元大寶來投信	0053	48903196	元大寶來台灣電子科技基金	TWD	29.8	29.76	0.04
AA2	A0005	元大寶來投信	T0546A	48952816A	元大寶來全球公用能源效率基金-不配息型	TWD	7.78	7.78	0
AA2	A0005	元大寶來投信	T0546B	48952816B	元大寶來全球公用能源效率基金-配息型	TWD	6.22	6.23	-0.01
AH1	A0005	元大寶來投信	0056	48966213	元大寶來台灣高股息基金	TWD	25.14	25.08	0.06
AA1	A0005	元大寶來投信	T0510Y	77537509	元大寶來多元基金	TWD	11.86	11.89	-0.03
AA1	A0005	元大寶來投信	T0508Y	81584335	元大寶來高科技基金	TWD	13.02	13.03	-0.01
AA1	A0005	元大寶來投信	T0509Y	83863951	元大寶來經貿基金	TWD	29.87	29.87	0
AA1	A0005	元大寶來投信	T0503Y	92001765	元大寶來多多基金	TWD	16.99	17.06	-0.07
AA1	A0005	元大寶來投信	T0568Y	92004566	元大寶來績效基金	TWD	38.52	38.57	-0.05
AD1	A0005	元大寶來投信	T0569Y	92017204	元大寶來得利貨幣市場基金	TWD	16.049	16.0488	0.0002
AA1	A0005	元大寶來投信	T0504Y	92026219	元大寶來卓越基金	TWD	43.86	43.95	-0.09
AB1	A0005	元大寶來投信	T0518Y	98636553	元大寶來雙盈基金	TWD	25.09	25.18	-0.09
AH1	A0005	元大寶來投信	0050	98764389	元大寶來台灣卓越50基金	TWD	71.18	71.31	-0.13
AI1	A0005	元大寶來投信	T0574Y	99346928	元大寶來台灣加權股價指數基金	TWD	20.044	20.054	-0.01
AE23	A0005	元大寶來投信	T0575Y	99967974	元大寶來全球ETF穩健組合基金	TWD	14.02	14.05	-0.03
AA2	A0006	景順投信	T0609Y	14687516	景順全球康健基金	TWD	18.06	18.07	-0.01
AA1	A0006	景順投信	T0606Y	17140568	景順主流基金	TWD	18	18.05	-0.05
AC21	A0006	景順投信	T0612A	38522556A	景順人民幣新興亞太入息基金累積型新台幣	TWD	10.0041	10.0124	-0.0083
AC21	A0006	景順投信	T0612B	38522556B	景順人民幣新興亞太入息基金月配型新台幣	TWD	9.5369	9.5449	-0.008
AC21	A0006	景順投信	T0612C	38522556C	景順人民幣新興亞太入息基金累積型美元	USD	9.9574	9.9565	0.0009
AC21	A0006	景順投信	T0612D	38522556D	景順人民幣新興亞太入息基金月配型美元	USD	9.4873	9.4866	0.0007
AC21	A0006	景順投信	T0612E	38522556E	景順人民幣新興亞太入息基金累積型人民幣	CNY	9.9457	9.9525	-0.0068
AC21	A0006	景順投信	T0612F	38522556F	景順人民幣新興亞太入息基金月配型人民幣	CNY	9.4915	9.498	-0.0065
AA1	A0006	景順投信	T0605Y	73989256	景順台灣科技基金	TWD	29.06	29.25	-0.19
AA1	A0006	景順投信	T0601Y	92019786	景順潛力基金	TWD	33.53	33.62	-0.09
AD1	A0006	景順投信	T0602Y	92025942	景順貨幣市場基金	TWD	15.77	15.7698	0.0002
AA2	A0006	景順投信	T0603Y	97993482	景順全球科技基金	TWD	13.35	13.42	-0.07
AA2	A0007	瀚亞投信	T0733Y	10310200	瀚亞全球綠色金脈基金	TWD	14.04	14.06	-0.02
AA2	A0007	瀚亞投信	T0735Y	10357632A	瀚亞非洲基金-新臺幣	TWD	20.92	21.16	-0.24
AA2	A0007	瀚亞投信	T0735B	10357632B	瀚亞非洲基金-南非幣	ZAR	11.33	11.44	-0.11
AA2	A0007	瀚亞投信	T0718Y	14692623	瀚亞美國高科技基金	TWD	16.75	16.88	-0.13
AA1	A0007	瀚亞投信	T0715Y	17603899	瀚亞電通網基金	TWD	12.2	12.24	-0.04
AA2	A0007	瀚亞投信	T0716Y	17611814	瀚亞歐洲基金	TWD	10.57	10.49	0.08
AB1	A0007	瀚亞投信	T0717Y	18036769	瀚亞理財通基金	TWD	22.62	22.75	-0.13
AA2	A0007	瀚亞投信	T0723Y	21704130	瀚亞印度基金	TWD	23.07	23.72	-0.65
AA2	A0007	瀚亞投信	T0736Y	25633559	瀚亞巴西基金	TWD	4.68	4.74	-0.06
AC23	A0007	瀚亞投信	T0737A	26257384A	瀚亞全球高收益債券基金A-新台幣	TWD	12.2428	12.2569	-0.0141
AC23	A0007	瀚亞投信	T0737B	26257384B	瀚亞全球高收益債券基金B-新台幣	TWD	9.4598	9.4706	-0.0108
AC23	A0007	瀚亞投信	T0737C	26257384C	瀚亞全球高收益債券基金C-新台幣	TWD	11.1264	11.1392	-0.0128
AC23	A0007	瀚亞投信	T0737D	26257384D	瀚亞全球高收益債券基金A-美元	USD	9.9641	9.9733	-0.0092
AC23	A0007	瀚亞投信	T0737E	26257384E	瀚亞全球高收益債券基金B-美元	USD	9.38	9.3887	-0.0087
AC23	A0007	瀚亞投信	T0737F	26257384F	瀚亞全球高收益債券基金A-澳幣	AUD	10.0021	9.9808	0.0213
AC23	A0007	瀚亞投信	T0737G	26257384G	瀚亞全球高收益債券基金B-澳幣	AUD	9.1056	9.0861	0.0195
AC23	A0007	瀚亞投信	T0737H	26257384H	瀚亞全球高收益債券基金A-人民幣	CNY	10.0259	10.0249	0.001
AC23	A0007	瀚亞投信	T0737J	26257384I	瀚亞全球高收益債券基金B-人民幣	CNY	9.5146	9.5136	0.001
AA2	A0007	瀚亞投信	T0739Y	26384902	瀚亞中國基金	TWD	14.37	14.54	-0.17
AC21	A0007	瀚亞投信	T0740A	31835499A	瀚亞新興亞洲當地貨幣債券基金A類型	TWD	10.1694	10.1742	-0.0048
AC21	A0007	瀚亞投信	T0740B	31835499B	瀚亞新興亞洲當地貨幣債券基金B類型	TWD	8.8889	8.8931	-0.0042
AC23	A0007	瀚亞投信	T0742A	31902573A	瀚亞縱橫全球高收益債券基金A類型	TWD	9.7802	9.8103	-0.0301
AC23	A0007	瀚亞投信	T0742B	31902573B	瀚亞縱橫全球高收益債券基金B類型	TWD	8.5262	8.5523	-0.0261
AC21	A0007	瀚亞投信	T0746A	31999540A	瀚亞新興南非蘭特債券基金A類型	ZAR	10.9569	10.9998	-0.0429
AC21	A0007	瀚亞投信	T0746B	31999540B	瀚亞新興南非蘭特債券基金B類型	ZAR	9.8292	9.8676	-0.0384
AB2	A0007	瀚亞投信	T0747A	38621330A	瀚亞亞太豐收平衡基金A-新台幣	TWD	10.3324	10.3757	-0.0433
AB2	A0007	瀚亞投信	T0747B	38621330B	瀚亞亞太豐收平衡基金B-新台幣	TWD	10.1608	10.2034	-0.0426
AB2	A0007	瀚亞投信	T0747C	38621330C	瀚亞亞太豐收平衡基金A-美元	USD	10.3069	10.3458	-0.0389
AB2	A0007	瀚亞投信	T0747D	38621330D	瀚亞亞太豐收平衡基金B-美元	USD	10.1318	10.17	-0.0382
AB2	A0007	瀚亞投信	T0747E	38621330E	瀚亞亞太豐收平衡基金A-澳幣	AUD	10.542	10.6141	-0.0721
AB2	A0007	瀚亞投信	T0747F	38621330F	瀚亞亞太豐收平衡基金B-澳幣	AUD	10.3144	10.3828	-0.0684
AB2	A0007	瀚亞投信	T0747G	38621330G	瀚亞亞太豐收平衡基金A-南非幣	ZAR	10.6927	10.7322	-0.0395
AB2	A0007	瀚亞投信	T0747H	38621330H	瀚亞亞太豐收平衡基金B-南非幣	ZAR	10.3874	10.4255	-0.0381
AB2	A0007	瀚亞投信	T0747J	38621330I	瀚亞亞太豐收平衡基金A-人民幣	CNY	10.3904	10.4236	-0.0332
AB2	A0007	瀚亞投信	T0747K	38621330J	瀚亞亞太豐收平衡基金B-人民幣	CNY	10.1958	10.225	-0.0292
AE23	A0007	瀚亞投信	T0748A	42266017A	瀚亞新興豐收基金A-新台幣	TWD	9.9262	9.9567	-0.0305
AE23	A0007	瀚亞投信	T0748B	42266017B	瀚亞新興豐收基金B-新台幣	TWD	9.9262	9.9567	-0.0305
AE23	A0007	瀚亞投信	T0748C	42266017C	瀚亞新興豐收基金A-美元	USD	10.0671	10.095	-0.0279
AE23	A0007	瀚亞投信	T0748D	42266017D	瀚亞新興豐收基金B-美元	USD	10.0677	10.0956	-0.0279
AE23	A0007	瀚亞投信	T0748E	42266017E	瀚亞新興豐收基金A-澳幣	AUD	9.9166	9.9326	-0.016
AE23	A0007	瀚亞投信	T0748F	42266017F	瀚亞新興豐收基金B-澳幣	AUD	9.9166	9.9325	-0.0159
AE23	A0007	瀚亞投信	T0748G	42266017G	瀚亞新興豐收基金A-南非幣	ZAR	10.0141	10.0425	-0.0284
AE23	A0007	瀚亞投信	T0748H	42266017H	瀚亞新興豐收基金B-南非幣	ZAR	10.0136	10.042	-0.0284
AE23	A0007	瀚亞投信	T0748J	42266017I	瀚亞新興豐收基金A-人民幣	CNY	10.1064	10.1249	-0.0185
AE23	A0007	瀚亞投信	T0748K	42266017J	瀚亞新興豐收基金B-人民幣	CNY	10.1061	10.1246	-0.0185
AA2	A0007	瀚亞投信	T0727Y	48733897A	瀚亞亞太高股息基金A-新台幣	TWD	14.98	15.1	-0.12
AA2	A0007	瀚亞投信	T0727B	48733897B	瀚亞亞太高股息基金B-新台幣	TWD	10.44	10.52	-0.08
AA2	A0007	瀚亞投信	T0727C	48733897C	瀚亞亞太高股息基金A-美金	USD	10.57	10.65	-0.08
AA2	A0007	瀚亞投信	T0727D	48733897D	瀚亞亞太高股息基金B-美金	USD	10.42	10.49	-0.07
AA2	A0007	瀚亞投信	T0727E	48733897E	瀚亞亞太高股息基金A-人民幣	CNY	10.75	10.81	-0.06
AA2	A0007	瀚亞投信	T0727F	48733897F	瀚亞亞太高股息基金B-人民幣	CNY	10.5	10.57	-0.07
AE22	A0007	瀚亞投信	T0728Y	48801000A	瀚亞精選傘型基金之債券精選組合基金A類型	TWD	13.2326	13.2598	-0.0272
AE22	A0007	瀚亞投信	T0728B	48801000B	瀚亞精選傘型基金之債券精選組合基金B類型	TWD	12.292	12.3173	-0.0253
AE21	A0007	瀚亞投信	T0729Y	48801016	瀚亞精選傘型基金之趨勢精選組合基金	TWD	13.99	14.07	-0.08
AG	A0007	瀚亞投信	T0730A	48836541A	瀚亞亞太不動產證券化基金A類型	TWD	10.48	10.53	-0.05
AG	A0007	瀚亞投信	T0730B	48836541B	瀚亞亞太不動產證券化基金B類型	TWD	9.8	9.85	-0.05
AA2	A0007	瀚亞投信	T0732Y	48885958	瀚亞亞太基礎建設基金	TWD	11.78	11.89	-0.11
AA1	A0007	瀚亞投信	T0711Y	81595924	瀚亞中小型股基金	TWD	16.48	16.46	0.02
AD1	A0007	瀚亞投信	T0712Y	83867345	瀚亞威寶貨幣市場基金	TWD	13.3894	13.3892	0.0002
AA1	A0007	瀚亞投信	T0704Y	92003102	瀚亞高科技基金	TWD	49.75	49.88	-0.13
AA1	A0007	瀚亞投信	T0705Y	92012572	瀚亞外銷基金	TWD	32.36	32.4	-0.04
AA1	A0007	瀚亞投信	T0708Y	97990696	瀚亞菁華基金	TWD	17.8	17.8	0
AE23	A0007	瀚亞投信	T0722Y	99967806A	瀚亞股債入息組合基金A類型	TWD	13.4251	13.4743	-0.0492
AE23	A0007	瀚亞投信	T0722B	99967806B	瀚亞股債入息組合基金B類型	TWD	12.9699	13.0174	-0.0475
AA1	A0008	保德信投信	T0802Y	01032183	保德信高成長基金	TWD	78.22	78.49	-0.27
AA2	A0008	保德信投信	T0828Y	10307155	保德信全球消費商機基金	TWD	16.38	16.36	0.02
