類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	13.12	13.09	0.03
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	17.71	17.56	0.15
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	36.7	36.71	-0.01
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	23	23.04	-0.04
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	28.73	28.8	-0.07
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	20.97	20.97	0
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.3358	12.3352	0.0006
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.56	10.56	0
AC23	A0001	兆豐國際投信	T0117A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.9045	9.905	-0.0005
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.9543	8.9547	-0.0004
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	18.94	18.51	0.43
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	18.64	18.24	0.4
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	21.87	21.78	0.09
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	13.12	13.03	0.09
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.593	175.585	0.008
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	20.79	20.63	0.16
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	16.31	16.31	0
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	25.85	25.66	0.19
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0488	15.0482	0.0006
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	8.37	8.28	0.09
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	11.06	11.12	-0.06
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	16.24	16.15	0.09
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.1161	9.1218	-0.0057
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.3327	7.3373	-0.0046
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.4318	10.4378	-0.006
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.1747	10.1805	-0.0058
AD2	A0003	第一金投信	T0344A	38646796A	第一金人民幣貨幣市場基金-新臺幣	TWD	9.8574	9.8546	0.0028
AD2	A0003	第一金投信	T0344B	38646796B	第一金人民幣貨幣市場基金-人民幣	CNY	10.0966	10.0941	0.0025
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	8.0228	8.0221	0.0007
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	6.2393	6.2388	0.0005
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	27.88	27.74	0.14
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	21.24	21.11	0.13
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	22.85	22.81	0.04
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	42.81	42.7	0.11
AA2	A0004	匯豐中華投信	T0436Y	25500903	匯豐中國動力基金	TWD	18.4	18.04	0.36
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	11.8864	11.8868	-0.0004
AA2	A0004	匯豐中華投信	T0439Y	25651866	匯豐黃金及礦業股票型基金	TWD	4.8	4.81	-0.01
AC21	A0004	匯豐中華投信	T0440A	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.2241	9.2334	-0.0093
AC21	A0004	匯豐中華投信	T0440B	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	6.6865	6.6955	-0.009
AA2	A0004	匯豐中華投信	T0447Y	26335699	匯豐拉丁美洲基金	TWD	7.78	7.77	0.01
AA2	A0004	匯豐中華投信	T0453Y	38482745A	匯豐中國A股匯聚基金(台幣)	TWD	18.0612	17.6308	0.4304
AA2	A0004	匯豐中華投信	T0453A	38482745B	匯豐中國A股匯聚基金(人民幣)	CNY	3.6639	3.5796	0.0843
AA2	A0004	匯豐中華投信	T0453B	38482745C	匯豐中國A股匯聚基金(美元)	USD	0.5908	0.5773	0.0135
AB2	A0004	匯豐中華投信	T0458A	38647535A	匯豐中國多元資產入息平衡基金(台幣不配息)	TWD	11.3385	11.1536	0.1849
AB2	A0004	匯豐中華投信	T0458B	38647535B	匯豐中國多元資產入息平衡基金(台幣配息)	TWD	11.2912	11.1071	0.1841
AB2	A0004	匯豐中華投信	T0458C	38647535C	匯豐中國多元資產入息平衡基金(人民幣不配息)	CNY	11.5699	11.3906	0.1793
AB2	A0004	匯豐中華投信	T0458D	38647535D	匯豐中國多元資產入息平衡基金(人民幣配息)	CNY	11.5233	11.3448	0.1785
AB2	A0004	匯豐中華投信	T0458E	38647535E	匯豐中國多元資產入息平衡基金(美元不配息)	USD	11.673	11.494	0.179
