類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.78	10.76	0.02
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.53	15.54	-0.01
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.28	31.54	-0.26
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.84	22.77	0.07
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.11	27.07	0.04
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.36	15.41	-0.05
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2296	12.2294	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.6	8.63	-0.03
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.73	9.75	-0.02
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.24	10.27	-0.03
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.09	10.12	-0.03
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.09	10.12	-0.03
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.4475	9.4648	-0.0173
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1227	9.1395	-0.0168
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.88	17.81	0.07
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.22	11.22	0
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	11.07	11.03	0.04
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.74	7.71	0.03
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.242	174.239	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.67	11.62	0.05
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.71	16.78	-0.07
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.16	17.06	0.1
