類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.56	10.59	-0.03
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.47	15.53	-0.06
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.94	30.89	0.05
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.63	22.78	-0.15
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.91	26.98	-0.07
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.29	15.35	-0.06
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2313	12.2311	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.51	8.51	0
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.57	9.62	-0.05
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.15	10.17	-0.02
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.11	10.13	-0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.11	10.13	-0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.4773	9.4815	-0.0042
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1515	9.1555	-0.004
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.7	17.82	-0.12
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.21	11.23	-0.02
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.92	11.01	-0.09
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.69	7.73	-0.04
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.262	174.26	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.59	11.65	-0.06
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.55	16.64	-0.09
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.21	17.27	-0.06
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.75	13.88	-0.13
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22.5	22.58	-0.08
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9301	14.9298	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.8	6.8	0
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.0295	14.0421	-0.0126
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.0756	11.0856	-0.01
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.51	7.52	-0.01
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.54	9.69	-0.15
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	12.2	12.24	-0.04
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3973	9.433	-0.0357
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.2905	8.3219	-0.0314
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.85	11.91	-0.06
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.6188	9.6279	-0.0091
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.2394	9.2481	-0.0087
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	9.74	9.8	-0.06
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	10.29	10.34	-0.05
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	6.7906	6.8285	-0.0379
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.4748	5.5054	-0.0306
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	7.8	7.82	-0.02
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	21.06	21.12	-0.06
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	11.12	11.18	-0.06
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.6	12.69	-0.09
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	11.97	12.05	-0.08
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	17.96	18.02	-0.06
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	21.02	21.12	-0.1
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	36.96	37.25	-0.29
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.57	13.69	-0.12
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.69	11.76	-0.07
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.7526	11.76	-0.0074
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.17	5.21	-0.04
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.5017	9.5213	-0.0196
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.6265	7.646	-0.0195
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	10.884	10.8901	-0.0061
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.4499	9.4559	-0.006
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	8.7	8.69	0.01
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣)	TWD	11.1648	11.164	0.0008
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2771	2.277	0.0001
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2384	2.2383	0.0001
