類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.59	10.6	-0.01
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.57	15.59	-0.02
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.24	31.33	-0.09
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.93	22.91	0.02
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.14	27.12	0.02
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.88	15.75	0.13
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2329	12.2327	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.69	8.66	0.03
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.63	9.66	-0.03
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.19	10.2	-0.01
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.16	10.15	0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.16	10.15	0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.5134	9.5049	0.0085
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.154	9.1458	0.0082
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.84	17.79	0.05
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.37	11.36	0.01
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	11.03	11.02	0.01
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.86	7.86	0
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.282	174.28	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.67	11.67	0
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.09	16.98	0.11
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.13	17.12	0.01
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.83	13.87	-0.04
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22.9	22.87	0.03
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9319	14.9316	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.84	6.82	0.02
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.0855	14.0787	0.0068
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1198	11.1145	0.0053
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.42	7.51	-0.09
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.68	9.62	0.06
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	12.35	12.32	0.03
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3927	9.4099	-0.0172
