類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.71	10.78	-0.07
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.53	15.53	0
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.19	31.28	-0.09
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.77	22.84	-0.07
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.03	27.11	-0.08
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.36	15.36	0
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2299	12.2296	0.0003
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.56	8.6	-0.04
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.68	9.73	-0.05
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.24	10.24	0
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.09	10.09	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.09	10.09	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.4481	9.4475	0.0006
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1233	9.1227	0.0006
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.79	17.88	-0.09
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.22	11.22	0
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.99	11.07	-0.08
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.77	7.74	0.03
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.244	174.242	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.61	11.67	-0.06
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.65	16.71	-0.06
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.05	17.16	-0.11
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.65	13.66	-0.01
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22.67	22.55	0.12
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9285	14.9283	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.97	7	-0.03
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.0084	14.009	-0.0006
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1149	11.1153	-0.0004
