類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.93	12.95	-0.02
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.91	16.95	-0.04
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	32.62	32.65	-0.03
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.97	23.96	0.01
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	29.23	29.18	0.05
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	18.02	18.16	-0.14
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2838	12.2836	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	9.02	9.08	-0.06
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	10.13	10.1	0.03
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.54	10.53	0.01
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.61	10.62	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.58	10.59	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.1209	10.1208	0.0001
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.466	9.4658	0.0002
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1207	10.1199	0.0008
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.11	10.06	0.05
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	10.12	10.07	0.05
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	21.33	21.38	-0.05
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	13.21	13.24	-0.03
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.925	174.923	0.002
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.79	17.86	-0.07
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.58	20.7	-0.12
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	15.04	15.07	-0.03
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.25	26.27	-0.02
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9884	14.9882	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.86	7.88	-0.02
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.6317	14.6573	-0.0256
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1098	11.1293	-0.0195
AC23	A0003	第一金投信	25593418C	第一金全球高收益債券基金A-美元	USD	9.9917	10.0042	-0.0125
AC23	A0003	第一金投信	25593418D	第一金全球高收益債券基金B-美元	USD	9.9917	10.0052	-0.0135
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.98	11.04	-0.06
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	14.29	14.38	-0.09
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.545	9.5758	-0.0308
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.0723	8.0983	-0.026
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0735	10.0957	-0.0222
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.4314	9.4521	-0.0207
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.71	10.79	-0.08
AB2	A0003	第一金投信	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.0367	10.0403	-0.0036
AB2	A0003	第一金投信	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.0367	10.0403	-0.0036
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.6955	7.7553	-0.0598
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	6.095	6.1424	-0.0474
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	25.68	25.81	-0.13
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	20.08	20.2	-0.12
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	22.99	23.03	-0.04
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	42.72	42.87	-0.15
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	14.75	14.75	0
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	12.64	12.52	0.12
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	12.1179	12.1488	-0.0309
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.72	5.83	-0.11
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	10.0997	10.1193	-0.0196
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.8569	7.8764	-0.0195
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.5336	11.5377	-0.0041
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.6808	9.6849	-0.0041
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	10.18	10.32	-0.14
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.3095	11.3145	-0.005
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.3421	2.342	0.0001
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2417	2.2416	0.0001
AC23	A0004	匯豐中華投信	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	11.0497	11.0546	-0.0049
AC23	A0004	匯豐中華投信	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3803	0.3804	-0.0001
AC23	A0004	匯豐中華投信	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3716	0.3717	-0.0001
AA2	A0004	匯豐中華投信	38482745	匯豐中國A股匯聚基金	TWD	10.19	10.12	0.07
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	13.27	13.31	-0.04
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.8763	12.883	-0.0067
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	10.3	10.29	0.01
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	10.57	10.6	-0.03
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	8.62	8.69	-0.07
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	20.26	20.33	-0.07
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	33.12	33.08	0.04
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	28.66	28.82	-0.16
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.6802	15.68	0.0002
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.841	14.8409	0.0001
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	8.59	8.6	-0.01
AA1	A0005	元大寶來投信	00974066	元大寶來2001基金	TWD	51.47	51.74	-0.27
AA1	A0005	元大寶來投信	01032058	元大寶來多福基金	TWD	51.93	52.04	-0.11
AH1	A0005	元大寶來投信	10342511	元大寶來新台灣基金	TWD	33.2	33.18	0.02
AA2	A0005	元大寶來投信	10348058	元大寶來全球農業商機基金	TWD	16.65	16.76	-0.11
AD1	A0005	元大寶來投信	13530495	元大寶來得寶貨幣市場基金	TWD	11.7904	11.7902	0.0002
AA1	A0005	元大寶來投信	14542287	元大寶來精準中小基金	TWD	18.21	18.29	-0.08
AA2	A0005	元大寶來投信	14696466	元大寶來全球成長基金	TWD	17.86	17.92	-0.06
AA1	A0005	元大寶來投信	17139204	元大寶來新主流基金	TWD	19.7	19.79	-0.09
AA1	A0005	元大寶來投信	18036281	元大寶來巴菲特基金	TWD	21.95	22.13	-0.18
AA1	A0005	元大寶來投信	20080023	元大寶來店頭基金	TWD	7.59	7.63	-0.04
AD1	A0005	元大寶來投信	20081331	元大寶來萬泰貨幣市場基金	TWD	14.8631	14.8629	0.0002
AG	A0005	元大寶來投信	21718388A	元大寶來全球不動產證券化基金(A)-不配息型	TWD	11.36	11.41	-0.05
AG	A0005	元大寶來投信	21718388B	元大寶來全球不動產證券化基金(B)-配息型	TWD	8.56	8.59	-0.03
AA2	A0005	元大寶來投信	25520400	元大寶來新中國基金	TWD	7.77	7.76	0.01
AI2	A0005	元大寶來投信	25591306	元大寶來大中華價值指數基金	TWD	15.019	15.001	0.018
AH2	A0005	元大寶來投信	25610486	元大寶來標智滬深300基金	TWD	12.89	12.81	0.08
AA2	A0005	元大寶來投信	25622390	元大寶來印度基金	TWD	9.91	9.93	-0.02
AE22	A0005	元大寶來投信	25638920A	元大寶來全球靈活配置債券組合基金(A)-不配息型	TWD	10.83	10.84	-0.01
AE22	A0005	元大寶來投信	25638920B	元大寶來全球靈活配置債券組合基金(B)-配息型	TWD	10.79	10.79	0
AA2	A0005	元大寶來投信	25643156	元大寶來新興亞洲基金	TWD	9.53	9.52	0.01
AI2	A0005	元大寶來投信	26203825	元大寶來印度指數基金	TWD	9.174	9.214	-0.04
AI2	A0005	元大寶來投信	26203846	元大寶來印尼指數基金	TWD	9.584	9.633	-0.049
AI2	A0005	元大寶來投信	26203851	元大寶來巴西指數基金	TWD	7.657	7.806	-0.149
AA2	A0005	元大寶來投信	26206323	元大寶來華夏中小基金	TWD	7.09	7.08	0.01
AH1	A0005	元大寶來投信	26282102	元大寶來富櫃50基金	TWD	12.89	12.91	-0.02
AE22	A0005	元大寶來投信	26283518A	元大寶來新興市場債券組合基金-不配息型	TWD	10.8175	10.8117	0.0058
AE22	A0005	元大寶來投信	26283518B	元大寶來新興市場債券組合基金-配息型	TWD	9.5986	9.5935	0.0051
AC21	A0005	元大寶來投信	26297576A	元大寶來全球國富債券基金(A)-不配息型	TWD	8.8392	8.8681	-0.0289
AC21	A0005	元大寶來投信	26297576B	元大寶來全球國富債券基金(B)-配息型	TWD	7.1742	7.1977	-0.0235
AH1	A0005	元大寶來投信	26306553	元大寶來摩臺基金	TWD	33.23	33.34	-0.11
AI1	A0005	元大寶來投信	26307568	元大寶來台股指數基金	TWD	11.036	11.065	-0.029
AA2	A0005	元大寶來投信	26326707	元大寶來新興市場ESG策略基金	TWD	12.81	12.83	-0.02
AC23	A0005	元大寶來投信	26394367	元大寶來中國高收益點心債券基金	TWD	10.9929	10.9983	-0.0054
AB2	A0005	元大寶來投信	31830473A	元大寶來中國平衡基金-新台幣	TWD	10.34	10.32	0.02
AB2	A0005	元大寶來投信	31830473B	元大寶來中國平衡基金-人民幣	CNY	2.13	2.12	0.01
AH2	A0005	元大寶來投信	31830488	元大寶來上證50基金	TWD	19.2	19.05	0.15
AI2	A0005	元大寶來投信	31931789A	元大寶來亞太政府公債指數基金(A)-不配息型	TWD	9.0655	9.0766	-0.0111
AI2	A0005	元大寶來投信	31931789B	元大寶來亞太政府公債指數基金(B)-配息型	TWD	8.6076	8.6181	-0.0105
AC21	A0005	元大寶來投信	38546950A	元大寶來中國機會債券基金-新台幣	TWD	10.1752	10.1821	-0.0069
AC21	A0005	元大寶來投信	38546950B	元大寶來中國機會債券基金-人民幣(A)不配息	CNY	10.0391	10.0384	0.0007
