類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.64	12.62	0.02
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.74	16.76	-0.02
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	32.24	32.62	-0.38
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.7	23.8	-0.1
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.85	28.98	-0.13
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.72	17.94	-0.22
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2859	12.2853	0.0006
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.89	8.92	-0.03
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	10.09	10.09	0
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.32	10.45	-0.13
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.54	10.56	-0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.51	10.53	-0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0716	10.0801	-0.0085
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.4199	9.4278	-0.0079
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1291	10.1268	0.0023
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.13	10.15	-0.02
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	10.1	10.13	-0.03
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.81	20.78	0.03
