類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.8	12.86	-0.06
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.88	16.97	-0.09
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	32.62	32.64	-0.02
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.95	23.99	-0.04
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	29.18	29.23	-0.05
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	18.11	18.17	-0.06
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2851	12.2849	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.96	8.94	0.02
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	10.11	10.09	0.02
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.46	10.44	0.02
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.57	10.58	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.54	10.55	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0963	10.0887	0.0076
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.443	9.4359	0.0071
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.126	10.1252	0.0008
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.12	10.15	-0.03
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	10.11	10.15	-0.04
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	21.13	21.28	-0.15
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	13.1	13.17	-0.07
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.942	174.94	0.002
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.81	17.77	0.04
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.39	20.57	-0.18
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.82	14.85	-0.03
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.06	26.1	-0.04
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.99	14.9897	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.84	7.91	-0.07
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.5385	14.5554	-0.0169
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	10.9871	11.0519	-0.0648
AC23	A0003	第一金投信	25593418C	第一金全球高收益債券基金A-美元	USD	9.9107	9.9306	-0.0199
AC23	A0003	第一金投信	25593418D	第一金全球高收益債券基金B-美元	USD	9.9107	9.9306	-0.0199
AA2	A0003	第一金投信	25620512A	第一金中國世紀基金	TWD	8.05	8.05	0
AA2	A0003	第一金投信	25620512B	第一金中國世紀基金-人民幣	CNY	10	10	0
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.93	10.92	0.01
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	14.17	14.28	-0.11
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4722	9.4679	0.0043
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	7.9677	8.0071	-0.0394
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.04	10.0396	0.0004
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.37	9.3996	-0.0296
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.51	10.51	0
AB2	A0003	第一金投信	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.0044	10.0102	-0.0058
AB2	A0003	第一金投信	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.0044	10.0102	-0.0058
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.5413	7.5439	-0.0026
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.9729	5.975	-0.0021
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	25.45	25.68	-0.23
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	20	20.05	-0.05
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	22.84	22.91	-0.07
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	42.26	42.47	-0.21
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	14.5	14.5	0
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	12.58	12.6	-0.02
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	12.0475	12.0459	0.0016
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.54	5.53	0.01
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.9299	9.9503	-0.0204
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.6877	7.7079	-0.0202
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.4954	11.4896	0.0058
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.6433	9.6374	0.0059
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	9.82	9.83	-0.01
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.33	11.3348	-0.0048
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.3415	2.3416	-0.0001
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2409	2.2411	-0.0002
AC23	A0004	匯豐中華投信	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	11.0696	11.0744	-0.0048
AC23	A0004	匯豐中華投信	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3809	0.3811	-0.0002
AC23	A0004	匯豐中華投信	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3721	0.3723	-0.0002
AA2	A0004	匯豐中華投信	38482745	匯豐中國A股匯聚基金	TWD	10.2	10.2	0
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	12.94	12.95	-0.01
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.8257	12.8253	0.0004
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	10.06	10.09	-0.03
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	10.53	10.53	0
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	8.53	8.52	0.01
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	20.04	20.14	-0.1
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	32.64	32.73	-0.09
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	28.33	28.53	-0.2
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.6815	15.6813	0.0002
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8422	14.8421	0.0001
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	8.53	8.58	-0.05
AA1	A0005	元大寶來投信	00974066	元大寶來2001基金	TWD	50.69	51.21	-0.52
AA1	A0005	元大寶來投信	01032058	元大寶來多福基金	TWD	51.59	51.87	-0.28
AH1	A0005	元大寶來投信	10342511	元大寶來新台灣基金	TWD	32.81	32.91	-0.1
AA2	A0005	元大寶來投信	10348058	元大寶來全球農業商機基金	TWD	16.51	16.52	-0.01
AD1	A0005	元大寶來投信	13530495	元大寶來得寶貨幣市場基金	TWD	11.7915	11.7914	0.0001
AA1	A0005	元大寶來投信	14542287	元大寶來精準中小基金	TWD	17.93	18.11	-0.18
AA2	A0005	元大寶來投信	14696466	元大寶來全球成長基金	TWD	17.7	17.71	-0.01
AA1	A0005	元大寶來投信	17139204	元大寶來新主流基金	TWD	19.41	19.6	-0.19
AA1	A0005	元大寶來投信	18036281	元大寶來巴菲特基金	TWD	21.78	21.83	-0.05
AA1	A0005	元大寶來投信	20080023	元大寶來店頭基金	TWD	7.53	7.63	-0.1
AD1	A0005	元大寶來投信	20081331	元大寶來萬泰貨幣市場基金	TWD	14.8646	14.8644	0.0002
AG	A0005	元大寶來投信	21718388A	元大寶來全球不動產證券化基金(A)-不配息型	TWD	11.2	11.2	0
AG	A0005	元大寶來投信	21718388B	元大寶來全球不動產證券化基金(B)-配息型	TWD	8.44	8.43	0.01
AA2	A0005	元大寶來投信	25520400	元大寶來新中國基金	TWD	7.76	7.73	0.03
AI2	A0005	元大寶來投信	25591306	元大寶來大中華價值指數基金	TWD	14.773	14.786	-0.013
AH2	A0005	元大寶來投信	25610486	元大寶來標智滬深300基金	TWD	12.89	12.86	0.03
AA2	A0005	元大寶來投信	25622390	元大寶來印度基金	TWD	9.84	9.84	0
AE22	A0005	元大寶來投信	25638920A	元大寶來全球靈活配置債券組合基金(A)-不配息型	TWD	10.79	10.79	0
AE22	A0005	元大寶來投信	25638920B	元大寶來全球靈活配置債券組合基金(B)-配息型	TWD	10.74	10.74	0
AA2	A0005	元大寶來投信	25643156	元大寶來新興亞洲基金	TWD	9.39	9.4	-0.01
AI2	A0005	元大寶來投信	26203825	元大寶來印度指數基金	TWD	9.111	9.136	-0.025
AI2	A0005	元大寶來投信	26203846	元大寶來印尼指數基金	TWD	9.421	9.468	-0.047
AI2	A0005	元大寶來投信	26203851	元大寶來巴西指數基金	TWD	7.223	7.203	0.02
AA2	A0005	元大寶來投信	26206323	元大寶來華夏中小基金	TWD	7	7.01	-0.01
AH1	A0005	元大寶來投信	26282102	元大寶來富櫃50基金	TWD	12.81	12.9	-0.09
AE22	A0005	元大寶來投信	26283518A	元大寶來新興市場債券組合基金-不配息型	TWD	10.7739	10.7726	0.0013
AE22	A0005	元大寶來投信	26283518B	元大寶來新興市場債券組合基金-配息型	TWD	9.5599	9.5588	0.0011
AC21	A0005	元大寶來投信	26297576A	元大寶來全球國富債券基金(A)-不配息型	TWD	8.6783	8.6814	-0.0031
AC21	A0005	元大寶來投信	26297576B	元大寶來全球國富債券基金(B)-配息型	TWD	6.9986	7.0012	-0.0026
AH1	A0005	元大寶來投信	26306553	元大寶來摩臺基金	TWD	32.82	32.94	-0.12
AI1	A0005	元大寶來投信	26307568	元大寶來台股指數基金	TWD	10.908	10.957	-0.049
AA2	A0005	元大寶來投信	26326707	元大寶來新興市場ESG策略基金	TWD	12.58	12.62	-0.04
AC23	A0005	元大寶來投信	26394367	元大寶來中國高收益點心債券基金	TWD	11.0193	11.0258	-0.0065
AB2	A0005	元大寶來投信	31830473A	元大寶來中國平衡基金-新台幣	TWD	10.32	10.36	-0.04
AB2	A0005	元大寶來投信	31830473B	元大寶來中國平衡基金-人民幣	CNY	2.11	2.12	-0.01
AH2	A0005	元大寶來投信	31830488	元大寶來上證50基金	TWD	19.1	19.15	-0.05
AI2	A0005	元大寶來投信	31931789A	元大寶來亞太政府公債指數基金(A)-不配息型	TWD	8.9955	9.0052	-0.0097
AI2	A0005	元大寶來投信	31931789B	元大寶來亞太政府公債指數基金(B)-配息型	TWD	8.5111	8.5203	-0.0092
AC21	A0005	元大寶來投信	38546950A	元大寶來中國機會債券基金-新台幣	TWD	10.2197	10.2139	0.0058
AC21	A0005	元大寶來投信	38546950B	元大寶來中國機會債券基金-人民幣(A)不配息	CNY	10.0388	10.0381	0.0007
AC21	A0005	元大寶來投信	38546950C	元大寶來中國機會債券基金-人民幣(B)配息	CNY	10.0388	10.0381	0.0007
AD2	A0005	元大寶來投信	38546966A	元大寶來人民幣貨幣市場基金-新台幣	TWD	10.2271	10.2213	0.0058
AD2	A0005	元大寶來投信	38546966B	元大寶來人民幣貨幣市場基金-人民幣	CNY	10.0508	10.0501	0.0007
AA2	A0005	元大寶來投信	48708243	元大寶來亞太成長基金	TWD	10.54	10.53	0.01
AA2	A0005	元大寶來投信	48753324	元大寶來泛歐成長基金	TWD	9.25	9.23	0.02
AE21	A0005	元大寶來投信	48760113	元大寶來全球新興市場精選組合基金	TWD	13.43	13.48	-0.05
AH1	A0005	元大寶來投信	48772770	元大寶來台灣中型100基金	TWD	31.2	31.34	-0.14
AE21	A0005	元大寶來投信	48789815	元大寶來全球ETF成長組合基金	TWD	9.68	9.67	0.01
AC22	A0005	元大寶來投信	48849362A	元大寶來全球滿意入息基金-不配息型	TWD	10.93	10.93	0
AC22	A0005	元大寶來投信	48849362B	元大寶來全球滿意入息基金-配息型	TWD	8.24	8.23	0.01
AG	A0005	元大寶來投信	48885346A	元大寶來全球地產建設入息基金-不配息型	TWD	8.23	8.21	0.02
AG	A0005	元大寶來投信	48885346B	元大寶來全球地產建設入息基金-配息型	TWD	6.88	6.87	0.01
AH1	A0005	元大寶來投信	48903175	元大寶來台灣金融基金	TWD	15.66	15.7	-0.04
AH1	A0005	元大寶來投信	48903180	元大寶來台商收成基金	TWD	24.32	24.47	-0.15
AH1	A0005	元大寶來投信	48903196	元大寶來台灣電子科技基金	TWD	29.81	29.95	-0.14
AA2	A0005	元大寶來投信	48952816A	元大寶來全球公用能源效率基金-不配息型	TWD	7.91	7.87	0.04
AA2	A0005	元大寶來投信	48952816B	元大寶來全球公用能源效率基金-配息型	TWD	6.4	6.37	0.03
AH1	A0005	元大寶來投信	48966213	元大寶來台灣高股息基金	TWD	25.96	26.02	-0.06
AA1	A0005	元大寶來投信	77537509	元大寶來多元基金	TWD	11.15	11.26	-0.11
AA1	A0005	元大寶來投信	81584335	元大寶來高科技基金	TWD	12.2	12.28	-0.08
AA1	A0005	元大寶來投信	83863951	元大寶來經貿基金	TWD	28.68	29.05	-0.37
AA1	A0005	元大寶來投信	92001765	元大寶來多多基金	TWD	16.3	16.42	-0.12
AA1	A0005	元大寶來投信	92004566	元大寶來績效基金	TWD	35.93	36.32	-0.39
AD1	A0005	元大寶來投信	92017204	元大寶來得利貨幣市場基金	TWD	15.9911	15.9908	0.0003
AA1	A0005	元大寶來投信	92026219	元大寶來卓越基金	TWD	39.67	39.93	-0.26
AB1	A0005	元大寶來投信	98636553	元大寶來雙盈基金	TWD	23.96	24.09	-0.13
AH1	A0005	元大寶來投信	98764389	元大寶來台灣卓越50基金	TWD	68.41	68.65	-0.24
AI1	A0005	元大寶來投信	99346928	元大寶來台灣加權股價指數基金	TWD	18.873	18.956	-0.083
AE23	A0005	元大寶來投信	99967974	元大寶來全球ETF穩健組合基金	TWD	13.61	13.6	0.01
AA2	A0006	景順投信	14687516	景順全球康健基金	TWD	17.25	17.28	-0.03
AA1	A0006	景順投信	17140568	景順主流基金	TWD	16.31	16.41	-0.1
AB1	A0006	景順投信	17606713	景順平衡基金	TWD	11.09	11.12	-0.03
AC21	A0006	景順投信	38522556A	景順人民幣新興亞太入息基金累積型新台幣	TWD	10.1907	10.1979	-0.0072
AC21	A0006	景順投信	38522556B	景順人民幣新興亞太入息基金月配型新台幣	TWD	10.0504	10.0575	-0.0071
AC21	A0006	景順投信	38522556C	景順人民幣新興亞太入息基金累積型美元	USD	10.3692	10.3886	-0.0194
AC21	A0006	景順投信	38522556D	景順人民幣新興亞太入息基金月配型美元	USD	10.2311	10.2502	-0.0191
