類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.87	12.93	-0.06
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.92	16.91	0.01
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	32.51	32.62	-0.11
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.99	23.97	0.02
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	29.24	29.23	0.01
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	18.03	18.02	0.01
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.284	12.2838	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	9.04	9.02	0.02
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	10.15	10.13	0.02
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.53	10.54	-0.01
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.62	10.61	0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.59	10.58	0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.1278	10.1209	0.0069
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.4724	9.466	0.0064
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1214	10.1207	0.0007
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.15	10.11	0.04
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	10.16	10.12	0.04
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	21.28	21.33	-0.05
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	13.21	13.21	0
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.928	174.925	0.003
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.86	17.79	0.07
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.53	20.58	-0.05
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.96	15.04	-0.08
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.13	26.25	-0.12
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9886	14.9884	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.87	7.86	0.01
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.614	14.6317	-0.0177
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.0964	11.1098	-0.0134
AC23	A0003	第一金投信	25593418C	第一金全球高收益債券基金A-美元	USD	9.974	9.9917	-0.0177
AC23	A0003	第一金投信	25593418D	第一金全球高收益債券基金B-美元	USD	9.974	9.9917	-0.0177
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	11.03	10.98	0.05
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	14.24	14.29	-0.05
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.5668	9.545	0.0218
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.0908	8.0723	0.0185
