類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.86	12.9	-0.04
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.97	16.95	0.02
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	32.64	32.56	0.08
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.99	24.08	-0.09
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	29.23	29.31	-0.08
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	18.17	17.99	0.18
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2849	12.2847	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.94	8.94	0
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	10.09	10.09	0
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.44	10.49	-0.05
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.58	10.59	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.55	10.56	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0887	10.1047	-0.016
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.4359	9.4508	-0.0149
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1252	10.1245	0.0007
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.15	10.16	-0.01
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	10.15	10.16	-0.01
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	21.28	21.36	-0.08
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	13.17	13.22	-0.05
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.94	174.937	0.003
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.77	17.72	0.05
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.57	20.64	-0.07
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.85	14.95	-0.1
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.1	26.29	-0.19
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9897	14.9895	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.91	7.87	0.04
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.5554	14.596	-0.0406
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.0519	11.0827	-0.0308
AC23	A0003	第一金投信	25593418C	第一金全球高收益債券基金A-美元	USD	9.9306	9.9612	-0.0306
AC23	A0003	第一金投信	25593418D	第一金全球高收益債券基金B-美元	USD	9.9306	9.9612	-0.0306
AA2	A0003	第一金投信	25620512A	第一金中國世紀基金	TWD	8.05	0	8.05
AA2	A0003	第一金投信	25620512B	第一金中國世紀基金-人民幣	CNY	10	10	0
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.92	10.99	-0.07
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	14.28	14.29	-0.01
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4679	9.487	-0.0191
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.0071	8.0233	-0.0162
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0396	10.0603	-0.0207
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3996	9.419	-0.0194
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.51	10.51	0
AB2	A0003	第一金投信	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.0102	10.0106	-0.0004
AB2	A0003	第一金投信	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.0102	10.0106	-0.0004
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.5439	7.6304	-0.0865
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.975	6.0435	-0.0685
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	25.68	25.7	-0.02
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	20.05	20.04	0.01
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	22.91	23.01	-0.1
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	42.47	42.77	-0.3
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	14.5	14.69	-0.19
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	12.6	12.65	-0.05
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	12.0459	12.0753	-0.0294
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.53	5.59	-0.06
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.9503	9.9529	-0.0026
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.7079	7.7105	-0.0026
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.4896	11.5407	-0.0511
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.6374	9.688	-0.0506
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	9.83	9.88	-0.05
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.3348	11.3225	0.0123
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.3416	2.342	-0.0004
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2411	2.2416	-0.0005
AC23	A0004	匯豐中華投信	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	11.0744	11.0624	0.012
AC23	A0004	匯豐中華投信	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3811	0.3807	0.0004
AC23	A0004	匯豐中華投信	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3723	0.3719	0.0004
AA2	A0004	匯豐中華投信	38482745	匯豐中國A股匯聚基金	TWD	10.2	10.22	-0.02
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	12.95	13.17	-0.22
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.8253	12.8502	-0.0249
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	10.09	10.19	-0.1
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	10.53	10.5	0.03
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	8.52	8.54	-0.02
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	20.14	20.29	-0.15
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	32.73	33.04	-0.31
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	28.53	28.68	-0.15
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.6813	15.6811	0.0002
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8421	14.8419	0.0002
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	8.58	8.6	-0.02
AA1	A0005	元大寶來投信	00974066	元大寶來2001基金	TWD	51.21	51.36	-0.15
AA1	A0005	元大寶來投信	01032058	元大寶來多福基金	TWD	51.87	52.2	-0.33
AH1	A0005	元大寶來投信	10342511	元大寶來新台灣基金	TWD	32.91	33.27	-0.36
AA2	A0005	元大寶來投信	10348058	元大寶來全球農業商機基金	TWD	16.52	16.53	-0.01
AD1	A0005	元大寶來投信	13530495	元大寶來得寶貨幣市場基金	TWD	11.7914	11.7912	0.0002
AA1	A0005	元大寶來投信	14542287	元大寶來精準中小基金	TWD	18.11	18.14	-0.03
AA2	A0005	元大寶來投信	14696466	元大寶來全球成長基金	TWD	17.71	17.66	0.05
AA1	A0005	元大寶來投信	17139204	元大寶來新主流基金	TWD	19.6	19.66	-0.06
AA1	A0005	元大寶來投信	18036281	元大寶來巴菲特基金	TWD	21.83	21.88	-0.05
AA1	A0005	元大寶來投信	20080023	元大寶來店頭基金	TWD	7.63	7.63	0
AD1	A0005	元大寶來投信	20081331	元大寶來萬泰貨幣市場基金	TWD	14.8644	14.8642	0.0002
AG	A0005	元大寶來投信	21718388A	元大寶來全球不動產證券化基金(A)-不配息型	TWD	11.2	11.23	-0.03
AG	A0005	元大寶來投信	21718388B	元大寶來全球不動產證券化基金(B)-配息型	TWD	8.43	8.46	-0.03
AA2	A0005	元大寶來投信	25520400	元大寶來新中國基金	TWD	7.73	7.76	-0.03
AI2	A0005	元大寶來投信	25591306	元大寶來大中華價值指數基金	TWD	14.786	15.006	-0.22
AH2	A0005	元大寶來投信	25610486	元大寶來標智滬深300基金	TWD	12.86	12.97	-0.11
AA2	A0005	元大寶來投信	25622390	元大寶來印度基金	TWD	9.84	9.97	-0.13
AE22	A0005	元大寶來投信	25638920A	元大寶來全球靈活配置債券組合基金(A)-不配息型	TWD	10.79	10.81	-0.02
AE22	A0005	元大寶來投信	25638920B	元大寶來全球靈活配置債券組合基金(B)-配息型	TWD	10.74	10.76	-0.02
AA2	A0005	元大寶來投信	25643156	元大寶來新興亞洲基金	TWD	9.4	9.52	-0.12
AI2	A0005	元大寶來投信	26203825	元大寶來印度指數基金	TWD	9.136	9.204	-0.068
AI2	A0005	元大寶來投信	26203846	元大寶來印尼指數基金	TWD	9.468	9.604	-0.136
AI2	A0005	元大寶來投信	26203851	元大寶來巴西指數基金	TWD	7.203	7.281	-0.078
AA2	A0005	元大寶來投信	26206323	元大寶來華夏中小基金	TWD	7.01	7.04	-0.03
AH1	A0005	元大寶來投信	26282102	元大寶來富櫃50基金	TWD	12.9	12.92	-0.02
AE22	A0005	元大寶來投信	26283518A	元大寶來新興市場債券組合基金-不配息型	TWD	10.7726	10.794	-0.0214
AE22	A0005	元大寶來投信	26283518B	元大寶來新興市場債券組合基金-配息型	TWD	9.5588	9.5779	-0.0191
AC21	A0005	元大寶來投信	26297576A	元大寶來全球國富債券基金(A)-不配息型	TWD	8.6814	8.6875	-0.0061
AC21	A0005	元大寶來投信	26297576B	元大寶來全球國富債券基金(B)-配息型	TWD	7.0012	7.0511	-0.0499
AH1	A0005	元大寶來投信	26306553	元大寶來摩臺基金	TWD	32.94	33.26	-0.32
AI1	A0005	元大寶來投信	26307568	元大寶來台股指數基金	TWD	10.957	11.042	-0.085
AA2	A0005	元大寶來投信	26326707	元大寶來新興市場ESG策略基金	TWD	12.62	12.69	-0.07
AC23	A0005	元大寶來投信	26394367	元大寶來中國高收益點心債券基金	TWD	11.0258	11.0034	0.0224
AB2	A0005	元大寶來投信	31830473A	元大寶來中國平衡基金-新台幣	TWD	10.36	10.35	0.01
AB2	A0005	元大寶來投信	31830473B	元大寶來中國平衡基金-人民幣	CNY	2.12	2.12	0
AH2	A0005	元大寶來投信	31830488	元大寶來上證50基金	TWD	19.15	19.42	-0.27
AI2	A0005	元大寶來投信	31931789A	元大寶來亞太政府公債指數基金(A)-不配息型	TWD	9.0052	9.0193	-0.0141
AI2	A0005	元大寶來投信	31931789B	元大寶來亞太政府公債指數基金(B)-配息型	TWD	8.5203	8.5637	-0.0434
AC21	A0005	元大寶來投信	38546950A	元大寶來中國機會債券基金-新台幣	TWD	10.2139	10.1946	0.0193
AC21	A0005	元大寶來投信	38546950B	元大寶來中國機會債券基金-人民幣(A)不配息	CNY	10.0381	10.0394	-0.0013
AC21	A0005	元大寶來投信	38546950C	元大寶來中國機會債券基金-人民幣(B)配息	CNY	10.0381	10.0394	-0.0013
AD2	A0005	元大寶來投信	38546966A	元大寶來人民幣貨幣市場基金-新台幣	TWD	10.2213	10.1973	0.024
AD2	A0005	元大寶來投信	38546966B	元大寶來人民幣貨幣市場基金-人民幣	CNY	10.0501	10.0467	0.0034
AA2	A0005	元大寶來投信	48708243	元大寶來亞太成長基金	TWD	10.53	10.58	-0.05
AA2	A0005	元大寶來投信	48753324	元大寶來泛歐成長基金	TWD	9.23	9.19	0.04
AE21	A0005	元大寶來投信	48760113	元大寶來全球新興市場精選組合基金	TWD	13.48	13.57	-0.09
AH1	A0005	元大寶來投信	48772770	元大寶來台灣中型100基金	TWD	31.34	31.51	-0.17
AE21	A0005	元大寶來投信	48789815	元大寶來全球ETF成長組合基金	TWD	9.67	9.67	0
AC22	A0005	元大寶來投信	48849362A	元大寶來全球滿意入息基金-不配息型	TWD	10.93	10.95	-0.02
AC22	A0005	元大寶來投信	48849362B	元大寶來全球滿意入息基金-配息型	TWD	8.23	8.25	-0.02
AG	A0005	元大寶來投信	48885346A	元大寶來全球地產建設入息基金-不配息型	TWD	8.21	8.26	-0.05
AG	A0005	元大寶來投信	48885346B	元大寶來全球地產建設入息基金-配息型	TWD	6.87	6.91	-0.04
AH1	A0005	元大寶來投信	48903175	元大寶來台灣金融基金	TWD	15.7	15.81	-0.11
AH1	A0005	元大寶來投信	48903180	元大寶來台商收成基金	TWD	24.47	24.65	-0.18
AH1	A0005	元大寶來投信	48903196	元大寶來台灣電子科技基金	TWD	29.95	30.16	-0.21
AA2	A0005	元大寶來投信	48952816A	元大寶來全球公用能源效率基金-不配息型	TWD	7.87	7.87	0
AA2	A0005	元大寶來投信	48952816B	元大寶來全球公用能源效率基金-配息型	TWD	6.37	6.37	0
AH1	A0005	元大寶來投信	48966213	元大寶來台灣高股息基金	TWD	26.02	26.17	-0.15
AA1	A0005	元大寶來投信	77537509	元大寶來多元基金	TWD	11.26	11.31	-0.05
AA1	A0005	元大寶來投信	81584335	元大寶來高科技基金	TWD	12.28	12.3	-0.02
AA1	A0005	元大寶來投信	83863951	元大寶來經貿基金	TWD	29.05	29.2	-0.15
AA1	A0005	元大寶來投信	92001765	元大寶來多多基金	TWD	16.42	16.43	-0.01
AA1	A0005	元大寶來投信	92004566	元大寶來績效基金	TWD	36.32	36.37	-0.05
AD1	A0005	元大寶來投信	92017204	元大寶來得利貨幣市場基金	TWD	15.9908	15.9906	0.0002
AA1	A0005	元大寶來投信	92026219	元大寶來卓越基金	TWD	39.93	39.92	0.01
AB1	A0005	元大寶來投信	98636553	元大寶來雙盈基金	TWD	24.09	24.19	-0.1
AH1	A0005	元大寶來投信	98764389	元大寶來台灣卓越50基金	TWD	68.65	69.35	-0.7
AI1	A0005	元大寶來投信	99346928	元大寶來台灣加權股價指數基金	TWD	18.956	19.103	-0.147
AE23	A0005	元大寶來投信	99967974	元大寶來全球ETF穩健組合基金	TWD	13.6	13.59	0.01
AA2	A0006	景順投信	14687516	景順全球康健基金	TWD	17.28	17.16	0.12
AA1	A0006	景順投信	17140568	景順主流基金	TWD	16.41	16.37	0.04
AB1	A0006	景順投信	17606713	景順平衡基金	TWD	11.12	11.16	-0.04
AC21	A0006	景順投信	38522556A	景順人民幣新興亞太入息基金累積型新台幣	TWD	10.1979	10.1989	-0.001
AC21	A0006	景順投信	38522556B	景順人民幣新興亞太入息基金月配型新台幣	TWD	10.0575	10.0585	-0.001
AC21	A0006	景順投信	38522556C	景順人民幣新興亞太入息基金累積型美元	USD	10.3886	10.3966	-0.008
AC21	A0006	景順投信	38522556D	景順人民幣新興亞太入息基金月配型美元	USD	10.2502	10.2581	-0.0079
AC21	A0006	景順投信	38522556E	景順人民幣新興亞太入息基金累積型人民幣	CNY	10.2701	10.285	-0.0149
AC21	A0006	景順投信	38522556F	景順人民幣新興亞太入息基金月配型人民幣	CNY	10.1317	10.1464	-0.0147
AA1	A0006	景順投信	73989256	景順台灣科技基金	TWD	26.83	26.94	-0.11
AA1	A0006	景順投信	92019786	景順潛力基金	TWD	30.62	30.57	0.05
AD1	A0006	景順投信	92025942	景順貨幣市場基金	TWD	15.7205	15.7203	0.0002
AA2	A0006	景順投信	97993482	景順全球科技基金	TWD	12.93	12.86	0.07
AA2	A0007	瀚亞投信	10310200	瀚亞全球綠色金脈基金	TWD	13.18	13.19	-0.01
AA2	A0007	瀚亞投信	10357632A	瀚亞非洲基金-新臺幣	TWD	21.67	21.93	-0.26
AA2	A0007	瀚亞投信	10357632B	瀚亞非洲基金-南非幣	ZAR	11.07	11.13	-0.06
AA2	A0007	瀚亞投信	14692623	瀚亞美國高科技基金	TWD	16.01	15.89	0.12
AA1	A0007	瀚亞投信	17603899	瀚亞電通網基金	TWD	12.38	12.36	0.02
AA2	A0007	瀚亞投信	17611814	瀚亞歐洲基金	TWD	10.37	10.33	0.04
AB1	A0007	瀚亞投信	18036769	瀚亞理財通基金	TWD	21.07	21.16	-0.09
AA2	A0007	瀚亞投信	21704130	瀚亞印度基金	TWD	22.51	22.68	-0.17
AA2	A0007	瀚亞投信	25633559	瀚亞巴西基金	TWD	6.58	6.68	-0.1
AC23	A0007	瀚亞投信	26257384A	瀚亞全球高收益債券基金A-新台幣	TWD	12.5974	12.6405	-0.0431
AC23	A0007	瀚亞投信	26257384B	瀚亞全球高收益債券基金B-新台幣	TWD	10.0818	10.1163	-0.0345
AC23	A0007	瀚亞投信	26257384C	瀚亞全球高收益債券基金C-新台幣	TWD	11.9927	12.0337	-0.041
AC23	A0007	瀚亞投信	26257384D	瀚亞全球高收益債券基金A-美元	USD	10.2718	10.3096	-0.0378
AC23	A0007	瀚亞投信	26257384E	瀚亞全球高收益債券基金B-美元	USD	10.0212	10.0581	-0.0369
AC23	A0007	瀚亞投信	26257384F	瀚亞全球高收益債券基金A-澳幣	AUD	10.3499	10.3744	-0.0245
AC23	A0007	瀚亞投信	26257384G	瀚亞全球高收益債券基金B-澳幣	AUD	9.9351	9.9586	-0.0235
AA2	A0007	瀚亞投信	26384902	瀚亞中國基金	TWD	12.21	12.43	-0.22
AC21	A0007	瀚亞投信	31835499A	瀚亞新興亞洲當地貨幣債券基金A類型	TWD	10.6325	10.6758	-0.0433
AC21	A0007	瀚亞投信	31835499B	瀚亞新興亞洲當地貨幣債券基金B類型	TWD	9.5691	9.6081	-0.039
AC23	A0007	瀚亞投信	31902573A	瀚亞縱橫全球高收益債券基金A類型	TWD	10.2095	10.2642	-0.0547
AC23	A0007	瀚亞投信	31902573B	瀚亞縱橫全球高收益債券基金B類型	TWD	9.2318	9.2812	-0.0494
AC21	A0007	瀚亞投信	31999540A	瀚亞新興南非蘭特債券基金A類型	ZAR	10.5679	10.5597	0.0082
AC21	A0007	瀚亞投信	31999540B	瀚亞新興南非蘭特債券基金B類型	ZAR	9.916	9.9084	0.0076
AA2	A0007	瀚亞投信	48733897	瀚亞亞太高股息基金	TWD	14.55	14.74	-0.19
AE22	A0007	瀚亞投信	48801000A	瀚亞精選傘型基金之債券精選組合基金A類型	TWD	13.0841	13.0993	-0.0152
AE22	A0007	瀚亞投信	48801000B	瀚亞精選傘型基金之債券精選組合基金B類型	TWD	12.4395	12.454	-0.0145
AE21	A0007	瀚亞投信	48801016	瀚亞精選傘型基金之趨勢精選組合基金	TWD	13.48	13.52	-0.04
AG	A0007	瀚亞投信	48836541A	瀚亞亞太不動產證券化證券投資信託基金A類型	TWD	10	10.13	-0.13
AG	A0007	瀚亞投信	48836541B	瀚亞亞太不動產證券化證券投資信託基金B類型	TWD	9.56	9.69	-0.13
AA2	A0007	瀚亞投信	48885958	瀚亞亞太基礎建設基金	TWD	12.08	12.24	-0.16
AA1	A0007	瀚亞投信	81595924	瀚亞中小型股基金	TWD	15.49	15.47	0.02
AD1	A0007	瀚亞投信	83867345	瀚亞威寶貨幣市場基金	TWD	13.3407	13.3405	0.0002
AA1	A0007	瀚亞投信	92003102	瀚亞高科技基金	TWD	50.39	50.32	0.07
AA1	A0007	瀚亞投信	92012572	瀚亞外銷基金	TWD	32.1	32.24	-0.14
AA1	A0007	瀚亞投信	97990696	瀚亞菁華基金	TWD	17.72	17.82	-0.1
AE23	A0007	瀚亞投信	99967806A	瀚亞股債入息組合基金A類型	TWD	12.9558	12.9876	-0.0318
AE23	A0007	瀚亞投信	99967806B	瀚亞股債入息組合基金B類型	TWD	12.7377	12.769	-0.0313
AA1	A0008	保德信投信	01032183	保德信高成長基金	TWD	77.95	78.2	-0.25
AA2	A0008	保德信投信	10307155	保德信全球消費商機基金	TWD	14.91	14.87	0.04
AA1	A0008	保德信投信	13528977	保德信台商全方位基金	TWD	27.61	27.73	-0.12
AA2	A0008	保德信投信	14692638	保德信全球醫療生化基金	TWD	30.17	29.94	0.23
AA1	A0008	保德信投信	17602625	保德信新世紀基金	TWD	9.25	9.36	-0.11
AB1	A0008	保德信投信	18044064	保德信金平衡基金	TWD	23.98	24.03	-0.05
AC12	A0008	保德信投信	20089122	保德信瑞騰基金	TWD	15.1862	15.186	0.0002
AA1	A0008	保德信投信	20097447	保德信第一基金	TWD	22.35	22.54	-0.19
AA2	A0008	保德信投信	25618488	保德信全球優質股息成長基金	TWD	12.86	12.83	0.03
AA2	A0008	保德信投信	25674811	保德信拉丁美洲基金	TWD	8.77	8.83	-0.06
AC21	A0008	保德信投信	26263055A	保德信新興市場債券基金-累積型(A)	TWD	10.4359	10.4566	-0.0207
AC21	A0008	保德信投信	26263055B	保德信新興市場債券基金-季配息型(B)	TWD	8.6245	8.6415	-0.017
AA2	A0008	保德信投信	26290779	保德信中國品牌基金	TWD	8.14	8.13	0.01
AC21	A0008	保德信投信	26320990A	保德信亞洲新興市場債券基金-累積型(A)	TWD	10.7327	10.7366	-0.0039
AC21	A0008	保德信投信	26320990B	保德信亞洲新興市場債券基金-季配息型(B)	TWD	9.5641	9.5676	-0.0035
AA2	A0008	保德信投信	31814924	保德信大俄羅斯基金	TWD	9.86	9.9	-0.04
AE22	A0008	保德信投信	31832319A	保德信好時債組合基金-累積型(A)	TWD	10.7028	10.7235	-0.0207
AE22	A0008	保德信投信	31832319B	保德信好時債組合基金-月配息型(B)	TWD	10.0666	10.0861	-0.0195
AC21	A0008	保德信投信	31968075A	保德信新興市場企業債券基金-累積型(A)	TWD	10.5878	10.5992	-0.0114
AC21	A0008	保德信投信	31968075B	保德信新興市場企業債券基金-月配息型(B)	TWD	9.9415	9.9522	-0.0107
AA2	A0008	保德信投信	48745042	保德信日本基金	TWD	7.26	7.25	0.01
AE23	A0008	保德信投信	48803942	保德信新興趨勢組合基金	TWD	11.09	11.12	-0.03
AE23	A0008	保德信投信	48844280	保德信歐洲組合基金	TWD	10.07	10.08	-0.01
AA2	A0008	保德信投信	48938250	保德信全球資源基金	TWD	8.91	8.92	-0.01
AA2	A0008	保德信投信	48970455	保德信全球基礎建設基金	TWD	12.3	12.31	-0.01
AA1	A0008	保德信投信	73990649	保德信科技島基金	TWD	19.02	19.07	-0.05
AA2	A0008	保德信投信	73998065	保德信大中華基金	TWD	23.42	23.6	-0.18
AA1	A0008	保德信投信	83866508	保德信中小型股基金	TWD	36.49	36.52	-0.03
AA1	A0008	保德信投信	92013967	保德信金滿意基金	TWD	37.03	37.34	-0.31
AA2	A0008	保德信投信	92029139	保德信亞太基金	TWD	19.68	19.81	-0.13
AD1	A0008	保德信投信	97978047	保德信貨幣市場基金	TWD	15.497	15.4968	0.0002
AA1	A0008	保德信投信	97988636	保德信店頭市場基金	TWD	27.57	27.53	0.04
AA2	A0008	保德信投信	98755451	保德信全球中小基金	TWD	23.34	23.24	0.1
AA1	A0009	統一投信	01031699	統一全天候基金	TWD	69.37	69.13	0.24
AA1	A0009	統一投信	17605622	統一大滿貫基金	TWD	24.91	24.9	0.01
AA2	A0009	統一投信	18030553	統一亞太基金	TWD	24.53	24.72	-0.19
AA2	A0009	統一投信	25637393	統一大龍印基金	TWD	14.86	14.85	0.01
AA2	A0009	統一投信	26202889	統一大中華中小基金	TWD	11.29	11.29	0
AA2	A0009	統一投信	26318517	統一新亞洲科技能源基金	TWD	14.13	13.9	0.23
AA2	A0009	統一投信	31841577	統一亞洲大金磚基金	TWD	12.63	12.59	0.04
