類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.34	12.4	-0.06
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.4	16.48	-0.08
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	32.44	32.47	-0.03
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.03	23.05	-0.02
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.2	28.21	-0.01
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	18.12	18.21	-0.09
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2887	12.2885	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.7	8.76	-0.06
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	10.06	10.06	0
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.16	10.23	-0.07
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.49	10.52	-0.03
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.47	10.49	-0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0023	10.0095	-0.0072
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3112	9.3178	-0.0066
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1405	10.1398	0.0007
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.12	10.13	-0.01
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	10	9.98	0.02
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.2	20.23	-0.03
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.54	12.59	-0.05
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.989	174.986	0.003
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.71	17.85	-0.14
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	19.45	19.52	-0.07
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.69	14.84	-0.15
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	25.22	25.16	0.06
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9941	14.9939	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.5	7.51	-0.01
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.4047	14.3806	0.0241
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	10.886	10.8678	0.0182
AC23	A0003	第一金投信	25593418C	第一金全球高收益債券基金A-美元	USD	9.7387	9.7089	0.0298
AC23	A0003	第一金投信	25593418D	第一金全球高收益債券基金B-美元	USD	9.7387	9.7089	0.0298
AA2	A0003	第一金投信	25620512A	第一金中國世紀基金	TWD	8.07	8.07	0
AA2	A0003	第一金投信	25620512B	第一金中國世紀基金-人民幣	CNY	9.99	9.97	0.02
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.81	10.87	-0.06
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.55	13.57	-0.02
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3019	9.3179	-0.016
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	7.8245	7.8379	-0.0134
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0467	10.0687	-0.022
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3762	9.3968	-0.0206
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.18	10.29	-0.11
AB2	A0003	第一金投信	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	9.932	9.9259	0.0061
