類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.44	12.55	-0.11
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.54	16.71	-0.17
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	32.12	32.25	-0.13
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.29	23.51	-0.22
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.42	28.72	-0.3
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	18	18.2	-0.2
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2877	12.2876	0.0001
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.77	8.82	-0.05
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	10.07	10.18	-0.11
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.27	10.34	-0.07
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.53	10.54	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.5	10.51	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0567	10.0689	-0.0122
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3618	9.3731	-0.0113
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1368	10.136	0.0008
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.15	10.14	0.01
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	10.07	10.07	0
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.28	20.58	-0.3
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.66	12.82	-0.16
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.976	174.974	0.002
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.66	17.77	-0.11
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	19.46	19.87	-0.41
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.76	14.72	0.04
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	25.23	25.61	-0.38
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.993	14.9928	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.46	7.65	-0.19
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.4658	14.5081	-0.0423
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	10.9321	10.9641	-0.032
AC23	A0003	第一金投信	25593418C	第一金全球高收益債券基金A-美元	USD	9.8067	9.8474	-0.0407
AC23	A0003	第一金投信	25593418D	第一金全球高收益債券基金B-美元	USD	9.8067	9.8474	-0.0407
AA2	A0003	第一金投信	25620512A	第一金中國世紀基金	TWD	8.03	8	0.03
AA2	A0003	第一金投信	25620512B	第一金中國世紀基金-人民幣	CNY	9.94	9.91	0.03
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.81	10.89	-0.08
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.63	13.91	-0.28
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3738	9.3939	-0.0201
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	7.8849	7.9018	-0.0169
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.053	10.0264	0.0266
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3821	9.3574	0.0247
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.21	10.34	-0.13
AB2	A0003	第一金投信	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	9.9333	9.9941	-0.0608
AB2	A0003	第一金投信	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	9.9333	9.9941	-0.0608
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.2776	7.3028	-0.0252
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.764	5.784	-0.02
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	24.27	24.72	-0.45
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	19.57	19.77	-0.2
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	22.36	22.47	-0.11
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	40.77	41.12	-0.35
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	14.13	14.16	-0.03
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	12.42	12.45	-0.03
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.9863	12.0023	-0.016
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.24	5.25	-0.01
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.7651	9.8231	-0.058
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.5241	7.582	-0.0579
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.433	11.4286	0.0044
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.5821	9.5776	0.0045
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	9.17	9.38	-0.21
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.2926	11.303	-0.0104
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.3362	2.3354	0.0008
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2356	2.2348	0.0008
AC23	A0004	匯豐中華投信	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	11.0331	11.0433	-0.0102
AC23	A0004	匯豐中華投信	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3793	0.3797	-0.0004
AC23	A0004	匯豐中華投信	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3705	0.371	-0.0005
AA2	A0004	匯豐中華投信	38482745	匯豐中國A股匯聚基金	TWD	10.19	10.22	-0.03
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	12.38	12.52	-0.14
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.817	12.8165	0.0005
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	9.67	9.77	-0.1
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	10.34	10.48	-0.14
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	8.24	8.34	-0.1
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	19.32	19.48	-0.16
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	31.83	32.09	-0.26
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	27.07	27.38	-0.31
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.684	15.6838	0.0002
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8446	14.8444	0.0002
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	8.21	8.34	-0.13
AA1	A0005	元大寶來投信	00974066	元大寶來2001基金	TWD	48.46	49.27	-0.81
AA1	A0005	元大寶來投信	01032058	元大寶來多福基金	TWD	49.44	50.06	-0.62
AH1	A0005	元大寶來投信	10342511	元大寶來新台灣基金	TWD	31.84	32.06	-0.22
AA2	A0005	元大寶來投信	10348058	元大寶來全球農業商機基金	TWD	16.42	16.57	-0.15
AD1	A0005	元大寶來投信	13530495	元大寶來得寶貨幣市場基金	TWD	11.7939	11.7938	0.0001
AA1	A0005	元大寶來投信	14542287	元大寶來精準中小基金	TWD	17.23	17.43	-0.2
AA2	A0005	元大寶來投信	14696466	元大寶來全球成長基金	TWD	17.53	17.76	-0.23
