類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.44	10.38	0.06
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.28	15.26	0.02
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.04	31.01	0.03
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.26	22.04	0.22
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.34	26.18	0.16
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.4	15.4	0
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2278	12.2272	0.0006
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.66	8.68	-0.02
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.64	9.62	0.02
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.17	10.16	0.01
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.1	10.09	0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.1	10.09	0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.4794	9.464	0.0154
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1535	9.1386	0.0149
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.35	17.22	0.13
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.97	10.9	0.07
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.76	10.7	0.06
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.38	7.3	0.08
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.218	174.21	0.008
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.41	11.33	0.08
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.87	16.82	0.05
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.72	16.59	0.13
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.69	13.57	0.12
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	21.3	21.15	0.15
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9261	14.9254	0.0007
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.83	6.78	0.05
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.0052	13.9793	0.0259
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1123	11.0918	0.0205
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.58	7.58	0
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.63	9.58	0.05
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.72	11.62	0.1
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4549	9.4664	-0.0115
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.3842	8.3944	-0.0102
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	12.07	12.04	0.03
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.6492	9.6377	0.0115
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.2986	9.2876	0.011
