類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.34	10.41	-0.07
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.04	15.12	-0.08
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.25	30.08	0.17
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.93	22.1	-0.17
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.05	26.3	-0.25
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.18	15.15	0.03
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2249	12.2243	0.0006
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.59	8.52	0.07
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.37	9.36	0.01
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.98	9.93	0.05
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.08	10.08	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.08	10.08	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.4281	9.425	0.0031
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.139	9.1361	0.0029
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.28	17.29	-0.01
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.87	10.93	-0.06
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.74	10.75	-0.01
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.49	7.5	-0.01
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.181	174.174	0.007
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.14	11.17	-0.03
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.41	16.31	0.1
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.39	16.44	-0.05
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.31	13.23	0.08
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	21.63	21.68	-0.05
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9229	14.9222	0.0007
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.87	6.94	-0.07
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.32	7.26	0.06
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.75	9.75	0
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.52	11.56	-0.04
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3322	9.3743	-0.0421
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.3134	8.3508	-0.0374
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.72	11.65	0.07
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.28	10.26	0.02
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	9.89	9.91	-0.02
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	6.9383	6.9154	0.0229
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.5939	5.5755	0.0184
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	7.39	7.43	-0.04
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	20.23	20.37	-0.14
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.67	10.65	0.02
