類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.25	10.3	-0.05
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.96	15.04	-0.08
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	29.97	30.19	-0.22
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.81	21.95	-0.14
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26	26.1	-0.1
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.34	15.25	0.09
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2253	12.2251	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.58	8.57	0.01
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.32	9.36	-0.04
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.97	9.97	0
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.07	10.08	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.07	10.08	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.397	9.3955	0.0015
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1089	9.1074	0.0015
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.15	17.25	-0.1
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.79	10.86	-0.07
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.66	10.73	-0.07
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.33	7.37	-0.04
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.187	174.184	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.09	11.14	-0.05
