類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.53	10.6	-0.07
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.26	15.32	-0.06
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.43	30.48	-0.05
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.69	22.93	-0.24
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.78	26.95	-0.17
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.31	15.27	0.04
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2229	12.2227	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.47	8.52	-0.05
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.49	9.47	0.02
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.03	10.01	0.02
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.13	10.13	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.13	10.13	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.5105	9.5332	-0.0227
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2189	9.2409	-0.022
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.52	17.65	-0.13
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.17	11.32	-0.15
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.9	10.98	-0.08
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.59	7.71	-0.12
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.156	174.153	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.25	11.37	-0.12
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.35	16.36	-0.01
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.68	16.85	-0.17
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.39	13.43	-0.04
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22.13	22.34	-0.21
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9206	14.9203	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.15	7.24	-0.09
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.0021	14.0051	-0.003
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1661	11.1685	-0.0024
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.37	7.37	0
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.93	9.99	-0.06
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.68	11.76	-0.08
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.508	9.603	-0.095
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.47	8.5546	-0.0846
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.69	11.71	-0.02
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.6687	9.6958	-0.0271
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3476	9.3738	-0.0262
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.18	10.26	-0.08
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	10.12	10.18	-0.06
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.0495	7.0814	-0.0319
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.6836	5.7093	-0.0257
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	7.63	7.63	0
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	20.67	20.85	-0.18
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.89	10.94	-0.05
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.51	12.56	-0.05
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	11.66	11.78	-0.12
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	17.77	17.87	-0.1
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.93	21.04	-0.11
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	36.68	36.96	-0.28
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.89	13.87	0.02
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.57	11.55	0.02
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.7761	11.7907	-0.0146
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.63	5.78	-0.15
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.661	9.72	-0.059
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.8273	7.9314	-0.1041
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	10.9591	10.9785	-0.0194
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.5705	9.6382	-0.0677
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	9.22	9.28	-0.06
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣)	TWD	11.101	11.0923	0.0087
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2686	2.2687	-0.0001
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2365	2.2425	-0.006
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	11.37	11.33	0.04
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.4265	12.4382	-0.0117
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	9.58	9.57	0.01
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	10.04	10.03	0.01
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	7.68	7.72	-0.04
AA2	A0004	匯豐中華投信	48998019	匯豐全球新富基金	TWD	10.44	10.49	-0.05
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	17.37	17.5	-0.13
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	32.92	33.13	-0.21
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	22.52	22.65	-0.13
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.6241	15.6239	0.0002
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.7873	14.7871	0.0002
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	7.85	7.9	-0.05
AA1	A0005	元大寶來投信	00974066	元大寶來2001基金	TWD	39.4	39.43	-0.03
AA1	A0005	元大寶來投信	01032058	元大寶來多福基金	TWD	43.08	43.46	-0.38
AH1	A0005	元大寶來投信	10342511	元大寶來新台灣基金	TWD	32.15	32.45	-0.3
AA2	A0005	元大寶來投信	10348058	元大寶來全球農業商機基金	TWD	16	15.98	0.02
AD1	A0005	元大寶來投信	13530495	元大寶來得寶貨幣市場基金	TWD	11.7358	11.7357	0.0001
AA1	A0005	元大寶來投信	14542287	元大寶來精準中小基金	TWD	15.92	16.04	-0.12
AA2	A0005	元大寶來投信	14696466	元大寶來全球成長基金	TWD	16.7	16.69	0.01
AA1	A0005	元大寶來投信	17139204	元大寶來新主流基金	TWD	16.06	16.16	-0.1
AA1	A0005	元大寶來投信	17145070	元大寶來矽谷基金	TWD	10.48	10.56	-0.08
AA2	A0005	元大寶來投信	17612481	元大寶來全球通訊基金	TWD	5.09	5.08	0.01
AA1	A0005	元大寶來投信	18036281	元大寶來巴菲特基金	TWD	19.14	19.21	-0.07
AA1	A0005	元大寶來投信	20080023	元大寶來店頭基金	TWD	6.59	6.64	-0.05
AD1	A0005	元大寶來投信	20081331	元大寶來萬泰貨幣市場基金	TWD	14.7942	14.794	0.0002
AG	A0005	元大寶來投信	21718388A	元大寶來全球不動產證券化基金(A)-不配息型	TWD	10.73	10.74	-0.01
AG	A0005	元大寶來投信	21718388B	元大寶來全球不動產證券化基金(B)-配息型	TWD	8.19	8.2	-0.01
AA2	A0005	元大寶來投信	25520400	元大寶來新中國基金	TWD	7.78	7.81	-0.03
AI2	A0005	元大寶來投信	25591306	元大寶來大中華價值指數基金	TWD	13.248	13.264	-0.016
AH2	A0005	元大寶來投信	25610486	元大寶來標智滬深300基金	TWD	12.79	12.71	0.08
AA2	A0005	元大寶來投信	25622390	元大寶來印度基金	TWD	7.85	7.87	-0.02
AA2	A0005	元大寶來投信	25643156	元大寶來新興亞洲基金	TWD	8.7	8.71	-0.01
AA2	A0005	元大寶來投信	25680222	元大寶來新興亞洲龍頭基金	TWD	10.04	10.11	-0.07
AC21	A0005	元大寶來投信	25684830	元大寶來全球短期收益基金	TWD	9.9942	10.0012	-0.007
AI2	A0005	元大寶來投信	26203825	元大寶來印度指數基金	TWD	7.166	7.117	0.049
AI2	A0005	元大寶來投信	26203846	元大寶來印尼指數基金	TWD	8.163	8.37	-0.207
AI2	A0005	元大寶來投信	26203851	元大寶來巴西指數基金	TWD	6.781	6.856	-0.075
AA2	A0005	元大寶來投信	26206323	元大寶來華夏中小基金	TWD	6.99	6.99	0
AH1	A0005	元大寶來投信	26282102	元大寶來富櫃50基金	TWD	12.3	12.42	-0.12
AE22	A0005	元大寶來投信	26283518A	元大寶來新興市場債券組合基金-不配息型	TWD	10.476	10.502	-0.026
AE22	A0005	元大寶來投信	26283518B	元大寶來新興市場債券組合基金-配息型	TWD	9.5661	9.5899	-0.0238
AC21	A0005	元大寶來投信	26297576A	元大寶來全球國富債券基金(A)-不配息型	TWD	9.0588	9.1021	-0.0433
AC21	A0005	元大寶來投信	26297576B	元大寶來全球國富債券基金(B)-配息型	TWD	7.821	7.8584	-0.0374
AH1	A0005	元大寶來投信	26306553	元大寶來摩臺基金	TWD	28.82	29.03	-0.21
AI1	A0005	元大寶來投信	26307568	元大寶來台股指數基金	TWD	9.906	9.975	-0.069
AA2	A0005	元大寶來投信	26326707	元大寶來新興市場ESG策略基金	TWD	11.58	11.62	-0.04
AC23	A0005	元大寶來投信	26394367	元大寶來中國高收益點心債券基金	TWD	10.7082	10.7132	-0.005
AB2	A0005	元大寶來投信	31830473A	元大寶來中國平衡基金-新台幣	TWD	10.3	10.32	-0.02
AB2	A0005	元大寶來投信	31830473B	元大寶來中國平衡基金-人民幣	CNY	2.13	2.14	-0.01
AH2	A0005	元大寶來投信	31830488	元大寶來上證50基金	TWD	18.82	18.65	0.17
AI2	A0005	元大寶來投信	31931789A	元大寶來亞太政府公債指數基金(A)-不配息型	TWD	8.8858	8.9196	-0.0338
AI2	A0005	元大寶來投信	31931789B	元大寶來亞太政府公債指數基金(B)-配息型	TWD	8.7364	8.7697	-0.0333
AA2	A0005	元大寶來投信	48708243	元大寶來亞太成長基金	TWD	10.7	10.73	-0.03
AA2	A0005	元大寶來投信	48753324	元大寶來泛歐成長基金	TWD	9.43	9.46	-0.03
AH1	A0005	元大寶來投信	48772770	元大寶來台灣中型100基金	TWD	30.01	30.29	-0.28
AE21	A0005	元大寶來投信	48789815	元大寶來全球ETF成長組合基金	TWD	9.01	9.02	-0.01
AA2	A0005	元大寶來投信	48832550	元大寶來亞洲台資企業基金	TWD	8.2	8.23	-0.03
AC22	A0005	元大寶來投信	48849362A	元大寶來全球滿意入息基金-不配息型	TWD	10.9	10.89	0.01
AC22	A0005	元大寶來投信	48849362B	元大寶來全球滿意入息基金-配息型	TWD	8.41	8.4	0.01
AG	A0005	元大寶來投信	48885346A	元大寶來全球地產建設入息基金-不配息型	TWD	7.84	7.81	0.03
AG	A0005	元大寶來投信	48885346B	元大寶來全球地產建設入息基金-配息型	TWD	6.68	6.66	0.02
AH1	A0005	元大寶來投信	48903175	元大寶來台灣金融基金	TWD	14.01	14.18	-0.17
AH1	A0005	元大寶來投信	48903180	元大寶來台商收成基金	TWD	21.52	21.73	-0.21
AH1	A0005	元大寶來投信	48903196	元大寶來台灣電子科技基金	TWD	24.64	24.82	-0.18
AA2	A0005	元大寶來投信	48952816A	元大寶來全球公用能源效率基金-不配息型	TWD	7.12	7.11	0.01
AA2	A0005	元大寶來投信	48952816B	元大寶來全球公用能源效率基金-配息型	TWD	5.91	5.89	0.02
AH1	A0005	元大寶來投信	48966213	元大寶來台灣高股息基金	TWD	22.93	23.21	-0.28
AA1	A0005	元大寶來投信	77537509	元大寶來多元基金	TWD	11.63	11.68	-0.05
AA1	A0005	元大寶來投信	81584335	元大寶來高科技基金	TWD	10.69	10.76	-0.07
AA1	A0005	元大寶來投信	83863951	元大寶來經貿基金	TWD	23.82	23.96	-0.14
AA1	A0005	元大寶來投信	92001765	元大寶來多多基金	TWD	14.25	14.36	-0.11
AA1	A0005	元大寶來投信	92004566	元大寶來績效基金	TWD	29.62	29.77	-0.15
AD1	A0005	元大寶來投信	92017204	元大寶來得利貨幣市場基金	TWD	15.9153	15.9151	0.0002
AA1	A0005	元大寶來投信	92026219	元大寶來卓越基金	TWD	33.91	34.1	-0.19
AB1	A0005	元大寶來投信	98636553	元大寶來雙盈基金	TWD	20.69	20.71	-0.02
AH1	A0005	元大寶來投信	98764389	元大寶來台灣卓越50基金	TWD	57.57	57.97	-0.4
AI1	A0005	元大寶來投信	99346928	元大寶來台灣加權股價指數基金	TWD	16.543	16.657	-0.114
AE23	A0005	元大寶來投信	99967974	元大寶來全球ETF穩健組合基金	TWD	13.06	13.08	-0.02
AA2	A0006	景順投信	14687516	景順全球康健基金	TWD	16.08	16.15	-0.07
AA1	A0006	景順投信	15588302	景順台灣精選成長基金	TWD	25.72	26.04	-0.32
AA1	A0006	景順投信	17140568	景順主流基金	TWD	15.73	15.98	-0.25
AB1	A0006	景順投信	17606713	景順平衡基金	TWD	10.6	10.63	-0.03
AA1	A0006	景順投信	73989256	景順台灣科技基金	TWD	22.93	23.1	-0.17
AA1	A0006	景順投信	92019786	景順潛力基金	TWD	28.97	29.45	-0.48
AD1	A0006	景順投信	92025942	景順貨幣市場基金	TWD	15.6534	15.6531	0.0003
AA2	A0006	景順投信	97993482	景順全球科技基金	TWD	11.11	11.12	-0.01
AA2	A0007	瀚亞投信	10310200	瀚亞全球綠色金脈基金	TWD	12.76	12.79	-0.03
AA2	A0007	瀚亞投信	10357632	瀚亞非洲基金	TWD	20	20.11	-0.11
AA2	A0007	瀚亞投信	14692623	瀚亞美國高科技基金	TWD	13.39	13.39	0
AA1	A0007	瀚亞投信	17603899	瀚亞電通網基金	TWD	9.66	9.69	-0.03
AA2	A0007	瀚亞投信	17611814	瀚亞歐洲基金	TWD	9.88	9.98	-0.1
AB1	A0007	瀚亞投信	18036769	瀚亞理財通基金	TWD	19.03	19.18	-0.15
AA2	A0007	瀚亞投信	21704130	瀚亞印度基金	TWD	16.08	16.18	-0.1
AA2	A0007	瀚亞投信	25633559	瀚亞巴西基金	TWD	6.4	6.55	-0.15
AC23	A0007	瀚亞投信	26257384A	瀚亞全球高收益債券基金A類型	TWD	12.1653	12.1688	-0.0035
AC23	A0007	瀚亞投信	26257384B	瀚亞全球高收益債券基金B類型	TWD	10.1983	10.2012	-0.0029
AC23	A0007	瀚亞投信	26257384C	瀚亞全球高收益債券基金C類型	TWD	12.1659	12.1694	-0.0035
AA2	A0007	瀚亞投信	26384902	瀚亞中國基金	TWD	11.44	11.44	0
AC21	A0007	瀚亞投信	31835499A	瀚亞新興亞洲當地貨幣債券基金A類型	TWD	9.9769	10.0363	-0.0594
AC21	A0007	瀚亞投信	31835499B	瀚亞新興亞洲當地貨幣債券基金B類型	TWD	9.3849	9.4408	-0.0559
AC23	A0007	瀚亞投信	31902573A	瀚亞縱橫全球高收益債券基金A類型	TWD	10.0746	10.0831	-0.0085
AC23	A0007	瀚亞投信	31902573B	瀚亞縱橫全球高收益債券基金B類型	TWD	9.6461	9.6542	-0.0081
AA2	A0007	瀚亞投信	48733897	瀚亞亞太高股息基金	TWD	13.24	13.3	-0.06
AE22	A0007	瀚亞投信	48801000A	瀚亞精選傘型基金之債券精選組合基金A類型	TWD	12.5879	12.6117	-0.0238
AE22	A0007	瀚亞投信	48801000B	瀚亞精選傘型基金之債券精選組合基金B類型	TWD	12.3995	12.4229	-0.0234
AE21	A0007	瀚亞投信	48801016	瀚亞精選傘型基金之趨勢精選組合基金	TWD	12.79	12.8	-0.01
AG	A0007	瀚亞投信	48836541A	瀚亞亞太不動產證券化證券投資信託基金A類型	TWD	9.2	9.24	-0.04
AG	A0007	瀚亞投信	48836541B	瀚亞亞太不動產證券化證券投資信託基金B類型	TWD	9.02	9.06	-0.04
AA2	A0007	瀚亞投信	48885958	瀚亞亞太基礎建設基金	TWD	11.09	11.12	-0.03
AA1	A0007	瀚亞投信	81595924	瀚亞中小型股基金	TWD	12.91	12.96	-0.05
AD1	A0007	瀚亞投信	83867345	瀚亞威寶貨幣市場基金	TWD	13.2765	13.2762	0.0003
AA1	A0007	瀚亞投信	92003102	瀚亞高科技基金	TWD	38.7	39.04	-0.34
AA1	A0007	瀚亞投信	92012572	瀚亞外銷基金	TWD	27.41	27.66	-0.25
AA1	A0007	瀚亞投信	97990696	瀚亞菁華基金	TWD	16.13	16.3	-0.17
AE23	A0007	瀚亞投信	99967806	瀚亞質量精選組合基金	TWD	12.2594	12.2612	-0.0018
AA1	A0008	保德信投信	01032183	保德信高成長基金	TWD	67.91	68.38	-0.47
AA2	A0008	保德信投信	10307155	保德信全球消費商機基金	TWD	14.32	14.36	-0.04
AA1	A0008	保德信投信	13528977	保德信台商全方位基金	TWD	25.21	25.3	-0.09
AA2	A0008	保德信投信	14692638	保德信全球醫療生化基金	TWD	24.58	24.67	-0.09
AA1	A0008	保德信投信	17602625	保德信新世紀基金	TWD	9.18	9.26	-0.08
AB1	A0008	保德信投信	18044064	保德信金平衡基金	TWD	22.44	22.5	-0.06
AC12	A0008	保德信投信	20089122	保德信瑞騰基金	TWD	15.1059	15.1064	-0.0005
AA1	A0008	保德信投信	20097447	保德信第一基金	TWD	19.64	19.71	-0.07
AA2	A0008	保德信投信	25618488	保德信全球優質股息成長基金	TWD	11.72	11.75	-0.03
AA2	A0008	保德信投信	25674811	保德信拉丁美洲基金	TWD	8.29	8.34	-0.05
AC21	A0008	保德信投信	26263055A	保德信新興市場債券基金-累積型(A)	TWD	10.1442	10.1968	-0.0526
AC21	A0008	保德信投信	26263055B	保德信新興市場債券基金-月配息型(B)	TWD	8.8369	8.8827	-0.0458
AA2	A0008	保德信投信	26290779	保德信中國品牌基金	TWD	8.63	8.6	0.03
AC21	A0008	保德信投信	26320990A	保德信亞洲新興市場債券基金-累積型(A)	TWD	10.3528	10.3589	-0.0061
AC21	A0008	保德信投信	26320990B	保德信亞洲新興市場債券基金-月配息型(B)	TWD	9.5412	9.5468	-0.0056
AA2	A0008	保德信投信	31814924	保德信大俄羅斯基金	TWD	11.06	11.17	-0.11
AC21	A0008	保德信投信	31968075A	保德信新興市場企業債券基金-累積型(A)	TWD	10.0347	10.0327	0.002
AC21	A0008	保德信投信	31968075B	保德信新興市場企業債券基金-月配息型(B)	TWD	9.8888	9.8868	0.002
AA2	A0008	保德信投信	48745042	保德信日本基金	TWD	7.16	7.26	-0.1
