類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	12.25	12.25	0
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	16.26	16.26	0
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	33.23	33.28	-0.05
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	22.57	22.59	-0.02
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	27.34	27.38	-0.04
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	19.34	19.38	-0.04
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.3051	12.3049	0.0002
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.38	8.39	-0.01
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	10.31	10.33	-0.02
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.21	10.22	-0.01
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.5	10.51	-0.01
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.47	10.48	-0.01
AC23	A0001	兆豐國際投信	T0007A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.7323	9.7352	-0.0029
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.9599	8.9626	-0.0027
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.2063	10.2055	0.0008
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	12.69	12.3	0.39
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	12.04	11.66	0.38
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	20.14	20.2	-0.06
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	12.38	12.4	-0.02
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.201	175.199	0.002
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	18.99	19.1	-0.11
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	14.84	14.88	-0.04
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	25.62	25.73	-0.11
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0135	15.0133	0.0002
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	7.41	7.43	-0.02
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	11.29	11.32	-0.03
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	13.48	13.55	-0.07
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4587	9.4712	-0.0125
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.8256	7.836	-0.0104
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.1837	10.1867	-0.003
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.0994	10.1024	-0.003
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	8.1338	8.1492	-0.0154
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	6.3947	6.4068	-0.0121
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	24.11	24.23	-0.12
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	19.42	19.52	-0.1
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	22.37	22.41	-0.04
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	40.78	40.91	-0.13
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	11.7991	11.7965	0.0026
AA2	A0004	匯豐中華投信	T0453Y	38482745	匯豐中國A股匯聚基金	TWD	12.52	12.26	0.26
AE22	A0004	匯豐中華投信	T0427Y	48745129	匯豐五福全球債券組合基金	TWD	12.9265	12.9301	-0.0036
AE21	A0004	匯豐中華投信	T0429Y	48865209	匯豐全球趨勢組合基金	TWD	10.88	10.9	-0.02
AA1	A0004	匯豐中華投信	T0415Y	73987671	匯豐台灣精典基金	TWD	19.32	19.38	-0.06
AA1	A0004	匯豐中華投信	T0406Y	76941376	匯豐成功基金	TWD	31.59	31.7	-0.11
AA1	A0004	匯豐中華投信	T0410Y	92017794	匯豐龍騰電子基金	TWD	27.52	27.64	-0.12
AD1	A0004	匯豐中華投信	T0411Y	92025871	匯豐富泰貨幣市場基金	TWD	15.7006	15.7004	0.0002
AD1	A0004	匯豐中華投信	T0413Y	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8607	14.8605	0.0002
AA1	A0004	匯豐中華投信	T0414Y	97995664	匯豐中小基金	TWD	8.31	8.34	-0.03
AA1	A0005	元大寶來投信	T0567Y	00974066	元大寶來2001基金	TWD	48.07	48.25	-0.18
AA1	A0005	元大寶來投信	T0502Y	01032058	元大寶來多福基金	TWD	49.68	49.95	-0.27
AH1	A0005	元大寶來投信	0060	10342511	元大寶來新台灣基金	TWD	31.27	31.39	-0.12
AD1	A0005	元大寶來投信	T0571Y	13530495	元大寶來得寶貨幣市場基金	TWD	11.8098	11.8096	0.0002
AA1	A0005	元大寶來投信	T0572Y	14542287	元大寶來精準中小基金	TWD	16.89	17	-0.11
AA2	A0005	元大寶來投信	T0519Y	14696466	元大寶來全球成長基金	TWD	18.46	18.49	-0.03
AA1	A0005	元大寶來投信	T0513Y	17139204	元大寶來新主流基金	TWD	18.16	18.21	-0.05
AA1	A0005	元大寶來投信	T0516Y	18036281	元大寶來巴菲特基金	TWD	20.67	20.76	-0.09
AA1	A0005	元大寶來投信	T0506Y	20080023	元大寶來店頭基金	TWD	7.13	7.16	-0.03
