類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	12.6	12.68	-0.08
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	16.48	16.56	-0.08
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	33.08	33.05	0.03
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	22.86	22.89	-0.03
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	27.5	27.56	-0.06
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	20.31	19.98	0.33
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.3121	12.3119	0.0002
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.13	8.14	-0.01
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	10.16	10.12	0.04
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.26	10.28	-0.02
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.55	10.53	0.02
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.52	10.5	0.02
AC23	A0001	兆豐國際投信	T0007A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.5579	9.5558	0.0021
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.7623	8.7604	0.0019
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.2351	10.2342	0.0009
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	13.75	13.79	-0.04
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	13.12	13.23	-0.11
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	20.82	21.06	-0.24
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	12.66	12.69	-0.03
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.288	175.285	0.003
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	18.79	18.48	0.31
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	19.99	20.31	-0.32
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	15.21	15.37	-0.16
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	26.64	26.79	-0.15
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0216	15.0214	0.0002
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	7.69	7.76	-0.07
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.2059	14.1788	0.0271
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.5293	10.5092	0.0201
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.41	9.4118	-0.0018
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.2352	9.237	-0.0018
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	9.35	9.38	-0.03
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	11.33	11.43	-0.1
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	11.92	11.91	0.01
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	14.24	14.44	-0.2
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.472	9.4273	0.0447
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.7938	7.757	0.0368
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.3599	10.338	0.0219
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.5461	9.5259	0.0202
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9	8.98	0.02
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.3105	10.3297	-0.0192
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.1908	10.2098	-0.019
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	8.2852	8.3218	-0.0366
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	6.4838	6.5125	-0.0287
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	24.66	24.82	-0.16
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	19.82	19.96	-0.14
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	22.66	22.79	-0.13
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	41.88	42.3	-0.42
AA2	A0004	匯豐中華投信	T0417Y	18031954	匯豐太平洋精典基金	TWD	14.69	14.82	-0.13
AA2	A0004	匯豐中華投信	T0436Y	25500903	匯豐中國動力基金	TWD	14.45	14.5	-0.05
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	11.7448	11.7303	0.0145
AA2	A0004	匯豐中華投信	T0439Y	25651866	匯豐黃金及礦業股票型基金	TWD	5.07	5.16	-0.09
AC21	A0004	匯豐中華投信	T0440A	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.8468	9.9131	-0.0663
AC21	A0004	匯豐中華投信	T0440B	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.4504	7.5166	-0.0662
AC23	A0004	匯豐中華投信	T0443A	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.2154	11.2143	0.0011
AC23	A0004	匯豐中華投信	T0443B	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.1866	9.1855	0.0011
AA2	A0004	匯豐中華投信	T0447Y	26335699	匯豐拉丁美洲基金	TWD	8.15	8.17	-0.02
AC23	A0004	匯豐中華投信	T0449Y	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	10.912	10.913	-0.001
AC23	A0004	匯豐中華投信	T0449A	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2456	2.246	-0.0004
AC23	A0004	匯豐中華投信	T0449B	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.1186	2.1195	-0.0009
AC23	A0004	匯豐中華投信	T0449C	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	10.5159	10.5169	-0.001
AC23	A0004	匯豐中華投信	T0449D	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.358	0.3582	-0.0002
AC23	A0004	匯豐中華投信	T0449E	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3447	0.3449	-0.0002
AA2	A0004	匯豐中華投信	T0453Y	38482745	匯豐中國A股匯聚基金	TWD	12.88	12.94	-0.06
AA2	A0004	匯豐中華投信	T0425Y	48686374	匯豐金磚動力基金	TWD	12.56	12.67	-0.11
AE22	A0004	匯豐中華投信	T0427Y	48745129	匯豐五福全球債券組合基金	TWD	13.0875	13.0588	0.0287
AA2	A0004	匯豐中華投信	T0428Y	48784327	匯豐新鑽動力基金	TWD	10.07	10.15	-0.08
AE21	A0004	匯豐中華投信	T0429Y	48865209	匯豐全球趨勢組合基金	TWD	10.68	10.51	0.17
AA2	A0004	匯豐中華投信	T0431Y	48925001	匯豐全球關鍵資源基金	TWD	7.5	7.48	0.02
AA1	A0004	匯豐中華投信	T0415Y	73987671	匯豐台灣精典基金	TWD	19.83	20.02	-0.19
AA1	A0004	匯豐中華投信	T0406Y	76941376	匯豐成功基金	TWD	32.33	32.55	-0.22
AA1	A0004	匯豐中華投信	T0410Y	92017794	匯豐龍騰電子基金	TWD	28.6	28.94	-0.34
AD1	A0004	匯豐中華投信	T0411Y	92025871	匯豐富泰貨幣市場基金	TWD	15.707	15.7068	0.0002
AD1	A0004	匯豐中華投信	T0413Y	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8669	14.8667	0.0002
AA1	A0004	匯豐中華投信	T0414Y	97995664	匯豐中小基金	TWD	8.59	8.67	-0.08
AA1	A0005	元大寶來投信	T0567Y	00974066	元大寶來2001基金	TWD	50.37	50.99	-0.62
AA1	A0005	元大寶來投信	T0502Y	01032058	元大寶來多福基金	TWD	51.04	51.66	-0.62
AH1	A0005	元大寶來投信	0060	10342511	元大寶來新台灣基金	TWD	31.86	32.04	-0.18
AA2	A0005	元大寶來投信	T0553Y	10348058	元大寶來全球農業商機基金	TWD	17.14	17	0.14
AD1	A0005	元大寶來投信	T0571Y	13530495	元大寶來得寶貨幣市場基金	TWD	11.8163	11.8161	0.0002
AA1	A0005	元大寶來投信	T0572Y	14542287	元大寶來精準中小基金	TWD	17.51	17.67	-0.16
AA2	A0005	元大寶來投信	T0519Y	14696466	元大寶來全球成長基金	TWD	18.22	18.08	0.14
AA1	A0005	元大寶來投信	T0513Y	17139204	元大寶來新主流基金	TWD	18.98	19.21	-0.23
AA1	A0005	元大寶來投信	T0516Y	18036281	元大寶來巴菲特基金	TWD	21.4	21.54	-0.14
AA1	A0005	元大寶來投信	T0506Y	20080023	元大寶來店頭基金	TWD	7.34	7.41	-0.07
AD1	A0005	元大寶來投信	T0507Y	20081331	元大寶來萬泰貨幣市場基金	TWD	14.8957	14.8955	0.0002
AG	A0005	元大寶來投信	T0576A	21718388A	元大寶來全球不動產證券化基金(A)-不配息型	TWD	11.85	11.95	-0.1
AG	A0005	元大寶來投信	T0576B	21718388B	元大寶來全球不動產證券化基金(B)-配息型	TWD	8.87	8.94	-0.07
AA2	A0005	元大寶來投信	T0556Y	25520400	元大寶來新中國基金	TWD	8.49	8.53	-0.04
AI2	A0005	元大寶來投信	T0581Y	25591306	元大寶來大中華價值指數基金	TWD	15.5	15.568	-0.068
AH2	A0005	元大寶來投信	0061	25610486	元大寶來標智滬深300基金	TWD	17.3	17.47	-0.17
AA2	A0005	元大寶來投信	T0557Y	25622390	元大寶來印度基金	TWD	11.09	11.04	0.05
AE22	A0005	元大寶來投信	T0583A	25638920A	元大寶來全球靈活配置債券組合基金(A)-不配息型	TWD	11.01	10.95	0.06
AE22	A0005	元大寶來投信	T0583B	25638920B	元大寶來全球靈活配置債券組合基金(B)-配息型	TWD	10.96	10.9	0.06
AA2	A0005	元大寶來投信	T0558Y	25643156	元大寶來新興亞洲基金	TWD	9.91	9.94	-0.03
AI2	A0005	元大寶來投信	T0586Y	26203825	元大寶來印度指數基金	TWD	10.044	10.044	0
AI2	A0005	元大寶來投信	T0587Y	26203846	元大寶來印尼指數基金	TWD	9.544	9.596	-0.052
AI2	A0005	元大寶來投信	T0585Y	26203851	元大寶來巴西指數基金	TWD	5.548	5.567	-0.019
