類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.2	12.28	-0.08
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.89	16.91	-0.02
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.29	30.53	-0.24
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.66	22.67	-0.01
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.76	27.75	0.01
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.72	16.76	-0.04
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2583	12.2581	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	9.04	9.04	0
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.76	9.8	-0.04
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.25	10.27	-0.02
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.45	10.43	0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.45	10.43	0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.7998	9.7966	0.0032
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2973	9.2943	0.003
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0245	10.0239	0.0006
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.3	20.5	-0.2
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.98	13.02	-0.04
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.73	8.76	-0.03
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.598	174.595	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.85	12.91	-0.06
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.11	17.09	0.02
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	19.17	19.37	-0.2
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.31	14.25	0.06
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.17	26.28	-0.11
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9594	14.9592	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.74	7.8	-0.06
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.5024	14.499	0.0034
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.2224	11.2198	0.0026
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.32	7.29	0.03
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.25	10.26	-0.01
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.73	13.91	-0.18
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4205	9.4162	0.0043
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.1358	8.1321	0.0037
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.9159	9.8951	0.0208
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.403	9.3832	0.0198
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.64	10.6	0.04
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.6057	7.6044	0.0013
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	6.0832	6.0821	0.0011
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	8.46	8.57	-0.11
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	24.06	24.12	-0.06
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	12.15	12.2	-0.05
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	18.96	19.02	-0.06
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	21.79	21.84	-0.05
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	39.08	39.19	-0.11
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.68	13.75	-0.07
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.11	11.18	-0.07
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	12.0887	12.0821	0.0066
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.72	5.66	0.06
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.9633	9.9543	0.009
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.9226	7.9135	0.0091
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.1856	11.1912	-0.0056
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.564	9.5695	-0.0055
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	9.12	9.12	0
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	10.9931	10.9965	-0.0034
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.3024	2.3023	0.0001
