類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.14	12.13	0.01
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.89	16.93	-0.04
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.66	31.21	-0.55
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.69	22.77	-0.08
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.59	27.65	-0.06
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.59	16.95	-0.36
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.255	12.2542	0.0008
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.88	9.01	-0.13
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.76	9.86	-0.1
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.1	10.4	-0.3
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.44	10.43	0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.44	10.43	0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.7684	9.7487	0.0197
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2998	9.281	0.0188
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0135	10.0108	0.0027
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.15	20.27	-0.12
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.92	12.96	-0.04
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.79	8.86	-0.07
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.558	174.548	0.01
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.64	12.62	0.02
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.89	17.35	-0.46
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	19.05	19.1	-0.05
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.21	14.41	-0.2
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.57	26.76	-0.19
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.956	14.9551	0.0009
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.63	7.69	-0.06
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.494	14.4885	0.0055
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.2719	11.2677	0.0042
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.3	7.36	-0.06
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.22	10.24	-0.02
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.75	13.85	-0.1
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4294	9.3491	0.0803
