類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.28	12.27	0.01
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.91	16.87	0.04
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.53	30.4	0.13
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.67	22.65	0.02
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.75	27.73	0.02
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.76	16.58	0.18
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2581	12.2579	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	9.04	9	0.04
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.8	9.74	0.06
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.27	10.21	0.06
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.43	10.43	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.43	10.43	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.7966	9.786	0.0106
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2943	9.2842	0.0101
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0239	10.0232	0.0007
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.5	20.32	0.18
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	13.02	12.98	0.04
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.76	8.66	0.1
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.595	174.593	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.91	12.82	0.09
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.09	16.96	0.13
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	19.37	19.13	0.24
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.25	14.22	0.03
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.28	26.06	0.22
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9592	14.959	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.8	7.71	0.09
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.499	14.4902	0.0088
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.2198	11.213	0.0068
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.29	7.28	0.01
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.26	10.28	-0.02
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.91	13.73	0.18
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4162	9.4371	-0.0209
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.1321	8.1501	-0.018
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.8951	9.8895	0.0056
