類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.71	12.76	-0.05
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.6	16.62	-0.02
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	32.06	32.2	-0.14
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.49	23.45	0.04
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.63	28.61	0.02
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.64	17.76	-0.12
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2812	12.281	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.96	8.96	0
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.96	9.93	0.03
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.59	10.59	0
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.62	10.62	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.59	10.59	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0939	10.0774	0.0165
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.4407	9.4253	0.0154
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1103	10.1096	0.0007
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10	10	0
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	10	10	0
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.98	21.13	-0.15
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.96	12.97	-0.01
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.892	174.889	0.003
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.9	17.87	0.03
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.32	20.39	-0.07
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	15.12	15.18	-0.06
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	25.32	25.39	-0.07
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9854	14.9851	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.72	7.74	-0.02
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.6589	14.6538	0.0051
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1304	11.1266	0.0038
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.83	7.83	0
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.93	10.92	0.01
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.99	14.06	-0.07
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.5726	9.5709	0.0017
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.0957	8.0942	0.0015
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0621	10.0459	0.0162
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.4207	9.4056	0.0151
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.79	10.81	-0.02
AB2	A0003	第一金投信	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	10.0088	10.0003	0.0085
AB2	A0003	第一金投信	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	10.0088	10.0003	0.0085
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.7367	7.7325	0.0042
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	6.1276	6.1243	0.0033
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	24.83	25.1	-0.27
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	19.7	19.8	-0.1
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	22.75	22.78	-0.03
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	41.98	42.05	-0.07
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	14.55	14.64	-0.09
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	12.17	12.24	-0.07
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	12.1838	12.1859	-0.0021
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.93	6.04	-0.11
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	10.0646	10.0756	-0.011
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.8639	7.8749	-0.011
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.5114	11.5129	-0.0015
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.7052	9.7066	-0.0014
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	9.91	9.92	-0.01
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.2919	11.3118	-0.0199
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.3403	2.3397	0.0006
