類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.6	12.71	-0.11
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.82	16.82	0
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.07	31.18	-0.11
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.16	23.36	-0.2
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.28	28.49	-0.21
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.08	17.06	0.02
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2784	12.2782	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.8	8.8	0
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.73	9.72	0.01
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.47	10.47	0
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.52	10.54	-0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.49	10.51	-0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.983	10.0133	-0.0303
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3774	9.4059	-0.0285
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0996	10.0989	0.0007
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.9	20.98	-0.08
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.82	12.91	-0.09
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.856	174.853	0.003
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.37	17.45	-0.08
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.15	20.17	-0.02
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.9	14.94	-0.04
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	25.79	26.24	-0.45
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9821	14.9819	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.84	7.96	-0.12
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.4265	14.4438	-0.0173
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.0058	11.019	-0.0132
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.7	7.68	0.02
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.61	10.7	-0.09
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	13.97	14.1	-0.13
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.4707	9.4691	0.0016
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.0523	8.0509	0.0014
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0141	10.0144	-0.0003
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.4057	9.406	-0.0003
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.67	10.66	0.01
AB2	A0003	第一金投信	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	9.8674	9.8639	0.0035
AB2	A0003	第一金投信	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	9.8674	9.8639	0.0035
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.5461	7.5308	0.0153
