類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.78	12.82	-0.04
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.9	16.99	-0.09
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.04	31.33	-0.29
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.63	23.77	-0.14
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.8	28.99	-0.19
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.05	17.04	0.01
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2775	12.2773	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.81	8.86	-0.05
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.76	9.8	-0.04
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.4	10.47	-0.07
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.57	10.6	-0.03
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.54	10.57	-0.03
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0449	10.0698	-0.0249
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.4356	9.4589	-0.0233
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0968	10.096	0.0008
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	21.09	21.09	0
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	13	12.98	0.02
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.843	174.841	0.002
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.54	17.57	-0.03
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.23	20.26	-0.03
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.87	14.92	-0.05
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	26.17	26.15	0.02
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.981	14.9808	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.96	7.98	-0.02
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.4109	14.4926	-0.0817
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	10.9939	11.0562	-0.0623
