類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.6	12.7	-0.1
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.47	16.58	-0.11
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	31.91	31.86	0.05
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.13	23.25	-0.12
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	28.24	28.43	-0.19
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.61	17.52	0.09
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2807	12.2801	0.0006
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.91	8.87	0.04
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.87	9.8	0.07
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.56	10.54	0.02
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.6	10.57	0.03
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.57	10.55	0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0721	10.0631	0.009
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.4204	9.4527	-0.0323
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1081	10.1058	0.0023
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.98	21.17	-0.19
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.79	12.95	-0.16
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.885	174.877	0.008
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.78	17.63	0.15
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	20.25	20.49	-0.24
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	15.09	15.06	0.03
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	25.43	25.55	-0.12
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9847	14.9841	0.0006
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.79	7.91	-0.12
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.6304	14.6056	0.0248
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1088	11.09	0.0188
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.8	7.75	0.05
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.87	10.76	0.11
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	14.03	14.22	-0.19
