類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	11.38	11.39	-0.01
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.3	16.31	-0.01
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.46	30.53	-0.07
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.22	23.41	-0.19
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.55	27.8	-0.25
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	17.27	17.19	0.08
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2465	12.2459	0.0006
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.97	8.91	0.06
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.79	9.8	-0.01
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.37	10.44	-0.07
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.35	10.33	0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.35	10.33	0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.6201	9.6103	0.0098
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.187	9.1777	0.0093
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	18.85	18.92	-0.07
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.34	12.33	0.01
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.53	8.51	0.02
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.45	174.442	0.008
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.04	12.06	-0.02
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.59	17.48	0.11
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.53	17.58	-0.05
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.24	14.25	-0.01
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	25.39	25.24	0.15
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9466	14.9459	0.0007
