類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.85	11	-0.15
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.69	15.86	-0.17
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	29.72	30.3	-0.58
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.88	23.22	-0.34
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.24	27.54	-0.3
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.21	16.28	-0.07
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2427	12.2412	0.0015
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.43	8.65	-0.22
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.38	9.55	-0.17
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.99	10.09	-0.1
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.18	10.22	-0.04
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.18	10.22	-0.04
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.4715	9.4882	-0.0167
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.0789	9.0949	-0.016
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.89	18.16	-0.27
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.7	11.8	-0.1
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.92	8.05	-0.13
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.4	174.382	0.018
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.63	11.81	-0.18
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.69	16.98	-0.29
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.91	17.22	-0.31
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.64	14.3	-0.66
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	23.57	23.63	-0.06
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9423	14.9407	0.0016
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.81	6.81	0
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.2093	14.2193	-0.01
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1615	11.1694	-0.0079
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.44	7.54	-0.1
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.65	9.69	-0.04
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	12.17	12.29	-0.12
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.0989	9.036	0.0629
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	7.9849	7.9297	0.0552
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.9	12.15	-0.25
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.7655	9.7689	-0.0034
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.35	9.3533	-0.0033
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	9.75	9.96	-0.21
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	10.02	10.23	-0.21
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.0725	7.2884	-0.2159
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.6801	5.8535	-0.1734
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	7.8	7.88	-0.08
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	21.98	22.09	-0.11
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.78	11	-0.22
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.36	12.25	0.11
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	12.08	12.29	-0.21
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	17.85	18.03	-0.18
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.87	21.12	-0.25
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	36.48	37.16	-0.68
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	12.91	13.36	-0.45
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.01	11.24	-0.23
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.773	11.7954	-0.0224
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.54	5.53	0.01
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.5088	9.4241	0.0847
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.5499	7.5071	0.0428
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	10.8645	10.8644	0.0001
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.3371	9.3841	-0.047
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	8.16	8.31	-0.15
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.2676	11.2651	0.0025
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2777	2.2789	-0.0012
