類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.9	10.85	0.05
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.77	15.69	0.08
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	29.8	29.72	0.08
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23	22.88	0.12
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.32	27.24	0.08
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.43	16.21	0.22
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2428	12.2427	0.0001
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.52	8.43	0.09
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.48	9.38	0.1
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.1	9.99	0.11
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.2	10.18	0.02
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.2	10.18	0.02
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.496	9.4715	0.0245
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1024	9.0789	0.0235
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	18.03	17.89	0.14
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.8	11.7	0.1
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.98	7.92	0.06
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.403	174.4	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.75	11.63	0.12
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.88	16.69	0.19
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.05	16.91	0.14
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.71	13.64	0.07
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	23.71	23.57	0.14
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9425	14.9423	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.93	6.81	0.12
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.2224	14.2093	0.0131
