類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	11.15	11.01	0.14
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.99	15.9	0.09
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.54	30.32	0.22
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	23.01	23.04	-0.03
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.33	27.4	-0.07
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.85	16.71	0.14
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2439	12.2437	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.74	8.66	0.08
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.71	9.61	0.1
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	10.4	10.33	0.07
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.26	10.23	0.03
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.26	10.23	0.03
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.5417	9.5265	0.0152
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1462	9.1317	0.0145
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	18.32	18.18	0.14
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12	11.89	0.11
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.18	8.11	0.07
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.416	174.413	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	11.85	11.84	0.01
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.3	17.13	0.17
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	17.22	17.18	0.04
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.06	14.02	0.04
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	24.01	23.87	0.14
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9436	14.9434	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.06	7.02	0.04
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.2912	14.2615	0.0297
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.2258	11.2025	0.0233
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.66	7.66	0
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.78	9.72	0.06
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	12.47	12.4	0.07
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.1492	9.1245	0.0247
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.029	8.0074	0.0216
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	12.35	12.22	0.13
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.7647	9.7748	-0.0101
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3492	9.3589	-0.0097
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.15	10	0.15
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	10.28	10.22	0.06
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.3244	7.2618	0.0626
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.8825	5.8322	0.0503
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	8.03	7.96	0.07
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	22.39	22.32	0.07
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	11.07	11.01	0.06
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.57	12.44	0.13
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	12.3	12.25	0.05
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	18.11	18.05	0.06
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	21.06	21.02	0.04
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	36.99	36.88	0.11
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.32	13.18	0.14
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.34	11.23	0.11
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.8383	11.8319	0.0064
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.96	5.8	0.16
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.57	9.5166	0.0534
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.6116	7.5581	0.0535
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	10.9069	10.8811	0.0258
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.3799	9.354	0.0259
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	8.46	8.31	0.15
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.2646	11.2635	0.0011
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.281	2.2809	0.0001
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2287	2.2286	0.0001
AC23	A0004	匯豐中華投信	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	11.2645	11.2634	0.0011
AC23	A0004	匯豐中華投信	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3772	0.3772	0
AC23	A0004	匯豐中華投信	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3772	0.3772	0
AA2	A0004	匯豐中華投信	38482745	匯豐中國A股匯聚基金	TWD	10.26	10.23	0.03
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	10.71	10.58	0.13
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.5112	12.5107	0.0005
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	8.91	8.79	0.12
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	10.14	10	0.14
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	7.9	7.79	0.11
AA2	A0004	匯豐中華投信	48998019	匯豐全球新富基金	TWD	10.58	10.5	0.08
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	17.57	17.52	0.05
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	32.14	32.01	0.13
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	23.53	23.47	0.06
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.6435	15.6434	0.0001
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8064	14.8062	0.0002
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	8.04	7.99	0.05
AA1	A0005	元大寶來投信	00974066	元大寶來2001基金	TWD	41.8	41.4	0.4
AA1	A0005	元大寶來投信	01032058	元大寶來多福基金	TWD	45.76	45.45	0.31
AH1	A0005	元大寶來投信	10342511	元大寶來新台灣基金	TWD	30.45	30.27	0.18
AA2	A0005	元大寶來投信	10348058	元大寶來全球農業商機基金	TWD	16.65	16.5	0.15
AD1	A0005	元大寶來投信	13530495	元大寶來得寶貨幣市場基金	TWD	11.7545	11.7543	0.0002
AA1	A0005	元大寶來投信	14542287	元大寶來精準中小基金	TWD	16.88	16.61	0.27
AA2	A0005	元大寶來投信	14696466	元大寶來全球成長基金	TWD	17.79	17.58	0.21
AA1	A0005	元大寶來投信	17139204	元大寶來新主流基金	TWD	16.2	16.03	0.17
AA1	A0005	元大寶來投信	17145070	元大寶來矽谷基金	TWD	11	10.89	0.11
AA2	A0005	元大寶來投信	17612481	元大寶來全球通訊基金	TWD	5.47	5.43	0.04
AA1	A0005	元大寶來投信	18036281	元大寶來巴菲特基金	TWD	20.54	20.36	0.18
AA1	A0005	元大寶來投信	20080023	元大寶來店頭基金	TWD	6.92	6.85	0.07
AD1	A0005	元大寶來投信	20081331	元大寶來萬泰貨幣市場基金	TWD	14.8179	14.8177	0.0002
AA2	A0005	元大寶來投信	25520400	元大寶來新中國基金	TWD	8.46	8.51	-0.05
AI2	A0005	元大寶來投信	25591306	元大寶來大中華價值指數基金	TWD	12.633	12.454	0.179
AH2	A0005	元大寶來投信	25610486	元大寶來標智滬深300基金	TWD	12.42	12.33	0.09
AA2	A0005	元大寶來投信	25622390	元大寶來印度基金	TWD	7.68	7.67	0.01
AE22	A0005	元大寶來投信	25638920A	元大寶來全球靈活配置債券組合基金(A)-不配息型	TWD	10.61	10.6	0.01
AE22	A0005	元大寶來投信	25638920B	元大寶來全球靈活配置債券組合基金(B)-配息型	TWD	10.56	10.55	0.01
AA2	A0005	元大寶來投信	25643156	元大寶來新興亞洲基金	TWD	8.57	8.51	0.06
AA2	A0005	元大寶來投信	25680222	元大寶來新興亞洲龍頭基金	TWD	9.62	9.56	0.06
AI2	A0005	元大寶來投信	26203825	元大寶來印度指數基金	TWD	7.062	7.018	0.044
AI2	A0005	元大寶來投信	26203846	元大寶來印尼指數基金	TWD	7.981	7.934	0.047
AI2	A0005	元大寶來投信	26203851	元大寶來巴西指數基金	TWD	5.881	5.768	0.113
AA2	A0005	元大寶來投信	26206323	元大寶來華夏中小基金	TWD	7.4	7.41	-0.01
AH1	A0005	元大寶來投信	26282102	元大寶來富櫃50基金	TWD	12.12	12	0.12
AE22	A0005	元大寶來投信	26283518A	元大寶來新興市場債券組合基金-不配息型	TWD	10.3046	10.297	0.0076
AE22	A0005	元大寶來投信	26283518B	元大寶來新興市場債券組合基金-配息型	TWD	9.2915	9.2847	0.0068
AC21	A0005	元大寶來投信	26297576A	元大寶來全球國富債券基金(A)-不配息型	TWD	8.5201	8.516	0.0041
AC21	A0005	元大寶來投信	26297576B	元大寶來全球國富債券基金(B)-配息型	TWD	7.2151	7.2116	0.0035
AH1	A0005	元大寶來投信	26306553	元大寶來摩臺基金	TWD	27.74	27.58	0.16
AI1	A0005	元大寶來投信	26307568	元大寶來台股指數基金	TWD	9.863	9.814	0.049
AA2	A0005	元大寶來投信	26326707	元大寶來新興市場ESG策略基金	TWD	11.51	11.42	0.09
AC23	A0005	元大寶來投信	26394367	元大寶來中國高收益點心債券基金	TWD	10.9519	10.9562	-0.0043
AB2	A0005	元大寶來投信	31830473A	元大寶來中國平衡基金-新台幣	TWD	10.98	11.03	-0.05
AB2	A0005	元大寶來投信	31830473B	元大寶來中國平衡基金-人民幣	CNY	2.19	2.2	-0.01
AH2	A0005	元大寶來投信	31830488	元大寶來上證50基金	TWD	17.93	17.66	0.27
AI2	A0005	元大寶來投信	31931789A	元大寶來亞太政府公債指數基金(A)-不配息型	TWD	8.7056	8.6712	0.0344
AI2	A0005	元大寶來投信	31931789B	元大寶來亞太政府公債指數基金(B)-配息型	TWD	8.4695	8.4361	0.0334
AA2	A0005	元大寶來投信	48708243	元大寶來亞太成長基金	TWD	10.69	10.63	0.06
AA2	A0005	元大寶來投信	48753324	元大寶來泛歐成長基金	TWD	9.96	9.85	0.11
AE21	A0005	元大寶來投信	48760113	元大寶來全球新興市場精選組合基金	TWD	12.11	12.04	0.07
AH1	A0005	元大寶來投信	48772770	元大寶來台灣中型100基金	TWD	29.61	29.51	0.1
AE21	A0005	元大寶來投信	48789815	元大寶來全球ETF成長組合基金	TWD	9.51	9.44	0.07
AA2	A0005	元大寶來投信	48832550	元大寶來亞洲台資企業基金	TWD	8.21	8.14	0.07
AC22	A0005	元大寶來投信	48849362A	元大寶來全球滿意入息基金-不配息型	TWD	10.82	10.82	0
AC22	A0005	元大寶來投信	48849362B	元大寶來全球滿意入息基金-配息型	TWD	8.28	8.28	0
AG	A0005	元大寶來投信	48885346A	元大寶來全球地產建設入息基金-不配息型	TWD	7.92	7.89	0.03
AG	A0005	元大寶來投信	48885346B	元大寶來全球地產建設入息基金-配息型	TWD	6.71	6.68	0.03
AH1	A0005	元大寶來投信	48903175	元大寶來台灣金融基金	TWD	13.63	13.56	0.07
AH1	A0005	元大寶來投信	48903180	元大寶來台商收成基金	TWD	21.01	20.98	0.03
AH1	A0005	元大寶來投信	48903196	元大寶來台灣電子科技基金	TWD	24.46	24.33	0.13
AA2	A0005	元大寶來投信	48952816A	元大寶來全球公用能源效率基金-不配息型	TWD	7.5	7.43	0.07
AA2	A0005	元大寶來投信	48952816B	元大寶來全球公用能源效率基金-配息型	TWD	6.18	6.13	0.05
AH1	A0005	元大寶來投信	48966213	元大寶來台灣高股息基金	TWD	22.94	22.92	0.02
AA1	A0005	元大寶來投信	77537509	元大寶來多元基金	TWD	10.53	10.4	0.13
AA1	A0005	元大寶來投信	81584335	元大寶來高科技基金	TWD	11.06	11	0.06
AA1	A0005	元大寶來投信	83863951	元大寶來經貿基金	TWD	25.44	25.12	0.32
AA1	A0005	元大寶來投信	92001765	元大寶來多多基金	TWD	14.72	14.6	0.12
AA1	A0005	元大寶來投信	92004566	元大寶來績效基金	TWD	29.99	29.67	0.32
AD1	A0005	元大寶來投信	92017204	元大寶來得利貨幣市場基金	TWD	15.9405	15.9403	0.0002
AA1	A0005	元大寶來投信	92026219	元大寶來卓越基金	TWD	34.48	34.2	0.28
AB1	A0005	元大寶來投信	98636553	元大寶來雙盈基金	TWD	22.17	22.08	0.09
AH1	A0005	元大寶來投信	98764389	元大寶來台灣卓越50基金	TWD	57.01	56.68	0.33
AI1	A0005	元大寶來投信	99346928	元大寶來台灣加權股價指數基金	TWD	16.638	16.559	0.079
AE23	A0005	元大寶來投信	99967974	元大寶來全球ETF穩健組合基金	TWD	13.44	13.37	0.07
AA2	A0006	景順投信	14687516	景順全球康健基金	TWD	16.9	16.68	0.22
AA1	A0006	景順投信	15588302	景順台灣精選成長基金	TWD	26.54	26.31	0.23
AA1	A0006	景順投信	17140568	景順主流基金	TWD	15.79	15.64	0.15
AB1	A0006	景順投信	17606713	景順平衡基金	TWD	10.56	10.47	0.09
AA1	A0006	景順投信	73989256	景順台灣科技基金	TWD	23.26	23.15	0.11
AA1	A0006	景順投信	92019786	景順潛力基金	TWD	29.26	28.93	0.33
AD1	A0006	景順投信	92025942	景順貨幣市場基金	TWD	15.6765	15.6763	0.0002
AA2	A0006	景順投信	97993482	景順全球科技基金	TWD	12.02	11.93	0.09
AA2	A0007	瀚亞投信	10310200	瀚亞全球綠色金脈基金	TWD	13.32	13.18	0.14
AA2	A0007	瀚亞投信	10357632A	瀚亞非洲基金-新臺幣	TWD	19.22	19.18	0.04
AA2	A0007	瀚亞投信	10357632B	瀚亞非洲基金-南非幣	ZAR	9.76	9.77	-0.01
AA2	A0007	瀚亞投信	14692623	瀚亞美國高科技基金	TWD	14.69	14.55	0.14
AA1	A0007	瀚亞投信	17603899	瀚亞電通網基金	TWD	10.52	10.39	0.13
AA2	A0007	瀚亞投信	17611814	瀚亞歐洲基金	TWD	10.53	10.4	0.13
AB1	A0007	瀚亞投信	18036769	瀚亞理財通基金	TWD	19.13	19.09	0.04
AA2	A0007	瀚亞投信	21704130	瀚亞印度基金	TWD	16.24	16.16	0.08
AA2	A0007	瀚亞投信	25633559	瀚亞巴西基金	TWD	5.42	5.38	0.04
AC23	A0007	瀚亞投信	26257384A	瀚亞全球高收益債券基金A-新台幣	TWD	12.4134	12.3904	0.023
AC23	A0007	瀚亞投信	26257384B	瀚亞全球高收益債券基金B-新台幣	TWD	10.2285	10.2555	-0.027
AC23	A0007	瀚亞投信	26257384C	瀚亞全球高收益債券基金C-新台幣	TWD	12.2643	12.306	-0.0417
AC23	A0007	瀚亞投信	26257384D	瀚亞全球高收益債券基金A-美元	USD	10.0454	10.029	0.0164
AC23	A0007	瀚亞投信	26257384E	瀚亞全球高收益債券基金B-美元	USD	10.0454	10.029	0.0164
AC23	A0007	瀚亞投信	26257384F	瀚亞全球高收益債券基金A-澳幣	AUD	9.9352	10.0269	-0.0917
AC23	A0007	瀚亞投信	26257384G	瀚亞全球高收益債券基金B-澳幣	AUD	9.9352	10.0269	-0.0917
AA2	A0007	瀚亞投信	26384902	瀚亞中國基金	TWD	10.83	10.66	0.17
AC21	A0007	瀚亞投信	31835499A	瀚亞新興亞洲當地貨幣債券基金A類型	TWD	9.638	9.6046	0.0334
AC21	A0007	瀚亞投信	31835499B	瀚亞新興亞洲當地貨幣債券基金B類型	TWD	8.9234	8.9277	-0.0043
AC23	A0007	瀚亞投信	31902573A	瀚亞縱橫全球高收益債券基金A類型	TWD	10.2195	10.207	0.0125
AC23	A0007	瀚亞投信	31902573B	瀚亞縱橫全球高收益債券基金B類型	TWD	9.5849	9.6231	-0.0382
AC21	A0007	瀚亞投信	31999540A	瀚亞新興南非蘭特債券基金A類型	ZAR	9.7863	9.7779	0.0084
AC21	A0007	瀚亞投信	31999540B	瀚亞新興南非蘭特債券基金B類型	ZAR	9.7863	9.7778	0.0085
AA2	A0007	瀚亞投信	48733897	瀚亞亞太高股息基金	TWD	12.7	12.59	0.11
AE22	A0007	瀚亞投信	48801000A	瀚亞精選傘型基金之債券精選組合基金A類型	TWD	12.8237	12.8069	0.0168
AE22	A0007	瀚亞投信	48801000B	瀚亞精選傘型基金之債券精選組合基金B類型	TWD	12.4801	12.5028	-0.0227
AE21	A0007	瀚亞投信	48801016	瀚亞精選傘型基金之趨勢精選組合基金	TWD	12.91	12.83	0.08
AG	A0007	瀚亞投信	48836541A	瀚亞亞太不動產證券化證券投資信託基金A類型	TWD	8.72	8.66	0.06
AG	A0007	瀚亞投信	48836541B	瀚亞亞太不動產證券化證券投資信託基金B類型	TWD	8.55	8.49	0.06
AA2	A0007	瀚亞投信	48885958	瀚亞亞太基礎建設基金	TWD	10.59	10.5	0.09
AA1	A0007	瀚亞投信	81595924	瀚亞中小型股基金	TWD	13.39	13.28	0.11
AD1	A0007	瀚亞投信	83867345	瀚亞威寶貨幣市場基金	TWD	13.2982	13.298	0.0002
AA1	A0007	瀚亞投信	92003102	瀚亞高科技基金	TWD	42.86	42.37	0.49
AA1	A0007	瀚亞投信	92012572	瀚亞外銷基金	TWD	27.36	27.26	0.1
AA1	A0007	瀚亞投信	97990696	瀚亞菁華基金	TWD	16	15.91	0.09
AE23	A0007	瀚亞投信	99967806A	瀚亞質量精選組合基金A類型	TWD	12.5352	12.489	0.0462
AE23	A0007	瀚亞投信	99967806B	瀚亞質量精選組合基金B類型	TWD	12.5309	12.4848	0.0461
AA1	A0008	保德信投信	01032183	保德信高成長基金	TWD	69.29	69.15	0.14
AA2	A0008	保德信投信	10307155	保德信全球消費商機基金	TWD	14.56	14.42	0.14
AA1	A0008	保德信投信	13528977	保德信台商全方位基金	TWD	25.22	24.93	0.29
AA2	A0008	保德信投信	14692638	保德信全球醫療生化基金	TWD	27.52	27.31	0.21
AA1	A0008	保德信投信	17602625	保德信新世紀基金	TWD	8.9	8.85	0.05
AB1	A0008	保德信投信	18044064	保德信金平衡基金	TWD	22.08	22.02	0.06
AC12	A0008	保德信投信	20089122	保德信瑞騰基金	TWD	15.1321	15.1317	0.0004
AA1	A0008	保德信投信	20097447	保德信第一基金	TWD	19.76	19.54	0.22
AA2	A0008	保德信投信	25618488	保德信全球優質股息成長基金	TWD	12.18	12.03	0.15
AA2	A0008	保德信投信	25674811	保德信拉丁美洲基金	TWD	7.5	7.37	0.13
AC21	A0008	保德信投信	26263055A	保德信新興市場債券基金-累積型(A)	TWD	9.9407	9.9319	0.0088
AC21	A0008	保德信投信	26263055B	保德信新興市場債券基金-季配息型(B)	TWD	8.5276	8.52	0.0076
AA2	A0008	保德信投信	26290779	保德信中國品牌基金	TWD	8.68	8.73	-0.05
AC21	A0008	保德信投信	26320990A	保德信亞洲新興市場債券基金-累積型(A)	TWD	10.4027	10.4109	-0.0082
AC21	A0008	保德信投信	26320990B	保德信亞洲新興市場債券基金-季配息型(B)	TWD	9.487	9.4945	-0.0075
AA2	A0008	保德信投信	31814924	保德信大俄羅斯基金	TWD	10.11	10	0.11
AE22	A0008	保德信投信	31832319A	保德信好時債組合基金-累積型(A)	TWD	10.4845	10.4769	0.0076
AE22	A0008	保德信投信	31832319B	保德信好時債組合基金-月配息型(B)	TWD	10.1146	10.1072	0.0074
AC21	A0008	保德信投信	31968075A	保德信新興市場企業債券基金-累積型(A)	TWD	10.0396	10.0371	0.0025
AC21	A0008	保德信投信	31968075B	保德信新興市場企業債券基金-月配息型(B)	TWD	9.7509	9.7485	0.0024
AE23	A0008	保德信投信	48803942	保德信新興趨勢組合基金	TWD	10.06	9.91	0.15
AE23	A0008	保德信投信	48844280	保德信歐洲組合基金	TWD	10.43	10.33	0.1
AA2	A0008	保德信投信	48938250	保德信全球資源基金	TWD	8.33	8.21	0.12
AA2	A0008	保德信投信	48970455	保德信全球基礎建設基金	TWD	10.74	10.62	0.12
AA1	A0008	保德信投信	73990649	保德信科技島基金	TWD	16.87	16.73	0.14
