基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-10-08,23.970000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-10-09,24.070000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-10-08,21.250000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-10-09,21.200000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-10-08,17.080000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-10-09,17.090000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-10-08,15.140000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-10-09,15.050000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-10-08,20.890000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-10-09,20.900000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-10-08,21.240000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-10-09,21.260000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-10-08,25.260000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-10-09,25.320000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-10-08,29.350000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-10-09,29.240000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-10-08,26.020000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-10-09,25.750000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-10-08,21.670000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-10-09,21.590000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-10-08,28.840000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-10-09,28.960000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-10-08,25.580000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-10-09,25.500000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-10-08,27.570000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-10-09,27.680000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-10-08,13.450000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-10-09,13.510000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-10-08,15.380000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-10-09,15.420000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-10-08,13.640000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-10-09,13.580000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-10-08,14.200000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-10-09,14.230000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-10-08,6.730000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-10-09,6.740000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-10-08,6.400000
