基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-09-07,23.590000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-09-08,23.650000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-09-07,21.140000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-09-08,21.140000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-09-08,17.000000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-09-08,15.200000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-09-08,20.800000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-09-08,21.140000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-09-07,25.390000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-09-08,25.390000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-09-08,27.310000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-09-08,24.420000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-09-08,20.170000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-09-07,29.180000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-09-08,29.240000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-09-07,26.150000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-09-08,26.140000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-09-07,27.910000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-09-08,27.960000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-09-07,13.670000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-09-08,13.700000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-09-07,15.400000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-09-08,15.410000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-09-07,13.800000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-09-08,13.780000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-09-07,14.220000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-09-08,14.230000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-09-07,6.770000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-09-08,6.770000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-09-07,6.440000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-09-08,6.440000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-09-07,15.630000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-09-08,15.630000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-09-07,17.720000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-09-08,17.720000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-09-07,15.880000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-09-08,15.840000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-09-07,18.790000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-09-08,18.790000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-09-07,14.460000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-09-08,14.460000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-09-07,8.290000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-09-08,8.290000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-09-08,33.520000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-09-07,24.740000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-09-08,24.750000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-09-07,61.570000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-09-08,61.580000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-09-07,55.180000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-09-08,55.060000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-09-07,23.430000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-09-08,23.440000
