基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-10-02,23.680000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-10-05,23.860000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-10-02,21.000000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-10-05,21.280000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-10-02,16.700000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-10-05,17.000000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-10-02,14.810000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-10-05,15.160000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-10-02,20.430000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-10-05,20.790000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-10-02,20.770000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-10-05,21.140000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-10-02,25.070000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-10-05,25.140000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-10-02,26.930000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-10-05,27.770000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-10-02,23.880000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-10-05,24.770000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-10-02,19.880000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-10-05,20.510000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-10-02,28.250000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-10-05,28.440000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-10-02,25.060000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-10-05,25.360000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-10-02,27.010000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-10-05,27.190000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-10-02,13.180000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-10-05,13.260000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-10-02,15.270000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-10-05,15.320000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-10-02,13.540000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-10-05,13.660000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-10-02,14.090000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-10-05,14.130000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-10-02,6.680000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-10-05,6.700000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-10-02,6.350000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-10-05,6.370000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-10-02,15.490000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-10-05,15.540000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-10-02,17.500000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-10-05,17.550000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-10-02,15.520000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-10-05,15.650000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-10-02,18.550000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-10-05,18.590000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-10-02,14.210000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-10-05,14.250000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-10-02,8.150000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-10-05,8.170000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-10-02,33.110000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-10-05,33.620000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-10-02,24.470000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-10-05,24.630000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-10-02,60.890000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-10-05,61.280000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-10-02,54.000000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-10-05,54.660000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-10-02,23.160000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-10-05,23.320000
000EPCEMDIEP,天利(盧森堡)-新興市場債券基金(歐元避險配息),2015-10-02,10.850000
000EPCEMDIEP,天利(盧森堡)-新興市場債券基金(歐元避險配息),2015-10-05,10.920000
000EPCEMDIUP,天利(盧森堡)-新興市場債券基金(美元配息),2015-10-02,11.870000
000EPCEMDIUP,天利(盧森堡)-新興市場債券基金(美元配息),2015-10-05,11.940000
000EPCEUEI,天利(盧森堡)-泛歐洲股票基金(歐元),2015-10-02,55.860000
