基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-09-28,23.390000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-09-29,23.260000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-09-30,23.470000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-09-28,20.870000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-09-29,20.730000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-09-30,21.020000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-09-28,16.110000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-09-29,16.110000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-09-30,16.430000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-09-28,14.370000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-09-29,14.350000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-09-30,14.720000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-09-28,19.700000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-09-29,19.700000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-09-30,20.090000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-09-28,20.030000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-09-29,20.030000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-09-30,20.420000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-09-28,25.060000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-09-29,24.950000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-09-30,24.890000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-09-28,25.260000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-09-29,25.230000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-09-30,25.820000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-09-28,22.540000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-09-29,22.490000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-09-30,23.130000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-09-28,18.660000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-09-29,18.630000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-09-30,19.060000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-09-28,28.430000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-09-29,28.320000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-09-30,28.360000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-09-28,25.370000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-09-29,25.240000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-09-30,25.400000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-09-28,27.180000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-09-29,27.080000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-09-30,27.110000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-09-28,13.260000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-09-29,13.210000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-09-30,13.230000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-09-28,15.260000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-09-29,15.210000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-09-30,15.240000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-09-28,13.610000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-09-29,13.550000
