基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-09-04,23.610000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-09-07,23.590000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-09-04,21.240000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-09-07,21.140000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-09-04,16.570000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-09-04,14.900000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-09-04,20.270000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-09-04,20.600000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-09-04,25.390000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-09-07,25.390000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-09-04,26.890000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-09-04,24.190000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-09-04,19.850000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-09-04,29.180000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-09-07,29.180000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-09-04,26.250000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-09-07,26.150000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-09-04,27.910000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-09-07,27.910000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-09-04,13.670000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-09-07,13.670000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-09-04,15.400000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-09-07,15.400000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-09-04,13.860000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-09-07,13.800000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-09-04,14.220000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-09-07,14.220000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-09-04,6.770000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-09-07,6.770000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-09-04,6.440000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-09-07,6.440000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-09-04,15.630000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-09-07,15.630000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-09-04,17.720000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-09-07,17.720000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-09-04,15.940000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-09-07,15.880000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-09-04,18.790000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-09-07,18.790000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-09-04,14.460000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-09-07,14.460000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-09-04,8.290000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-09-07,8.290000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-09-04,32.680000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-09-04,24.750000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-09-07,24.740000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-09-04,61.580000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-09-07,61.570000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-09-04,55.400000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-09-07,55.180000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-09-04,23.440000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-09-07,23.430000
000EPCEMDIEP,天利(盧森堡)-新興市場債券基金(歐元避險配息),2015-09-04,11.030000
000EPCEMDIEP,天利(盧森堡)-新興市場債券基金(歐元避險配息),2015-09-07,11.030000
000EPCEMDIUP,天利(盧森堡)-新興市場債券基金(美元配息),2015-09-04,12.060000
000EPCEMDIUP,天利(盧森堡)-新興市場債券基金(美元配息),2015-09-07,12.060000
000EPCEUEI,天利(盧森堡)-泛歐洲股票基金(歐元),2015-09-04,56.550000
000EPCEUEI,天利(盧森堡)-泛歐洲股票基金(歐元),2015-09-07,56.860000
000EPCEUEIU,天利(盧森堡)-泛歐洲股票基金(美元),2015-09-04,62.860000
000EPCEUEIU,天利(盧森堡)-泛歐洲股票基金(美元),2015-09-07,63.450000
000EPCEUIE,天利(盧森堡)-泛歐洲股票基金I(歐元),2015-09-04,38.030000
000EPCEUIE,天利(盧森堡)-泛歐洲股票基金I(歐元),2015-09-07,38.250000
000EPCEUIEU,天利(盧森堡)-泛歐洲股票基金I(美元),2015-09-04,42.270000
000EPCEUIEU,天利(盧森堡)-泛歐洲股票基金I(美元),2015-09-07,42.680000
000EPCGSBI,天利(盧森堡)-環球資產配置基金(美元),2015-09-04,33.170000
000EPCGSBI,天利(盧森堡)-環球資產配置基金(美元),2015-09-07,33.140000
000EPCGSBIE,天利(盧森堡)-環球資產配置基金(歐元),2015-09-04,29.840000
000EPCGSBIE,天利(盧森堡)-環球資產配置基金(歐元),2015-09-07,29.700000
000EPCGSBIEH,天利(盧森堡)-環球資產配置基金(歐元避險),2015-09-04,24.800000
000EPCGSBIEH,天利(盧森堡)-環球資產配置基金(歐元避險),2015-09-07,24.780000
000EPCGSBIEP,天利(盧森堡)-環球資產配置基金(歐元避險配息),2015-09-04,13.210000
000EPCGSBIEP,天利(盧森堡)-環球資產配置基金(歐元避險配息),2015-09-07,13.200000
000EPCGSBIUP,天利(盧森堡)-環球資產配置基金(美元配息),2015-09-04,13.630000
000EPCGSBIUP,天利(盧森堡)-環球資產配置基金(美元配息),2015-09-07,13.620000
000EPCLCEI,天利(盧森堡)-北美基金(美元),2015-09-04,49.120000
000EPCLCEIE,天利(盧森堡)-北美基金(歐元),2015-09-04,44.190000
000EPCLCEIEH,天利(盧森堡)-北美基金(歐元避險),2015-09-04,31.790000
000EPCLCIU,天利(盧森堡)-北美基金I(美元),2015-09-04,31.880000
000EPCLCIUE,天利(盧森堡)-北美基金I(歐元),2015-09-04,28.680000
000EPCWDEI,天利(盧森堡)-全球焦點基金(美元),2015-09-04,41.290000
000EPCWDEI,天利(盧森堡)-全球焦點基金(美元),2015-09-07,41.390000
000EPCWDEIE,天利(盧森堡)-全球焦點基金(歐元),2015-09-04,37.150000
000EPCWDEIE,天利(盧森堡)-全球焦點基金(歐元),2015-09-07,37.090000
000EPCWDEIEH,天利(盧森堡)-全球焦點基金(歐元避險),2015-09-04,27.590000
000EPCWDEIEH,天利(盧森堡)-全球焦點基金(歐元避險),2015-09-07,27.660000
000SBEMDI,天利(盧森堡)-新興市場債券基金(上銀金鑽類股美元),2015-09-04,24.910000
000SBEMDI,天利(盧森堡)-新興市場債券基金(上銀金鑽類股美元),2015-09-07,24.900000
000SBEMDIE,天利(盧森堡)-新興市場債券基金(上銀金鑽類股歐元),2015-09-04,22.410000
000SBEMDIE,天利(盧森堡)-新興市場債券基金(上銀金鑽類股歐元),2015-09-07,22.320000
000SBEMDIUP,天利(盧森堡)-新興市場債券基金(上銀金鑽類股美元配息),2015-09-04,11.680000
000SBEMDIUP,天利(盧森堡)-新興市場債券基金(上銀金鑽類股美元配息),2015-09-07,11.680000
000TGEDINALN,天利投資專業基金-天利全球股票收入基金第二類淨累計(美元),2015-09-04,2.441400
000TGEDINALN,天利投資專業基金-天利全球股票收入基金第二類淨累計(美元),2015-09-07,2.424800
000TGEDINALN,天利投資專業基金-天利全球股票收入基金第二類淨累計(美元),2015-09-08,2.471500
000TGEDINILN,天利投資專業基金-天利全球股票收入基金第二類淨收入(美元),2015-09-04,1.667800
000TGEDINILN,天利投資專業基金-天利全球股票收入基金第二類淨收入(美元),2015-09-07,1.656500
000TGEDINILN,天利投資專業基金-天利全球股票收入基金第二類淨收入(美元),2015-09-08,1.688400
000TGEDRNALN,天利投資專業基金-天利全球股票收入基金第一類淨累計(美元),2015-09-04,2.336100
000TGEDRNALN,天利投資專業基金-天利全球股票收入基金第一類淨累計(美元),2015-09-07,2.320200
000TGEDRNALN,天利投資專業基金-天利全球股票收入基金第一類淨累計(美元),2015-09-08,2.364800
000TGEDRNILN,天利投資專業基金-天利全球股票收入基金第一類淨收入(美元),2015-09-04,1.605700
000TGEDRNILN,天利投資專業基金-天利全球股票收入基金第一類淨收入(美元),2015-09-07,1.594700
000TGEDRNILN,天利投資專業基金-天利全球股票收入基金第一類淨收入(美元),2015-09-08,1.625400
000TGEEINALN,天利投資專業基金-天利全球股票收入基金第二類淨累計(歐元),2015-09-04,2.192100
000TGEEINALN,天利投資專業基金-天利全球股票收入基金第二類淨累計(歐元),2015-09-07,2.174600
000TGEEINALN,天利投資專業基金-天利全球股票收入基金第二類淨累計(歐元),2015-09-08,2.215500
000TGEEINILN,天利投資專業基金-天利全球股票收入基金第二類淨收入(歐元),2015-09-04,1.497500
000TGEEINILN,天利投資專業基金-天利全球股票收入基金第二類淨收入(歐元),2015-09-07,1.485600
000TGEEINILN,天利投資專業基金-天利全球股票收入基金第二類淨收入(歐元),2015-09-08,1.513600
000TGEERNALN,天利投資專業基金-天利全球股票收入基金第一類淨累計(歐元),2015-09-04,2.097500
000TGEERNALN,天利投資專業基金-天利全球股票收入基金第一類淨累計(歐元),2015-09-07,2.080800
000TGEERNALN,天利投資專業基金-天利全球股票收入基金第一類淨累計(歐元),2015-09-08,2.119900
000TGEERNILN,天利投資專業基金-天利全球股票收入基金第一類淨收入(歐元),2015-09-04,1.441700
