基金代碼,基金名稱,日期,基金淨值
000TGEDINALN,天利投資專業基金-天利全球股票收入基金第二類淨累計(美元),2015-09-24,2.413300
000TGEDINILN,天利投資專業基金-天利全球股票收入基金第二類淨收入(美元),2015-09-24,1.648700
000TGEDRNALN,天利投資專業基金-天利全球股票收入基金第一類淨累計(美元),2015-09-24,2.308500
000TGEDRNILN,天利投資專業基金-天利全球股票收入基金第一類淨收入(美元),2015-09-24,1.586700
000TGEEINALN,天利投資專業基金-天利全球股票收入基金第二類淨累計(歐元),2015-09-24,2.148900
000TGEEINILN,天利投資專業基金-天利全球股票收入基金第二類淨收入(歐元),2015-09-24,1.468000
000TGEERNALN,天利投資專業基金-天利全球股票收入基金第一類淨累計(歐元),2015-09-24,2.055600
000TGEERNILN,天利投資專業基金-天利全球股票收入基金第一類淨收入(歐元),2015-09-24,1.412800
0080,恒生H股指數股票型基金,2015-09-24,96.920000
0081,恒生指數股票型基金,2015-09-24,216.820000
008201,標智上證50中國指數基金,2015-09-24,19.541900
0125,富蘭克林坦伯頓全球投資系列-全球核心策略基金歐元A(Ydis)股,2015-09-24,9.810000
0152,富蘭克林坦伯頓全球投資系列-全球核心策略基金美元A(acc)股,2015-09-24,12.010000
0154,富蘭克林坦伯頓全球投資系列-全球核心策略基金歐元A(acc)股,2015-09-24,10.710000
0270,富蘭克林坦伯頓全球投資系列-泰國基金美元B(acc)股,2015-09-24,16.460000
0271,富蘭克林坦伯頓全球投資系列-中小型企業基金美元B(acc)股,2015-09-24,8.640000
0272,富蘭克林坦伯頓全球投資系列-拉丁美洲基金美元B(acc)股,2015-09-24,7.510000
0273,富蘭克林坦伯頓全球投資系列-東歐基金美元B(acc)股,2015-09-24,4.310000
0274,富蘭克林坦伯頓全球投資系列-潛力歐洲基金美元B(acc)股,2015-09-24,8.330000
0275,富蘭克林坦伯頓全球投資系列-歐元全球基金美元B(acc)股,2015-09-24,9.490000
0280,富蘭克林坦伯頓全球投資系列-美國機會基金歐元A(acc)股,2015-09-24,10.630000
0287,富蘭克林坦伯頓全球投資系列－全球債券總報酬基金歐元A(acc)股,2015-09-24,23.970000
0349,富蘭克林坦伯頓全球投資系列－全球債券總報酬基金歐元A(Mdis)股,2015-09-24,14.110000
0352,富蘭克林坦伯頓全球投資系列-日本基金美元A(acc)股,2015-09-24,6.870000
0358,富蘭克林坦伯頓全球投資系列-東歐基金美元A(acc)股,2015-09-24,19.310000
0361,富蘭克林坦伯頓全球投資系列-印度基金美元A(acc)股,2015-09-24,30.050000
0363,富蘭克林坦伯頓全球投資系列-印度基金美元B(acc)股,2015-09-24,26.450000
0375,富蘭克林坦伯頓全球投資系列－全球房地產基金美元A(acc)股,2015-09-24,10.920000
0376,富蘭克林坦伯頓全球投資系列－全球房地產基金美元A(Qdis)股,2015-09-24,9.250000
0378,富蘭克林坦伯頓全球投資系列－全球房地產基金美元B(Qdis)股,2015-09-24,8.880000
0384,富蘭克林坦伯頓全球投資系列-亞洲債券基金美元A(acc)股,2015-09-24,16.460000
0385,富蘭克林坦伯頓全球投資系列-亞洲債券基金美元A(Mdis)股,2015-09-24,11.930000
0387,富蘭克林坦伯頓全球投資系列-亞洲債券基金美元B(Mdis)股,2015-09-24,11.850000
0419,富蘭克林坦伯頓全球投資系列-天然資源基金美元A(acc)股,2015-09-24,5.900000
0422,富蘭克林坦伯頓全球投資系列-天然資源基金歐元A(acc)股,2015-09-24,5.270000
0426,富蘭克林坦伯頓全球投資系列-精選收益基金美元A(acc)股,2015-09-24,14.100000
0427,富蘭克林坦伯頓全球投資系列-精選收益基金美元A(Mdis)股,2015-09-24,10.370000
0429,富蘭克林坦伯頓全球投資系列-精選收益基金歐元A(Mdis)股,2015-09-24,9.240000
0430,富蘭克林坦伯頓全球投資系列-精選收益基金美元B(Mdis)股,2015-09-24,10.300000
0433,富蘭克林坦伯頓全球投資系列-新興國家小型企業基金美元A(acc)股,2015-09-24,9.440000
0434,富蘭克林坦伯頓全球投資系列-新興國家小型企業基金美元A(Ydis)股,2015-09-24,9.070000
0437,富蘭克林坦伯頓全球投資系列-新興國家小型企業基金歐元A(acc)股,2015-09-24,12.020000
0486,富蘭克林坦伯頓全球投資系列-歐洲高收益基金歐元A(Mdis)股,2015-09-24,6.190000
0533,富蘭克林坦伯頓全球投資系列-成長(歐元)基金美元A(acc)股,2015-09-24,16.330000
0549,富蘭克林坦伯頓全球投資系列-全球債券基金美元A(acc)股,2015-09-24,26.750000
0552,富蘭克林坦伯頓全球投資系列-互利歐洲基金歐元A(Ydis)股,2015-09-24,19.780000
0558,富蘭克林坦伯頓全球投資系列-東歐基金歐元A(Ydis)股,2015-09-24,17.030000
0561,富蘭克林坦伯頓全球投資系列－潛力歐洲基金歐元A(Ydis)股,2015-09-24,15.750000
0575,富蘭克林坦伯頓全球投資系列-金磚四國基金美元A(acc)股,2015-09-24,11.160000
0587,富蘭克林坦伯頓全球投資系列-全球股票收益基金美元A穩定月配息股,2015-09-24,8.900000
0588,富蘭克林坦伯頓全球投資系列-全球股票收益基金美元B(Qdis)股,2015-09-24,8.640000
0592,富蘭克林坦伯頓全球投資系列-互利全球領航基金美元A(acc)股,2015-09-24,15.850000
0593,富蘭克林坦伯頓全球投資系列-互利全球領航基金歐元A(acc)股,2015-09-24,17.090000
0595,富蘭克林坦伯頓全球投資系列-互利全球領航基金美元B(acc)股,2015-09-24,13.940000
0613,富蘭克林坦伯頓全球投資系列－成長(歐元)基金歐元A(Ydis)股,2015-09-24,14.850000
0651,富蘭克林坦伯頓全球投資系列－全球債券總報酬基金美元A(acc)股,2015-09-24,26.920000
0652,富蘭克林坦伯頓全球投資系列－全球債券總報酬基金美元A(Mdis)股,2015-09-24,15.780000
0653,富蘭克林坦伯頓全球投資系列－全球債券總報酬基金美元B(acc)股,2015-09-24,22.540000
0654,富蘭克林坦伯頓全球投資系列－全球債券總報酬基金美元B(Mdis)股,2015-09-24,15.640000
0661,富蘭克林坦伯頓全球投資系列－全球債券基金歐元A(Ydis)股,2015-09-24,16.980000
0663,富蘭克林坦伯頓全球投資系列－全球債券總報酬基金歐元A(Ydis)股,2015-09-24,14.280000
0670,富蘭克林坦伯頓全球投資系列-美國中小成長基金美元B(acc)股,2015-09-24,25.650000
0676,富蘭克林坦伯頓全球投資系列-全球債券基金歐元A(Mdis)股,2015-09-24,16.790000
0708,富蘭克林坦伯頓全球投資系列-美國政府基金美元AX(acc)股,2015-09-24,15.430000
0750,富蘭克林坦伯頓全球投資系列-公司債基金美元A(acc)股,2015-09-24,15.300000
