基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-06-11,24.520000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-06-12,24.530000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-06-15,24.460000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-06-11,21.830000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-06-12,21.770000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-06-15,21.730000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-06-11,18.180000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-06-12,18.070000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-06-15,17.980000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-06-11,16.180000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-06-12,16.030000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-06-15,15.980000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-06-11,22.200000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-06-12,22.070000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-06-15,21.960000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-06-11,22.520000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-06-12,22.380000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-06-15,22.280000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-06-11,25.870000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-06-12,25.890000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-06-15,25.870000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-06-11,32.350000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-06-12,31.910000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-06-15,31.840000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-06-11,28.800000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-06-12,28.320000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-06-15,28.290000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-06-11,23.800000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-06-12,23.480000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-06-15,23.420000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-06-11,29.420000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-06-12,29.390000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-06-15,29.340000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-06-11,26.180000
