基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-07-16,24.620000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-07-17,24.700000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-07-20,24.690000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-07-16,22.580000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-07-17,22.760000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-07-20,22.730000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-07-16,18.160000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-07-17,18.240000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-07-20,18.280000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-07-16,16.650000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-07-17,16.810000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-07-20,16.830000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-07-16,22.180000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-07-17,22.290000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-07-20,22.340000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-07-16,22.510000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-07-17,22.620000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-07-20,22.670000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-07-16,25.940000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-07-17,25.970000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-07-20,25.990000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-07-16,30.990000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-07-17,30.680000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-07-20,30.270000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-07-16,28.420000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-07-17,28.270000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-07-20,27.860000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-07-16,22.800000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-07-17,22.570000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-07-20,22.260000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-07-16,29.710000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-07-17,29.550000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-07-20,29.520000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-07-16,27.240000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-07-17,27.220000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-07-20,27.180000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-07-16,28.420000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-07-17,28.260000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-07-20,28.240000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-07-16,14.040000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-07-17,13.960000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-07-20,13.950000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-07-16,15.770000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-07-17,15.790000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-07-20,15.790000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-07-16,14.470000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-07-17,14.550000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-07-20,14.540000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-07-16,14.580000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-07-17,14.600000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-07-20,14.590000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-07-16,7.000000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-07-17,7.000000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-07-20,7.000000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-07-16,6.650000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-07-17,6.660000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-07-20,6.660000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-07-16,15.990000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-07-17,16.010000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-07-20,16.010000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-07-16,18.120000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-07-17,18.150000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-07-20,18.160000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-07-16,16.620000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-07-17,16.720000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-07-20,16.710000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-07-16,19.220000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-07-17,19.240000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-07-20,19.250000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-07-16,14.920000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-07-17,14.940000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-07-20,14.950000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-07-16,8.550000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-07-17,8.560000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-07-20,8.560000
000AMGEMIU,天利(盧森堡)-新興市場公司債券基金I(美元),2015-07-16,10.160000
000AMGEMIU,天利(盧森堡)-新興市場公司債券基金I(美元),2015-07-17,10.170000
000AMGEMIU,天利(盧森堡)-新興市場公司債券基金I(美元),2015-07-20,10.180000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-07-16,35.940000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-07-17,36.140000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-07-20,36.200000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-07-16,25.390000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-07-17,25.390000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-07-20,25.390000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-07-16,63.280000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-07-17,63.300000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-07-20,63.280000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-07-16,58.040000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-07-17,58.320000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-07-20,58.250000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-07-16,24.070000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-07-17,24.080000
000EPCEMDIEH,天利(盧森堡)-新興市場債券基金(歐元避險),2015-07-20,24.070000
000EPCEMDIEP,天利(盧森堡)-新興市場債券基金(歐元避險配息),2015-07-16,11.430000
000EPCEMDIEP,天利(盧森堡)-新興市場債券基金(歐元避險配息),2015-07-17,11.430000
000EPCEMDIEP,天利(盧森堡)-新興市場債券基金(歐元避險配息),2015-07-20,11.430000
000EPCEMDIUP,天利(盧森堡)-新興市場債券基金(美元配息),2015-07-16,12.510000
000EPCEMDIUP,天利(盧森堡)-新興市場債券基金(美元配息),2015-07-17,12.510000
000EPCEMDIUP,天利(盧森堡)-新興市場債券基金(美元配息),2015-07-20,12.510000
000EPCEUEI,天利(盧森堡)-泛歐洲股票基金(歐元),2015-07-16,63.900000
