基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-08-17,24.400000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-08-18,24.380000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-08-17,22.030000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-08-18,22.090000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-08-17,18.040000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-08-18,17.980000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-08-17,16.290000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-08-18,16.290000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-08-17,22.030000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-08-18,21.950000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-08-17,22.380000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-08-18,22.300000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-08-17,25.760000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-08-18,25.730000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-08-17,29.620000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-08-18,29.400000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-08-17,26.740000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-08-18,26.640000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-08-17,21.780000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-08-18,21.620000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-08-17,29.170000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-08-18,29.170000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-08-17,26.340000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-08-18,26.440000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-08-17,27.910000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-08-18,27.900000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-08-17,13.730000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-08-18,13.730000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-08-17,15.520000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-08-18,15.510000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-08-17,14.010000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-08-18,14.060000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-08-17,14.330000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-08-18,14.320000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-08-17,6.850000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-08-18,6.850000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-08-17,6.520000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-08-18,6.510000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-08-17,15.740000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-08-18,15.730000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-08-17,17.990000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-08-18,17.970000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-08-17,16.250000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-08-18,16.290000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-08-17,19.070000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-08-18,19.050000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-08-17,14.740000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-08-18,14.730000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-08-17,8.450000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-08-18,8.440000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-08-17,35.510000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-08-18,35.390000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-08-17,24.980000
000AMXEMDIEH,天利(盧森堡)-新興市場債券基金I(歐元避險),2015-08-18,24.940000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-08-17,62.230000
000EPCEMDI,天利(盧森堡)-新興市場債券基金(美元),2015-08-18,62.130000
000EPCEMDIE,天利(盧森堡)-新興市場債券基金(歐元),2015-08-17,56.200000
