基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-07-31,24.490000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-08-03,24.500000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-07-31,22.170000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-08-03,22.330000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-07-31,18.070000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-08-03,18.040000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-07-31,16.360000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-08-03,16.440000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-07-31,22.070000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-08-03,22.040000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-07-31,22.410000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-08-03,22.380000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-07-31,25.900000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-08-03,25.910000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-07-31,29.730000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-08-03,29.240000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-07-31,26.910000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-08-03,26.650000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-07-31,21.880000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-08-03,21.530000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-07-31,29.450000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-08-03,29.440000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-07-31,26.660000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-08-03,26.830000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-07-31,28.170000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-08-03,28.160000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-07-31,13.860000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-08-03,13.850000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-07-31,15.660000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-08-03,15.640000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-07-31,14.170000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-08-03,14.250000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-07-31,14.470000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-08-03,14.450000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-07-31,6.910000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-08-03,6.900000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-07-31,6.570000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-08-03,6.570000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-07-31,15.880000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-08-03,15.850000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-07-31,18.100000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-08-03,18.100000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-07-31,16.380000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-08-03,16.500000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-07-31,19.180000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-08-03,19.190000
