基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-07-22,24.650000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-07-23,24.590000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-07-24,24.490000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-07-22,22.630000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-07-23,22.400000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-07-24,22.340000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-07-22,18.180000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-07-23,18.120000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-07-24,17.850000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-07-22,16.690000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-07-23,16.500000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-07-24,16.270000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-07-22,22.210000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-07-23,22.120000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-07-24,21.790000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-07-22,22.540000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-07-23,22.460000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-07-24,22.120000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-07-22,25.970000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-07-23,25.950000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-07-24,25.910000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-07-22,29.910000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-07-23,29.750000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-07-24,29.280000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-07-22,27.460000
