基金代碼,基金名稱,日期,基金淨值
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-10-20,24.160000
000AEFGLIU,天利(盧森堡)-環球資產配置基金I(美元),2015-10-21,24.150000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-10-20,21.300000
000AEFGLIUE,天利(盧森堡)-環球資產配置基金I(歐元),2015-10-21,21.270000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-10-20,17.350000
000AMEFEUA,天利(盧森堡)-美國選擇基金(美元),2015-10-21,17.260000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-10-20,15.300000
000AMEFEUAE,天利(盧森堡)-美國選擇基金(歐元),2015-10-21,15.200000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-10-20,21.210000
000AMEFEUAEH,天利(盧森堡)-美國選擇基金(歐元避險),2015-10-21,21.100000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-10-20,21.580000
000AMEFIEH,天利(盧森堡)-美國選擇基金I(歐元避險),2015-10-21,21.470000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-10-20,25.560000
000AMEGEMIEH,天利(盧森堡)-新興市場公司債券基金I(歐元避險),2015-10-21,25.580000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-10-20,28.710000
000AMEGLEE,天利(盧森堡)-全球能源股票基金(美元),2015-10-21,28.480000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-10-20,25.310000
000AMEGLEEE,天利(盧森堡)-全球能源股票基金(歐元),2015-10-21,25.090000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-10-20,21.200000
000AMEGLEEEH,天利(盧森堡)-全球能源股票基金(歐元避險),2015-10-21,21.030000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-10-20,29.150000
000AMEHIBA,天利(盧森堡)-美國高收入債券基金(美元),2015-10-21,29.180000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-10-20,25.700000
000AMEHIBAE,天利(盧森堡)-美國高收入債券基金(歐元),2015-10-21,25.700000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-10-20,27.850000
000AMEHIBAEH,天利(盧森堡)-美國高收入債券基金(歐元避險),2015-10-21,27.880000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-10-20,13.590000
000AMEHIBAUP,天利(盧森堡)-美國高收入債券基金(美元配息),2015-10-21,13.610000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-10-20,15.530000
000AMESTAU,天利(盧森堡)-全球新興市場短期債券基金(美元),2015-10-21,15.510000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-10-20,13.690000
000AMESTAUE,天利(盧森堡)-全球新興市場短期債券基金(歐元),2015-10-21,13.660000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-10-20,14.330000
000AMESTAUEH,天利(盧森堡)-全球新興市場短期債券基金(歐元避險),2015-10-21,14.310000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-10-20,6.790000
000AMESTAUEP,天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),2015-10-21,6.780000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-10-20,6.460000
000AMESTAUUP,天利(盧森堡)-全球新興市場短期債券基金(美元配息),2015-10-21,6.450000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-10-20,15.760000
000AMEXIEH,天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),2015-10-21,15.740000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-10-20,17.840000
000AMGEMAU,天利(盧森堡)-新興市場公司債券基金(美元),2015-10-21,17.860000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-10-20,15.730000
000AMGEMAUE,天利(盧森堡)-新興市場公司債券基金(歐元),2015-10-21,15.730000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-10-20,18.900000
000AMGEMAUEH,天利(盧森堡)-新興市場公司債券(歐元避險),2015-10-21,18.920000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-10-20,14.480000
000AMGEMAUEP,天利(盧森堡)-新興市場公司債券(歐元避險配息),2015-10-21,14.490000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-10-20,8.310000
000AMGEMAUUP,天利(盧森堡)-新興市場公司債券(美元配息),2015-10-21,8.310000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-10-20,34.300000
000AMUSIEH,天利(盧森堡)-北美基金I(歐元避險),2015-10-21,34.100000
