類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	11.79	11.75	0.04
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	16.05	16	0.05
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	31.48	31.48	0
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	21.95	21.84	0.11
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	26.54	26.41	0.13
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	17.63	17.76	-0.13
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2929	12.2927	0.0002
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.4	8.4	0
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	9.7	9.69	0.01
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.2	10.2	0
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.5	10.47	0.03
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.47	10.45	0.02
AC23	A0001	兆豐國際投信	T0007A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.9991	9.9814	0.0177
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2716	9.2552	0.0164
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1565	10.1557	0.0008
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.03	10.03	0
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	9.92	9.92	0
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	19.37	19.25	0.12
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	11.91	11.85	0.06
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.044	175.041	0.003
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	17.03	17.05	-0.02
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	18.45	18.36	0.09
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	14.24	13.97	0.27
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	23.88	23.87	0.01
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	14.9991	14.9988	0.0003
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	7.01	6.98	0.03
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.5131	14.4873	0.0258
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.9157	10.8963	0.0194
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.8099	9.7932	0.0167
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.7697	9.753	0.0167
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	7.9	7.92	-0.02
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	9.71	9.73	-0.02
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	10.68	10.64	0.04
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	12.92	12.82	0.1
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3313	9.3365	-0.0052
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.8064	7.8107	-0.0043
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.068	10.0791	-0.0111
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3663	9.3766	-0.0103
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9.57	9.65	-0.08
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	9.8786	9.8829	-0.0043
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	9.8786	9.8829	-0.0043
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	7.3924	7.3379	0.0545
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	5.8118	5.769	0.0428
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	22.94	22.89	0.05
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	18.73	18.69	0.04
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	21.95	21.83	0.12
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	39.47	39.09	0.38
AA2	A0004	匯豐中華投信	T0417Y	18031954	匯豐太平洋精典基金	TWD	13.68	13.51	0.17
AA2	A0004	匯豐中華投信	T0436Y	25500903	匯豐中國動力基金	TWD	12.41	12.37	0.04
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	11.9743	11.9628	0.0115
AA2	A0004	匯豐中華投信	T0439Y	25651866	匯豐黃金及礦業股票型基金	TWD	4.97	5.05	-0.08
AC21	A0004	匯豐中華投信	T0440A	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.8381	9.838	0.0001
AC21	A0004	匯豐中華投信	T0440B	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.558	7.5577	0.0003
AC23	A0004	匯豐中華投信	T0443A	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	11.4385	11.422	0.0165
AC23	A0004	匯豐中華投信	T0443B	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.5448	9.5281	0.0167
AA2	A0004	匯豐中華投信	T0447Y	26335699	匯豐拉丁美洲基金	TWD	8.69	8.73	-0.04
AC23	A0004	匯豐中華投信	T0449Y	26396604A	匯豐中國點心高收益債券基金(台幣不配息)	TWD	11.2913	11.2763	0.015
AC23	A0004	匯豐中華投信	T0449A	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.3223	2.3201	0.0022
AC23	A0004	匯豐中華投信	T0449B	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2144	2.2122	0.0022
AC23	A0004	匯豐中華投信	T0449C	26396604D	匯豐中國點心高收益債券基金(台幣配息)	TWD	10.9944	10.9798	0.0146
AC23	A0004	匯豐中華投信	T0449D	26396604E	匯豐中國點心高收益債券基金(美元不配息)	USD	0.3785	0.378	0.0005
AC23	A0004	匯豐中華投信	T0449E	26396604F	匯豐中國點心高收益債券基金(美元配息)	USD	0.3685	0.368	0.0005
AA2	A0004	匯豐中華投信	T0453Y	38482745	匯豐中國A股匯聚基金	TWD	10.2	10.26	-0.06
AA2	A0004	匯豐中華投信	T0425Y	48686374	匯豐金磚動力基金	TWD	11.94	11.9	0.04
AE22	A0004	匯豐中華投信	T0427Y	48745129	匯豐五福全球債券組合基金	TWD	12.8538	12.8543	-0.0005
AA2	A0004	匯豐中華投信	T0428Y	48784327	匯豐新鑽動力基金	TWD	9.46	9.44	0.02
AE21	A0004	匯豐中華投信	T0429Y	48865209	匯豐全球趨勢組合基金	TWD	10	10.09	-0.09
AA2	A0004	匯豐中華投信	T0431Y	48925001	匯豐全球關鍵資源基金	TWD	7.91	7.96	-0.05
AA1	A0004	匯豐中華投信	T0415Y	73987671	匯豐台灣精典基金	TWD	18.73	18.54	0.19
AA1	A0004	匯豐中華投信	T0406Y	76941376	匯豐成功基金	TWD	30.47	30.13	0.34
AA1	A0004	匯豐中華投信	T0410Y	92017794	匯豐龍騰電子基金	TWD	26.46	26.23	0.23
AD1	A0004	匯豐中華投信	T0411Y	92025871	匯豐富泰貨幣市場基金	TWD	15.6888	15.6886	0.0002
AD1	A0004	匯豐中華投信	T0413Y	97993027	匯豐富泰二號貨幣市場基金	TWD	14.8493	14.8491	0.0002
AA1	A0004	匯豐中華投信	T0414Y	97995664	匯豐中小基金	TWD	7.83	7.81	0.02
AA1	A0005	元大寶來投信	T0567Y	00974066	元大寶來2001基金	TWD	46.13	45.9	0.23
AA1	A0005	元大寶來投信	T0502Y	01032058	元大寶來多福基金	TWD	47.5	47.24	0.26
AH1	A0005	元大寶來投信	0060	10342511	元大寶來新台灣基金	TWD	30.89	30.57	0.32
AA2	A0005	元大寶來投信	T0553Y	10348058	元大寶來全球農業商機基金	TWD	15.9	15.94	-0.04
AD1	A0005	元大寶來投信	T0571Y	13530495	元大寶來得寶貨幣市場基金	TWD	11.7986	11.7984	0.0002
AA1	A0005	元大寶來投信	T0572Y	14542287	元大寶來精準中小基金	TWD	16.29	16.21	0.08
AA2	A0005	元大寶來投信	T0519Y	14696466	元大寶來全球成長基金	TWD	17.04	17.14	-0.1
AA1	A0005	元大寶來投信	T0513Y	17139204	元大寶來新主流基金	TWD	17.56	17.48	0.08
AA1	A0005	元大寶來投信	T0516Y	18036281	元大寶來巴菲特基金	TWD	20.22	20.17	0.05
AA1	A0005	元大寶來投信	T0506Y	20080023	元大寶來店頭基金	TWD	6.83	6.79	0.04
AD1	A0005	元大寶來投信	T0507Y	20081331	元大寶來萬泰貨幣市場基金	TWD	14.8735	14.8733	0.0002
AG	A0005	元大寶來投信	T0576A	21718388A	元大寶來全球不動產證券化基金(A)-不配息型	TWD	11.06	10.99	0.07
